$Lewiston withdrawals year 2017 YC 06/22/22,,,
",,,",,,
Julian Day,Fish Hatchery,Power Plant + River,Clear Creek Intake
76.25,0.7076132,3.1134245,41.9972
76.292,0.7076132,3.1134245,42.1387
76.333,0.7076132,3.1134245,42.1104
76.375,0.7076132,3.1134245,41.9972
76.417,0.7076132,3.1134245,42.167
76.458,0.7076132,3.1134245,41.9972
76.5,0.7076132,3.1134245,42.167
76.542,0.7076132,3.1134245,41.8274
76.583,0.7076132,3.1134245,42.0255
76.625,0.7076132,3.1134245,42.2236
76.667,0.7076132,3.1134245,42.3651
76.708,0.7076132,3.1134245,42.2519
76.75,0.7076132,3.1134245,42.1387
76.792,0.7076132,3.1134245,42.0821
76.833,0.7076132,3.1134245,41.9972
76.875,0.7076132,3.1134245,42.0255
76.917,0.7076132,3.1134245,41.9406
76.958,0.7076132,3.1134245,41.4878
77,0.7076132,3.1134245,41.4312
77.042,0.7076132,3.1134245,41.7708
77.083,0.7076132,3.1134245,41.8557
77.125,0.7076132,3.1134245,41.7708
77.167,0.7076132,3.1134245,41.8557
77.208,0.7076132,3.1134245,42.1953
77.25,0.7076132,3.1134245,42.0821
77.292,0.7076132,3.1134245,42.2236
77.333,0.7076132,3.1134245,42.0255
77.375,0.7076132,3.1134245,42.0255
77.417,0.7076132,3.1134245,41.9689
77.458,0.7076132,3.1134245,41.8274
77.5,0.7076132,3.1134245,41.7991
77.542,0.7076132,3.1134245,41.9689
77.583,0.7076132,3.1134245,41.1482
77.625,0.7076132,3.1134245,39.903
77.667,0.7076132,3.1134245,39.1955
77.708,0.7076132,3.1134245,33.2242
77.75,0.7076132,3.1134245,31.0734
77.792,0.7056322,3.104793,32.9695
77.833,0.7076132,3.1134245,37.8654
77.875,0.7076132,3.1134245,39.9596
77.917,0.7076132,3.1134245,39.3653
77.958,0.7076132,3.1134245,41.884
78,0.7076132,3.1134245,39.3087
78.042,0.7076132,3.1134245,39.1955
78.083,0.7076132,3.1134245,39.2238
78.125,0.7076132,3.1134245,39.2804
78.167,0.7095659,3.1220843,39.2521
78.208,0.7056322,3.104793,39.3087
78.25,0.7076132,3.1134245,34.6109
78.292,0.7076132,3.1134245,30.3093
78.333,0.7076132,3.1134245,30.3376
78.375,0.7076132,3.1134245,37.9503
78.417,0.7076132,3.1134245,35.8278
78.458,0.7076132,3.1134245,33.677
78.5,0.7076132,3.1134245,36.3655
78.542,0.7076132,3.1134245,39.1955
78.583,0.7076132,3.1134245,39.2521
78.625,0.7076132,3.1134245,38.9974
78.667,0.7076132,3.1134245,38.9691
78.708,0.7076132,3.1134245,38.9408
78.75,0.7076132,3.1134245,38.9974
78.792,0.7076132,3.1134245,38.9408
78.833,0.7076132,3.1134245,38.8842
78.875,0.7076132,3.1134245,39.1389
78.917,0.7076132,3.1134245,39.3936
78.958,0.7076132,3.1134245,39.4219
79,0.7076132,3.1134245,41.7425
79.042,0.7076132,3.1134245,40.7803
79.083,0.7076132,3.1134245,40.2709
79.125,0.7076132,3.1134245,39.9879
79.167,0.7076132,3.1134245,39.054
79.208,0.7076132,3.1134245,40.4407
79.25,0.7076132,3.1134245,40.2426
79.292,0.7076132,3.1134245,41.9972
79.333,0.7076132,3.1134245,42.0255
79.375,0.7076132,3.1134245,41.9123
79.417,0.7076132,3.1134245,41.6859
79.458,0.7076132,3.1134245,41.9123
79.5,0.7076132,3.1134245,41.7425
79.542,0.7076132,3.1134245,41.7142
79.583,0.7076132,3.1134245,41.7991
79.625,0.7076132,3.1134245,41.7708
79.667,0.7076132,3.1134245,41.8274
79.708,0.7076132,3.1134245,41.7142
79.75,0.7076132,3.1134245,42.0821
79.792,0.7076132,3.1134245,41.9406
79.833,0.7076132,3.1134245,41.9406
79.875,0.7076132,3.1134245,42.1387
79.917,0.7076132,3.1134245,41.9123
79.958,0.7076132,3.1134245,42.0821
80,0.7056322,3.104793,46.8365
80.042,0.7076132,3.1134245,39.4785
80.083,0.7076132,3.1134245,39.1389
80.125,0.7076132,3.1134245,39.3936
80.167,0.7076132,3.1134245,44.3178
80.208,0.7076132,3.1134245,41.0916
80.25,0.7076132,3.1134245,42.0255
80.292,0.7076132,3.1134245,41.7708
80.333,0.7076132,3.1134245,41.9972
80.375,0.7076132,3.1134245,41.9972
80.417,0.7076132,3.1134245,42.0255
80.458,0.7076132,3.1134245,42.1953
80.5,0.7076132,3.1134245,41.9406
80.542,0.7076132,3.1134245,42.1104
80.583,0.7076132,3.1134245,41.884
80.625,0.7076132,3.1134245,41.9689
80.667,0.7076132,3.1134245,42.1104
80.708,0.7076132,3.1134245,42.2519
80.75,0.7076132,3.1134245,42.2802
80.792,0.7076132,3.1134245,42.2236
80.833,0.7076132,3.1134245,42.1387
80.875,0.7076132,3.1134245,42.1387
80.917,0.7076132,3.1134245,42.0821
80.958,0.7076132,3.1134245,42.1953
81,0.7076132,3.1134245,42.1104
81.042,0.7076132,3.1134245,42.0821
81.083,0.7076132,3.1134245,42.3085
81.125,0.7076132,3.1134245,42.0821
81.167,0.7076132,3.1134245,42.1387
81.208,0.7076132,3.1134245,41.7425
81.25,0.7076132,3.1134245,42.0538
81.292,0.7076132,3.1134245,41.884
81.333,0.7076132,3.1134245,42.2802
81.375,0.7076132,3.1134245,42.5349
81.417,0.7076132,3.1134245,43.7235
81.458,0.7076132,3.1134245,43.016
81.5,0.7076132,3.1134245,44.7989
81.542,0.7076132,3.1134245,44.9121
81.583,0.7076132,3.1134245,46.3554
81.625,0.7076132,3.1134245,45.3649
81.667,0.7076132,3.1134245,45.0253
81.708,0.7076132,3.1134245,44.9404
81.75,0.7076132,3.1134245,45.1951
81.792,0.7056322,3.104793,46.0724
81.833,0.7076132,3.1134245,47.0346
81.875,0.7076132,3.1134245,47.4025
81.917,0.7076132,3.1134245,46.4969
81.958,0.7076132,3.1134245,46.8365
82,0.7076132,3.1134245,39.6766
82.042,0.7095659,3.1220843,39.5351
82.083,0.7076132,3.1134245,39.2804
82.125,0.7076132,3.1134245,39.2238
82.167,0.7056322,3.104793,39.337
82.208,0.7076132,3.1134245,41.7991
82.25,0.7095659,3.1220843,42.1104
82.292,0.7076132,3.1134245,41.8557
82.333,0.7076132,3.1134245,41.6859
82.375,0.7076132,3.1134245,41.9689
82.417,0.7076132,3.1134245,41.9972
82.458,0.7056322,3.104793,41.7425
82.5,0.7076132,3.1134245,42.3368
82.542,0.7076132,3.1134245,42.167
82.583,0.7076132,3.1134245,41.9689
82.625,0.7076132,3.1134245,42.7613
82.667,0.7076132,3.1134245,39.5634
82.708,0.7076132,3.1134245,42.0821
82.75,0.7076132,3.1134245,42.1953
82.792,0.7076132,3.1134245,41.884
82.833,0.7076132,3.1134245,42.0255
82.875,0.7076132,3.1134245,42.0821
82.917,0.7076132,3.1134245,42.0538
82.958,0.7076132,3.1134245,39.0823
83,0.7076132,3.1134245,38.9974
83.042,0.7076132,3.1134245,38.9408
83.083,0.7076132,3.1134245,38.9408
83.125,0.7076132,3.1134245,39.0257
83.167,0.7076132,3.1134245,38.9974
83.208,0.7076132,3.1134245,39.0823
83.25,0.7076132,3.1134245,41.8557
83.292,0.7076132,3.1134245,44.8272
83.333,0.7076132,3.1134245,42.5349
83.375,0.7076132,3.1134245,42.0538
83.417,0.7076132,3.1134245,42.2236
83.458,0.7076132,3.1134245,41.9689
83.5,0.7076132,3.1134245,40.2709
83.542,0.7076132,3.1134245,41.9689
83.583,0.7076132,3.1134245,42.1387
83.625,0.7056322,3.104793,41.8557
83.667,0.7076132,3.1134245,42.1387
83.708,0.7076132,3.1134245,39.8181
83.75,0.7076132,3.1134245,38.9691
83.792,0.7076132,3.1134245,39.0257
83.833,0.7095659,3.1220843,39.1955
83.875,0.7056322,3.104793,41.2614
83.917,0.7076132,3.1134245,41.7708
83.958,0.7076132,3.1134245,41.0916
84,0.7076132,3.1134245,40.6105
84.042,0.7076132,3.1134245,40.8652
84.083,0.7095659,3.1220843,40.7803
84.125,0.7076132,3.1134245,40.6388
84.167,0.7056322,3.104793,40.5822
84.208,0.7076132,3.1134245,40.7237
84.25,0.7076132,3.1134245,39.903
84.292,0.7095659,3.1220843,40.1011
84.333,0.7076132,3.1134245,40.2143
84.375,0.7076132,3.1134245,39.2521
84.417,0.7076132,3.1134245,39.054
84.458,0.7076132,3.1134245,39.337
84.5,0.7076132,3.1134245,39.0823
84.542,0.7056322,3.104793,39.1106
84.583,0.7076132,3.1134245,40.1577
84.625,0.7076132,3.1134245,38.9691
84.667,0.7076132,3.1134245,38.9408
84.708,0.7076132,3.1134245,38.8559
84.75,0.7076132,3.1134245,39.054
84.792,0.7076132,3.1134245,40.4973
84.833,0.7076132,3.1134245,40.6954
84.875,0.7076132,3.1134245,39.7332
84.917,0.7076132,3.1134245,38.9691
84.958,0.7076132,3.1134245,43.2424
85,0.7076132,3.1134245,41.8557
85.042,0.7076132,3.1134245,41.7142
85.083,0.7076132,3.1134245,41.8557
85.125,0.7076132,3.1134245,41.9123
85.167,0.7076132,3.1134245,41.8557
85.208,0.7076132,3.1134245,41.9689
85.25,0.7076132,3.1134245,41.9406
85.292,0.7076132,3.1134245,41.8557
85.333,0.7076132,3.1134245,41.9972
85.375,0.7076132,3.1134245,42.2236
85.417,0.7076132,3.1134245,42.2236
85.458,0.7076132,3.1134245,42.2519
85.5,0.7076132,3.1134245,42.167
85.542,0.7076132,3.1134245,42.1387
85.583,0.7076132,3.1134245,42.167
85.625,0.7076132,3.1134245,42.167
85.667,0.7056322,3.104793,41.9406
85.708,0.7095659,3.1220843,42.3085
85.75,0.7076132,3.1134245,41.8274
85.792,0.7076132,3.1134245,40.1294
85.833,0.7076132,3.1134245,38.9691
85.875,0.7076132,3.1134245,40.8369
85.917,0.7076132,3.1134245,41.6859
85.958,0.7076132,3.1134245,41.6859
86,0.7076132,3.1134245,41.7425
86.042,0.7056322,3.104793,41.5444
86.083,0.7076132,3.1134245,41.6859
86.125,0.7076132,3.1134245,41.6576
86.167,0.7076132,3.1134245,41.7425
86.208,0.7076132,3.1134245,41.8274
86.25,0.7076132,3.1134245,41.9123
86.292,0.7076132,3.1134245,41.9123
86.333,0.7095659,3.1220843,42.45
86.375,0.7056322,3.104793,83.1171
86.417,0.7076132,3.1134245,41.5444
86.458,0.7076132,3.1134245,38.8842
86.5,0.7076132,3.1134245,41.9972
86.542,0.7076132,3.1134245,41.884
86.583,0.7076132,3.1134245,41.7425
86.625,0.7076132,3.1134245,41.7425
86.667,0.7076132,3.1134245,41.7425
86.708,0.7076132,3.1134245,41.884
86.75,0.7076132,3.1134245,41.884
86.792,0.7076132,3.1134245,41.9123
86.833,0.7076132,3.1134245,40.1294
86.875,0.7076132,3.1134245,38.9974
86.917,0.7076132,3.1134245,41.7142
86.958,0.7076132,3.1134245,42.3085
87,0.7076132,3.1134245,42.167
87.042,0.7076132,3.1134245,41.7991
87.083,0.7076132,3.1134245,41.6859
87.125,0.7076132,3.1134245,41.7425
87.167,0.7076132,3.1134245,41.7991
87.208,0.7076132,3.1134245,41.9406
87.25,0.7076132,3.1134245,41.9123
87.292,0.7076132,3.1134245,41.7991
87.333,0.7076132,3.1134245,40.752
87.375,0.7076132,3.1134245,40.3841
87.417,0.7076132,3.1134245,38.9974
87.458,0.7076132,3.1134245,39.0823
87.5,0.7076132,3.1134245,38.9974
87.542,0.7076132,3.1134245,38.9408
87.583,0.7076132,3.1134245,38.9408
87.625,0.7076132,3.1134245,38.9974
87.667,0.7076132,3.1134245,38.9974
87.708,0.7076132,3.1134245,39.054
87.75,0.7076132,3.1134245,39.7898
87.792,0.7056322,3.104793,39.4219
87.833,0.7076132,3.1134245,41.9123
87.875,0.7076132,3.1134245,41.9689
87.917,0.7095659,3.1220843,41.9406
87.958,0.7076132,3.1134245,40.2992
88,0.7076132,3.1134245,2.4904
88.042,0.7076132,3.1134245,0.3962
88.083,0.7076132,3.1134245,0.3962
88.125,0.7076132,3.1134245,0.3962
88.167,0.7076132,3.1134245,0.3962
88.208,0.7076132,3.1134245,0.3962
88.25,0.7076132,3.1134245,0.3962
88.292,0.7056322,3.104793,0.3962
88.333,0.7076132,3.1134245,0.3962
88.375,0.7076132,3.1134245,0.3962
88.417,0.7076132,3.1134245,0.3962
88.458,0.7076132,3.1134245,0.3962
88.5,0.7076132,3.1134245,0.3962
88.542,0.7076132,3.1134245,0.3962
88.583,0.7076132,3.1134245,0.3962
88.625,0.7076132,3.1134245,0.3962
88.667,0.7076132,3.1134245,0.3962
88.708,0.7076132,3.1134245,0.3962
88.75,0.7076132,3.1134245,0.3962
88.792,0.7076132,3.1134245,0.3962
88.833,0.7076132,3.1134245,0.3962
88.875,0.7076132,3.1134245,0.3962
88.917,0.7076132,3.1134245,0.3962
88.958,0.7076132,3.1134245,0.3962
89,0.7076132,3.1134245,0.3962
89.042,0.7076132,3.1134245,0.3962
89.083,0.7076132,3.1134245,0.3962
89.125,0.7076132,3.1134245,0.3962
89.167,0.7076132,3.1134245,0.3962
89.208,0.7076132,3.1134245,0.3962
89.25,0.7076132,3.1134245,0.3962
89.292,0.7076132,3.1134245,0.3962
89.333,0.7076132,3.1134245,0.3962
89.375,0.7076132,3.1134245,0.3962
89.417,0.7076132,3.1134245,0.3962
89.458,0.7076132,3.1134245,0.3962
89.5,0.7076132,3.1134245,0.3962
89.542,0.7076132,3.1134245,0.3962
89.583,0.7076132,3.1134245,0.3962
89.625,0.7076132,3.1134245,0.3962
89.667,0.7076132,3.1134245,0.3962
89.708,0.7076132,3.1134245,0.3962
89.75,0.7076132,3.1134245,0.3962
89.792,0.7076132,3.1134245,0.3962
89.833,0.7076132,3.1134245,0.3962
89.875,0.7076132,3.1134245,0.3962
89.917,0.7076132,3.1134245,0.3962
89.958,0.7056322,3.104793,0.3962
90,0.7076132,3.1134245,0.3962
90.042,0.7076132,3.1134245,0.3962
90.083,0.7095659,3.1220843,0.3962
90.125,0.7076132,3.1134245,0.3962
90.167,0.7076132,3.1134245,0.3962
90.208,0.7056322,3.104793,0.3962
90.25,0.7095659,3.1220843,0.3962
90.292,0.7076132,3.1134245,0.3962
90.333,0.7076132,3.1134245,0.3962
90.375,0.7076132,3.1134245,0.3962
90.417,0.7076132,3.1134245,0.5094
90.458,0.7076132,3.1134245,0.3962
90.5,0.7056322,3.104793,0.3962
90.542,0.7076132,3.1134245,0.3962
90.583,0.7076132,3.1134245,0.3962
90.625,0.7076132,3.1134245,0.3962
90.667,0.7076132,3.1134245,0.3962
90.708,0.7076132,3.1134245,0.3962
90.75,0.7076132,3.1134245,0.3962
90.792,0.7076132,3.1134245,0.3962
90.833,0.7076132,3.1134245,0.3962
90.875,0.7076132,3.1134245,0.3962
90.917,0.7076132,3.1134245,0.3962
90.958,0.7076132,3.1134245,0.3962
91,0.7076132,3.1134245,0.3962
91.042,0.7076132,3.1134245,0.3962
91.083,0.7076132,3.1134245,0.3962
91.125,0.7076132,3.1134245,0.3962
91.167,0.7076132,3.1134245,0.3962
91.208,0.7076132,3.1134245,0.3962
91.25,0.7076132,3.1134245,0.3962
91.292,0.7076132,3.1134245,0.3962
91.333,0.7076132,3.1134245,0.3962
91.375,0.7076132,3.1134245,0.3962
91.417,0.7076132,3.1134245,0.3962
91.458,0.7076132,3.1134245,0.3962
91.5,0.7076132,3.1134245,0.3962
91.542,0.7076132,3.1134245,0.3962
91.583,0.7076132,3.1134245,0.3962
91.625,0.7076132,3.1134245,0.3962
91.667,0.7076132,3.1134245,0.3962
91.708,0.7076132,3.1134245,0.3962
91.75,0.7076132,3.1134245,0.3962
91.792,0.7076132,3.1134245,0.3962
91.833,0.7076132,3.1134245,0.3962
91.875,0.7076132,3.1134245,0.3962
91.917,0.7076132,3.1134245,0.3962
91.958,0.7076132,3.1134245,0.3962
92,0.7076132,3.1134245,0.3962
92.042,0.7076132,3.1134245,0.3962
92.083,0.7076132,3.1134245,0.3962
92.125,0.7076132,3.1134245,0.3962
92.167,0.7076132,3.1134245,0.3962
92.208,0.7076132,3.1134245,0.3962
92.25,0.7076132,3.1134245,0.3962
92.292,0.7076132,3.1134245,0.3962
92.333,0.7076132,3.1134245,0.3962
92.375,0.7076132,3.1134245,0.3962
92.417,0.7076132,3.1134245,0.3962
92.458,0.7056322,3.104793,0.3962
92.5,0.7076132,3.1134245,0.3962
92.542,0.7076132,3.1134245,0.3962
92.583,0.7076132,3.1134245,0.3962
92.625,0.7076132,3.1134245,0.3962
92.667,0.7076132,3.1134245,0.3962
92.708,0.7076132,3.1134245,0.3962
92.75,0.7076132,3.1134245,0.3962
92.792,0.7076132,3.1134245,0.3962
92.833,0.7076132,3.1134245,0.3962
92.875,0.7076132,3.1134245,0.3962
92.917,0.7076132,3.1134245,0.3962
92.958,0.7076132,3.1134245,0.3962
93,0.7076132,3.1134245,0.3962
93.042,0.7076132,3.1134245,0.3962
93.083,0.7076132,3.1134245,0.3962
93.125,0.7076132,3.1134245,0.3962
93.167,0.7076132,3.1134245,0.3962
93.208,0.7076132,3.1134245,0.3962
93.25,0.7076132,3.1134245,0.3962
93.292,0.7076132,3.1134245,0.3962
93.333,0.7076132,3.1134245,0.3962
93.375,0.7076132,3.1134245,0.3962
93.417,0.7076132,3.1134245,0.3962
93.458,0.7076132,3.1134245,0.3962
93.5,0.7076132,3.1134245,0.3962
93.542,0.7076132,3.1134245,0.3962
93.583,0.7076132,3.1134245,0.3962
93.625,0.7076132,3.1134245,0.3962
93.667,0.7076132,3.1134245,0.3962
93.708,0.7076132,3.1134245,0.3962
93.75,0.7076132,3.1134245,0.6792
93.792,0.7076132,3.1134245,0.3962
93.833,0.7076132,3.1134245,0.3962
93.875,0.7076132,3.1134245,0.3962
93.917,0.7056322,3.104793,0.3962
93.958,0.7076132,3.1134245,0.3962
94,0.7076132,3.1134245,0.3962
94.042,0.7076132,3.1134245,0.3962
94.083,0.7076132,3.1134245,0.3962
94.125,0.7076132,3.1134245,0.3962
94.167,0.7076132,3.1134245,0.3962
94.208,0.7076132,3.1134245,0.3962
94.25,0.7095659,3.1220843,0.3962
94.292,0.7076132,3.1134245,0.3962
94.333,0.7076132,3.1134245,0.3962
94.375,0.7076132,3.1134245,0.3962
94.417,0.7076132,3.1134245,0.3962
94.458,0.7076132,3.1134245,0.3962
94.5,0.7076132,3.1134245,0.3962
94.542,0.7076132,3.1134245,0.3962
94.583,0.7056322,3.104793,0.3962
94.625,0.7076132,3.1134245,0.3962
94.667,0.7076132,3.1134245,0.3962
94.708,0.7076132,3.1134245,0.3962
94.75,0.7076132,3.1134245,2.1225
94.792,0.7076132,3.1134245,4.1318
94.833,0.7076132,3.1134245,0.9622
94.875,0.7076132,3.1134245,0.566
94.917,0.7076132,3.1134245,0.6226
94.958,0.7076132,3.1134245,0.3962
95,0.7076132,3.1134245,0.3962
95.042,0.7076132,3.1134245,0.3962
95.083,0.7076132,3.1134245,0.3962
95.125,0.7076132,3.1134245,0.3962
95.167,0.7076132,3.1134245,0.3962
95.208,0.7076132,3.1134245,0.3962
95.25,0.7076132,3.1134245,1.8961
95.292,0.7076132,3.1134245,3.9054
95.333,0.7076132,3.1134245,1.6697
95.375,0.7076132,3.1134245,0.3962
95.417,0.7076132,3.1134245,0.3962
95.458,0.7076132,3.1134245,0.3962
95.5,0.7076132,3.1134245,0.3962
95.542,0.7076132,3.1134245,0.3962
95.583,0.7076132,3.1134245,0.3962
95.625,0.7076132,3.1134245,0.3962
95.667,0.7076132,3.1134245,0.3962
95.708,0.7076132,3.1134245,0.3962
95.75,0.7076132,3.1134245,8.8579
95.792,0.7056322,3.104793,40.3275
95.833,0.7076132,3.1134245,5.0657
95.875,0.7076132,3.1134245,0.3962
95.917,0.7095659,3.1220843,0.3962
95.958,0.7076132,3.1134245,0.3962
96,0.7076132,3.1134245,0.3962
96.042,0.7076132,3.1134245,0.3962
96.083,0.7076132,3.1134245,0.3962
96.125,0.7076132,3.1134245,0.3962
96.167,0.7076132,3.1134245,0.3962
96.208,0.7056322,3.104793,0.3962
96.25,0.7076132,3.1134245,0.3962
96.292,0.7076132,3.1134245,0.3962
96.333,0.7095659,3.1220843,0.3962
96.375,0.7056322,3.104793,0.3962
96.417,0.7076132,3.1134245,0.3962
96.458,0.7095659,3.1220843,0.3962
96.5,0.7056322,3.104793,0.3962
96.542,0.7076132,3.1134245,0.3962
96.583,0.7076132,3.1134245,0.3962
96.625,0.7076132,3.1134245,0.3962
96.667,0.7076132,3.1134245,0.3962
96.708,0.7076132,3.1134245,0.3962
96.75,0.7076132,3.1134245,0.6226
96.792,0.7076132,3.1134245,0.3962
96.833,0.7076132,3.1134245,3.7922
96.875,0.7076132,3.1134245,0.5377
96.917,0.7076132,3.1134245,0.3962
96.958,0.7076132,3.1134245,0.3962
97,0.7076132,3.1134245,0.3962
97.042,0.7076132,3.1134245,0.3962
97.083,0.7076132,3.1134245,0.3962
97.125,0.7076132,3.1134245,0.3962
97.167,0.7076132,3.1134245,0.3962
97.208,0.7076132,3.1134245,0.3962
97.25,0.7076132,3.1134245,0.3962
97.292,0.7076132,3.1134245,0.3962
97.333,0.7076132,3.1134245,0.3962
97.375,0.7076132,3.1134245,0.3962
97.417,0.7076132,3.1134245,0.3962
97.458,0.7076132,3.1134245,0.3962
97.5,0.7076132,3.1134245,0.3962
97.542,0.7076132,3.1134245,0.3962
97.583,0.7076132,3.1134245,0.3962
97.625,0.7056322,3.104793,0.3962
97.667,0.7076132,3.1134245,0.3962
97.708,0.7095659,3.1220843,0.3962
97.75,0.7076132,3.1134245,0.3962
97.792,0.7076132,3.1134245,0.3962
97.833,0.7056322,3.104793,0.3962
97.875,0.7095659,3.1220843,0.3962
97.917,0.7076132,3.1134245,0.3962
97.958,0.7076132,3.1134245,0.3962
98,0.7076132,3.1134245,0.3962
98.042,0.7076132,3.1134245,0.3962
98.083,0.7076132,3.1134245,0.3962
98.125,0.7076132,3.1134245,0.3962
98.167,0.7076132,3.1134245,0.3962
98.208,0.7076132,3.1134245,0.3962
98.25,0.7076132,3.1134245,0.3962
98.292,0.7076132,3.1134245,0.3962
98.333,0.7056322,3.104793,0.3962
98.375,0.7076132,3.1134245,0.3962
98.417,0.7076132,3.1134245,0.3962
98.458,0.7076132,3.1134245,0.3962
98.5,0.7076132,3.1134245,0.3962
98.542,0.7076132,3.1134245,0.3962
98.583,0.7076132,3.1134245,0.3962
98.625,0.7076132,3.1134245,0.3962
98.667,0.7076132,3.1134245,0.3962
98.708,0.7076132,3.1134245,0.3962
98.75,0.7076132,3.1134245,0.3962
98.792,0.7076132,3.1134245,0.3962
98.833,0.7076132,3.1134245,0.3962
98.875,0.7076132,3.1134245,0.3962
98.917,0.7076132,3.1134245,0.3962
98.958,0.7076132,3.1134245,0.3962
99,0.7076132,3.1134245,0.3962
99.042,0.7076132,3.1134245,0.3962
99.083,0.7076132,3.1134245,0.3962
99.125,0.7076132,3.1134245,0.3962
99.167,0.7076132,3.1134245,0.3962
99.208,0.7076132,3.1134245,0.3962
99.25,0.7076132,3.1134245,0.3962
99.292,0.7076132,3.1134245,0.3962
99.333,0.7076132,3.1134245,0.3962
99.375,0.7076132,3.1134245,0.3962
99.417,0.7076132,3.1134245,0.3962
99.458,0.7076132,3.1134245,0.3962
99.5,0.7076132,3.1134245,0.3962
99.542,0.7076132,3.1134245,0.3962
99.583,0.7076132,3.1134245,0.3962
99.625,0.7076132,3.1134245,0.3962
99.667,0.7076132,3.1134245,0.3962
99.708,0.7076132,3.1134245,0.3962
99.75,0.7076132,3.1134245,0.3962
99.792,0.7076132,3.1134245,0.3962
99.833,0.7076132,3.1134245,0.3962
99.875,0.7056322,3.104793,0.3962
99.917,0.7076132,3.1134245,0.3962
99.958,0.7076132,3.1134245,0.3962
100,0.7076132,3.1134245,0.3962
100.042,0.7095659,3.1220843,0.3962
100.083,0.7076132,3.1134245,0.3962
100.125,0.7076132,3.1134245,0.3962
100.167,0.7076132,3.1134245,0.3962
100.208,0.7076132,3.1134245,0.3962
100.25,0.7076132,3.1134245,0.3962
100.292,0.7056322,3.104793,0.3962
100.333,0.7076132,3.1134245,0.3962
100.375,0.7076132,3.1134245,0.3962
100.417,0.7076132,3.1134245,0.3962
100.458,0.7076132,3.1134245,0.3962
100.5,0.7076132,3.1134245,0.3962
100.542,0.7076132,3.1134245,0.3962
100.583,0.7076132,3.1134245,0.3962
100.625,0.7076132,3.1134245,0.3962
100.667,0.7076132,3.1134245,0.3962
100.708,0.7076132,3.1134245,0.3962
100.75,0.7076132,3.1134245,0.3962
100.792,0.7076132,3.1134245,0.3962
100.833,0.7076132,3.1134245,0.3962
100.875,0.7076132,3.1134245,0.3962
100.917,0.7076132,3.1134245,0.3962
100.958,0.7076132,3.1134245,0.3962
101,0.7076132,3.1134245,0.3962
101.042,0.7076132,3.1134245,0.3962
101.083,0.7076132,3.1134245,0.3962
101.125,0.7076132,3.1134245,0.3962
101.167,0.7076132,3.1134245,0.3962
101.208,0.7076132,3.1134245,0.3962
101.25,0.7076132,3.1134245,0.3962
101.292,0.7076132,3.1134245,0.3962
101.333,0.7076132,3.1134245,0.3962
101.375,0.7076132,3.1134245,0.3962
101.417,0.7076132,3.1134245,0.3962
101.458,0.7076132,3.1134245,0.3962
101.5,0.7076132,3.1134245,0.3962
101.542,0.7076132,3.1134245,0.3962
101.583,0.7076132,3.1134245,0.3962
101.625,0.7076132,3.1134245,0.3962
101.667,0.7076132,3.1134245,0.3962
101.708,0.7076132,3.1134245,0.3962
101.75,0.7076132,3.1134245,0.3962
101.792,0.7056322,3.104793,0.3962
101.833,0.7095659,3.1220843,0.3962
101.875,0.7076132,3.1134245,0.3962
101.917,0.7076132,3.1134245,0.3962
101.958,0.7076132,3.1134245,0.3962
102,0.7076132,3.1134245,0.3962
102.042,0.7076132,3.1134245,0.3962
102.083,0.7076132,3.1134245,0.3962
102.125,0.7076132,3.1134245,0.3962
102.167,0.7056322,3.104793,0.3962
102.208,0.7095659,3.1220843,0.3962
102.25,0.7056322,3.104793,0.3962
102.292,0.7076132,3.1134245,0.3962
102.333,0.7076132,3.1134245,0.3962
102.375,0.7076132,3.1134245,0.3962
102.417,0.7076132,3.1134245,0.3962
102.458,0.7076132,3.1134245,0.3962
102.5,0.7076132,3.1134245,0.3962
102.542,0.7076132,3.1134245,0.3962
102.583,0.7076132,3.1134245,0.3962
102.625,0.7076132,3.1134245,0.3962
102.667,0.7076132,3.1134245,0.3962
102.708,0.7076132,3.1134245,0.3962
102.75,0.7076132,3.1134245,0.3962
102.792,0.7076132,3.1134245,0.3962
102.833,0.7076132,3.1134245,0.3962
102.875,0.7076132,3.1134245,0.3962
102.917,0.7076132,3.1134245,0.3962
102.958,0.7076132,3.1134245,0.3962
103,0.7076132,3.1134245,0.3962
103.042,0.7076132,3.1134245,0.3962
103.083,0.7076132,3.1134245,0.3962
103.125,0.7076132,3.1134245,0.3962
103.167,0.7076132,3.1134245,0.3962
103.208,0.7076132,3.1134245,0.3962
103.25,0.7076132,3.1134245,0.3962
103.292,0.7076132,3.1134245,0.3962
103.333,0.7076132,3.1134245,0.3962
103.375,0.7076132,3.1134245,0.3962
103.417,0.7076132,3.1134245,0.3962
103.458,0.7076132,3.1134245,0.3962
103.5,0.7076132,3.1134245,0.3962
103.542,0.7076132,3.1134245,0.3962
103.583,0.7076132,3.1134245,0.3962
103.625,0.7076132,3.1134245,0.3962
103.667,0.7076132,3.1134245,0.3962
103.708,0.7076132,3.1134245,0.3962
103.75,0.7076132,3.1134245,37.3277
103.792,0.7056322,3.104793,38.9408
103.833,0.7076132,3.1134245,37.4975
103.875,0.7076132,3.1134245,2.3489
103.917,0.7095659,3.1220843,0.3962
103.958,0.7076132,3.1134245,0.3962
104,0.7076132,3.1134245,0.3962
104.042,0.7076132,3.1134245,0.3962
104.083,0.7076132,3.1134245,0.3962
