WHI dam release allocation the same as Cal/Val year 2019 YC 08/14/2023,,,
",,,",,,
JDAY,Wdaml,Wdamu,Spill
49.167,6.94,0,0
49.208,6.93,0,0
49.250,6.94,0,0
49.292,6.93,0,0
49.333,6.914,0,0
49.375,6.94,0,0
49.417,6.93,0,0
49.458,6.94,0,0
49.500,6.93,0,0
49.542,6.94,0,0
49.583,6.946,0,0
49.625,6.94,0,0
49.667,6.914,0,0
49.708,6.94,0,0
49.750,6.93,0,0
49.792,6.93,0,0
49.833,6.94,0,0
49.875,6.93,0,0
49.917,6.94,0,0
49.958,6.93,0,0
50.000,6.94,0,0
50.042,6.93,0,0
50.083,6.94,0,0
50.125,6.93,0,0
50.167,6.94,0,0
50.208,6.93,0,0
50.250,6.93,0,0
50.292,6.94,0,0
50.333,6.93,0,0
50.375,6.94,0,0
50.417,6.93,0,0
50.458,6.94,0,0
50.500,6.93,0,0
50.542,6.94,0,0
50.583,6.93,0,0
50.625,6.94,0,0
50.667,6.93,0,0
50.708,6.94,0,0
50.750,6.93,0,0
50.792,6.93,0,0
50.833,6.94,0,0
50.875,6.93,0,0
50.917,6.94,0,0
50.958,6.93,0,0
51.000,6.94,0,0
51.042,6.93,0,0
51.083,6.94,0,0
51.125,6.914,0,0
51.167,6.93,0,0
51.208,6.956,0,0
51.250,6.93,0,0
51.292,6.94,0,0
51.333,6.93,0,0
51.375,6.94,0,0
51.417,6.93,0,0
51.458,6.94,0,0
51.500,6.93,0,0
51.542,6.924,0,0
51.583,6.93,0,0
51.625,6.93,0,0
51.667,6.94,0,0
51.708,6.93,0,0
51.750,6.94,0,0
51.792,6.93,0,0
51.833,6.94,0,0
51.875,6.93,0,0
51.917,6.94,0,0
51.958,6.93,0,0
52.000,6.94,0,0
52.042,6.93,0,0
52.083,6.93,0,0
52.125,6.94,0,0
52.167,6.93,0,0
52.208,6.94,0,0
52.250,6.93,0,0
52.292,6.94,0,0
52.333,6.93,0,0
52.375,6.94,0,0
52.417,6.93,0,0
52.458,6.94,0,0
52.500,6.93,0,0
52.542,6.94,0,0
52.583,6.93,0,0
52.625,6.94,0,0
52.667,6.93,0,0
52.708,6.94,0,0
52.750,6.93,0,0
52.792,6.93,0,0
52.833,6.94,0,0
52.875,6.93,0,0
52.917,6.94,0,0
52.958,6.93,0,0
53.000,6.94,0,0
53.042,6.93,0,0
53.083,6.94,0,0
53.125,6.93,0,0
53.167,6.914,0,0
53.208,6.94,0,0
53.250,6.93,0,0
53.292,6.94,0,0
53.333,6.93,0,0
53.375,6.956,0,0
53.417,6.93,0,0
53.458,6.94,0,0
53.500,6.93,0,0
53.542,6.94,0,0
53.583,6.93,0,0
53.625,6.914,0,0
53.667,6.94,0,0
53.708,6.93,0,0
53.750,6.94,0,0
53.792,6.93,0,0
53.833,6.94,0,0
53.875,6.93,0,0
53.917,6.94,0,0
53.958,6.93,0,0
54.000,6.94,0,0
54.042,6.93,0,0
54.083,6.94,0,0
54.125,6.93,0,0
54.167,6.93,0,0
54.208,6.94,0,0
54.250,6.93,0,0
54.292,6.94,0,0
54.333,6.93,0,0
54.375,6.94,0,0
54.417,6.93,0,0
54.458,6.94,0,0
54.500,6.93,0,0
54.542,6.93,0,0
54.583,6.94,0,0
54.625,6.93,0,0
54.667,6.94,0,0
54.708,6.93,0,0
54.750,6.94,0,0
54.792,6.93,0,0
54.833,6.94,0,0
54.875,6.93,0,0
54.917,6.94,0,0
54.958,6.93,0,0
55.000,6.94,0,0
55.042,6.93,0,0
55.083,6.94,0,0
55.125,6.93,0,0
55.167,6.93,0,0
55.208,6.924,0,0
55.250,6.946,0,0
55.292,6.94,0,0
55.333,6.93,0,0
55.375,6.94,0,0
55.417,6.93,0,0
55.458,6.914,0,0
55.500,6.94,0,0
55.542,6.93,0,0
55.583,6.94,0,0
55.625,6.93,0,0
55.667,6.94,0,0
55.708,6.93,0,0
55.750,6.94,0,0
55.792,6.93,0,0
55.833,6.94,0,0
55.875,6.93,0,0
55.917,6.94,0,0
55.958,6.93,0,0
56.000,6.93,0,0
56.042,6.94,0,0
56.083,6.93,0,0
56.125,6.94,0,0
56.167,6.93,0,0
56.208,6.94,0,0
56.250,6.93,0,0
56.292,6.94,0,0
56.333,6.93,0,0
56.375,6.94,0,0
56.417,6.93,0,0
56.458,6.94,0,0
56.500,6.93,0,0
56.542,6.93,0,0
56.583,6.94,0,0
56.625,6.93,0,0
56.667,6.94,0,0
56.708,6.93,0,0
56.750,6.94,0,0
56.792,6.93,0,0
56.833,6.94,0,0
56.875,6.93,0,0
56.917,6.94,0,0
56.958,6.93,0,0
57.000,6.93,0,0
57.042,6.94,0,0
57.083,6.93,0,0
57.125,6.94,0,0
57.167,6.914,0,0
57.208,6.94,0,0
57.250,6.93,0,0
57.292,6.94,0,0
57.333,6.93,0,0
57.375,6.93,0,0
57.417,6.94,0,0
57.458,6.93,0,0
57.500,6.94,0,0
57.542,6.93,0,0
57.583,6.94,0,0
57.625,6.93,0,0
57.667,6.94,0,0
57.708,6.93,0,0
57.750,6.94,0,0
57.792,6.93,0,0
57.833,6.94,0,0
57.875,6.93,0,0
57.917,6.94,0,0
57.958,6.93,0,0
58.000,6.93,0,0
58.042,6.94,0,0
58.083,6.93,0,0
58.125,6.94,0,0
58.167,6.93,0,0
58.208,6.94,0,0
58.250,6.93,0,0
58.292,6.94,0,0
58.333,6.93,0,0
58.375,6.94,0,0
58.417,6.914,0,0
58.458,6.93,0,0
58.500,6.94,0,0
58.542,6.93,0,0
58.583,6.94,0,2.409
58.625,6.946,0,8.337
58.667,6.94,0,15.287
58.708,6.93,0,23.763
58.750,6.924,0,32.757
58.792,6.93,0,43.001
58.833,6.94,0,49.143
58.875,6.93,0,53.393
58.917,6.93,0,57.952
58.958,6.94,0,63.42
59.000,6.93,0,70.469
59.042,6.94,0,78.604
59.083,6.93,0,82.191
59.125,6.94,0,84.596
59.167,6.93,0,86.738
59.208,6.94,0,88.352
59.250,6.93,0,89.203
59.292,6.94,0,89.203
59.333,6.93,0,88.945
59.375,6.94,0,88.263
59.417,6.93,0,87.496
59.458,6.94,0,90.929
59.500,6.93,0,95.103
59.542,6.93,0,98.506
59.583,6.94,0,101.648
59.625,6.93,0,99.502
59.667,6.682,0,96.696
59.708,6.912,0,93.963
59.750,6.94,0,91.149
59.792,6.93,0,87.739
59.833,6.93,0,84.724
59.875,6.94,0,82.171
59.917,6.93,0,80.297
59.958,6.94,0,77.119
60.000,6.93,0,73.376
60.042,6.94,0,70.063
60.083,6.914,0,66.282
60.125,6.94,0,63.391
60.167,6.93,0,60.909
60.208,6.956,0,57.909
60.250,6.93,0,54.77
60.292,6.94,0,52.67
60.333,6.914,0,50.311
60.375,6.93,0,47.722
60.417,6.94,0,45.062
60.458,6.93,0,42.71
60.500,3.212,0,39.853
60.542,1.27,0,37.421
60.583,1.278,0,35.725
60.625,1.27,0,33.496
60.667,1.278,0,31.148
60.708,1.27,0,29.21
60.750,1.278,0,27.636
60.792,1.27,0,25.875
60.833,1.27,0,23.91
60.875,1.278,0,22.101
60.917,1.27,0,20.925
60.958,1.278,0,19.745
61.000,1.27,0,17.679
61.042,1.278,0,15.871
61.083,1.27,0,14.544
61.125,1.278,0,12.73
61.167,1.27,0,11.265
61.208,1.278,0,10.294
61.250,1.27,0,9.462
61.292,1.27,0,8.604
61.333,1.278,0,7.857
61.375,1.27,0,6.968
61.417,1.278,0,6.219
61.458,1.27,0,5.414
61.500,1.278,0,4.5
61.542,3.774,0,3.455
61.583,6.94,0,2.571
61.625,6.93,0,1.577
61.667,6.94,0,0.559
61.708,6.93,0,0
61.750,6.94,0,0
61.792,6.93,0,0
61.833,6.93,0,0
61.875,6.94,0,0
61.917,6.93,0,0
61.958,6.94,0,0
62.000,6.914,0,0
62.042,6.94,0,0
62.083,6.93,0,0
62.125,6.956,0,0
62.167,6.93,0,0
62.208,6.94,0,0
62.250,6.914,0,0
62.292,6.93,0,0
62.333,6.94,0,0
62.375,6.93,0,0
62.417,6.956,0,0
62.458,6.93,0,0
62.500,6.94,0,0
62.542,6.914,0,0
62.583,6.94,0,0
62.625,6.93,0,0
62.667,6.94,0,0
62.708,6.93,0,0
62.750,6.94,0,0
62.792,6.93,0,0
62.833,6.94,0,0
62.875,6.93,0,0
62.917,6.93,0,0
62.958,6.94,0,0
63.000,6.93,0,0
63.042,6.94,0,0
63.083,6.93,0,0
63.125,6.94,0,0
63.167,6.93,0,0
63.208,6.94,0,0
63.250,6.93,0,0
63.292,6.94,0,0
63.333,6.93,0,0
63.375,6.93,0,0
63.417,6.94,0,0
63.458,6.93,0,0
63.500,6.94,0,0
63.542,6.93,0,0
63.583,6.94,0,0
63.625,6.93,0,0
63.667,6.93,0,0
63.708,6.94,0,0
63.750,6.93,0,0
63.792,6.94,0,0
63.833,6.93,0,0
63.875,6.94,0,0
63.917,6.93,0,0
63.958,6.94,0,0
64.000,6.93,0,0
64.042,6.924,0,0
64.083,6.93,0,0
64.125,6.94,0,0
64.167,6.93,0,0
64.208,6.93,0,0
64.250,6.956,0,0
64.292,6.93,0,0
64.333,6.924,0,0
64.375,6.93,0,0
64.417,6.94,0,0
64.458,6.93,0,0
64.500,6.94,0,0
64.542,6.93,0,0
64.583,6.94,0,0
64.625,6.93,0,0
64.667,6.94,0,0
64.708,6.329,0.601,0
64.750,6.325,0.605,0
64.792,6.308,0.632,0
64.833,5.738,1.192,0
64.875,5.666,1.274,0
64.917,5.629,1.301,0
64.958,5.625,1.315,0
65.000,4.817,2.113,0
65.042,4.304,2.636,0
65.083,4.17,2.76,0
65.125,3.875,3.055,0
65.167,3.004,3.936,0
65.208,1.533,5.397,0
65.250,2.583,4.357,0
65.292,2.378,4.552,0
65.333,0.829,6.111,0
65.375,1.642,5.288,0
65.417,1.382,5.558,0
65.458,0,6.93,0
65.500,0,6.94,0
65.542,0,6.93,0
65.583,0,6.94,0
65.625,0,6.93,0
65.667,0,6.94,0
65.708,0,6.914,0
65.750,0,6.946,0
65.792,0,6.94,0
65.833,0,6.93,0
65.875,0.35,6.59,0
65.917,1.775,5.155,0
65.958,2.649,4.291,0
66.000,2.643,4.287,0
66.042,2.605,4.335,0
66.083,2.602,4.328,0
66.125,2.678,4.236,0
66.167,2.807,4.133,0
66.208,2.318,4.612,0
66.250,3.031,3.909,0
66.292,3.134,3.796,0
66.333,3.24,3.7,0
66.375,3.368,3.562,0
66.417,2.961,3.979,0
66.458,2.195,4.735,0
66.500,2.268,4.672,0
66.542,0.937,5.993,0
66.583,0,6.94,0
66.625,0.513,6.417,0
66.667,1.131,5.809,0
66.708,0,6.93,0
66.750,0.87,6.06,0
66.792,1.533,5.407,0
66.833,3.064,3.866,0
66.875,4.195,2.745,0
66.917,5,1.93,0
66.958,5.278,1.662,0
67.000,5.439,1.491,0
67.042,5.495,1.435,0
67.083,6.276,0.664,0
67.125,6.065,0.865,0
67.167,5.175,1.765,0
67.208,5.157,1.773,0
67.250,4.002,2.922,0
67.292,3.971,2.959,0
67.333,2.941,4.015,0
67.375,0.118,6.812,0
67.417,0,6.94,0
67.458,0,6.93,0
67.500,0,6.94,0
67.542,0,6.914,0
67.583,0,6.93,0
67.625,0,6.94,0
67.667,0,6.93,0
67.708,0,6.94,0
67.750,0,6.93,0
67.792,0,6.94,0
67.833,0,6.93,0
67.875,0,6.94,0
67.917,0.677,6.253,0
67.958,1.395,5.545,0
68.000,2.674,4.256,0
68.042,3.281,3.659,0
68.083,4.142,2.788,0
68.125,3.433,3.507,0
68.167,3.42,3.51,0
68.208,3.402,3.528,0
68.250,3.401,3.539,0
68.292,3.4,3.53,0
68.333,3.375,3.565,0
68.375,4.145,2.785,0
68.417,4.762,2.178,0
68.458,4.806,2.124,0
68.500,4.902,2.038,0
68.542,4.942,1.988,0
68.583,4.967,1.973,0
68.625,4.474,2.456,0
68.667,4.574,2.356,0
68.708,4.721,2.219,0
68.750,4.834,2.096,0
68.792,4.978,1.962,0
68.833,5.051,1.879,0
68.875,5.029,1.911,0
68.917,5.005,1.909,0
68.958,5.03,1.926,0
69.000,5.025,1.905,0
69.042,5.035,1.895,0
69.083,4.466,2.474,0
69.125,4.467,2.131,0
69.167,4.756,2.168,0
69.208,4.821,2.125,0
69.250,4.828,2.096,0
69.292,4.828,2.102,0
69.333,4.29,2.65,0
69.375,4.267,2.663,0
69.417,3.52,3.42,0
69.458,3.02,3.91,0
69.500,2.334,4.606,0
69.542,1.887,5.043,0
69.583,1.237,5.693,0
69.625,1.957,4.983,0
69.667,1.988,4.942,0
69.708,2.506,4.434,0
69.750,3.23,3.7,0
69.792,3.271,3.669,0
69.833,3.312,3.618,0
69.875,3.303,3.637,0
69.917,3.332,3.598,0
69.958,3.345,3.585,0
70.000,2.741,4.199,0
70.042,3.392,3.538,0
70.083,3.836,3.104,0
70.125,3.82,3.11,0
70.167,3.322,3.618,0
70.208,3.335,3.595,0
70.250,2.723,4.217,0
70.292,2.773,4.157,0
70.333,2.451,4.489,0
70.375,1.053,5.877,0
70.417,0.089,6.851,0
70.458,0,6.93,0
70.500,0,6.94,0
70.542,0,6.93,0
70.583,0,6.93,0
70.625,0,6.924,0
70.667,0,6.93,0
70.708,0,6.94,0
70.750,0,6.93,0
70.792,0,6.94,0
70.833,0,6.93,0
70.875,0,6.956,0
70.917,0,6.93,0
70.958,0,6.94,0
71.000,0,6.914,0
71.042,0,6.93,0
71.083,0,6.94,0
71.125,0,6.93,0
71.167,0.424,6.516,0
71.208,0.328,6.602,0
71.250,0,6.94,0
71.292,0,6.93,0
71.333,0,6.94,0
71.375,0,6.93,0
71.417,0,6.94,0
71.458,0,6.93,0
71.500,0,6.93,0
71.542,0,6.94,0
71.583,0,6.93,0
71.625,0,6.94,0
71.667,0,6.93,0
71.708,0,6.94,0
71.750,0,6.93,0
71.792,0,6.94,0
71.833,0,6.93,0
71.875,0,6.93,0
71.917,0,6.94,0
71.958,0,6.93,0
72.000,0,6.94,0
72.042,0,6.93,0
72.083,0,6.94,0
72.125,0,6.93,0
72.167,0,6.94,0
72.208,0,6.93,0
72.250,0,6.94,0
72.292,0,6.93,0
72.333,0,6.94,0
72.375,0,6.93,0
72.417,0,6.93,0
72.458,0,6.94,0
72.500,0,6.93,0
72.542,0,6.924,0
72.583,0,6.93,0
72.625,0,6.94,0
72.667,0,6.93,0
72.708,0,6.94,0
72.750,0,6.93,0
72.792,0,6.956,0
72.833,0,6.93,0
72.875,0,6.94,0
72.917,0,6.914,0
72.958,0,6.93,0
73.000,0,6.94,0
73.042,0,6.93,0
73.083,0,6.94,0
73.125,0,6.93,0
73.167,0,6.94,0
73.208,0,6.93,0
73.250,0,6.93,0
73.292,0,6.94,0
73.333,0,6.93,0
73.375,0,6.94,0
73.417,0,6.93,0
73.458,0,6.94,0
73.500,0,6.93,0
73.542,0,6.94,0
73.583,0,6.93,0
73.625,0,6.94,0
73.667,0,6.93,0
73.708,0,6.93,0
73.750,0,6.94,0
73.792,0,6.93,0
73.833,0,6.94,0
73.875,0,6.93,0
73.917,0,6.94,0
73.958,0,6.93,0
74.000,0,6.94,0
74.042,0,6.93,0
74.083,0,6.94,0
74.125,0,6.93,0
74.167,0,6.94,0
74.208,0,6.93,0
74.250,0,6.93,0
74.292,0,6.94,0
74.333,0,6.93,0
74.375,0,6.94,0
74.417,0,6.93,0
74.458,0,6.94,0
74.500,0,6.93,0
74.542,0,6.94,0
74.583,0,6.93,0
74.625,0,6.94,0
74.667,0,6.914,0
74.708,0,6.93,0
74.750,0,6.94,0
74.792,0,6.93,0
74.833,0,6.94,0
74.875,0.578,6.352,0
74.917,0.596,6.344,0
74.958,0.646,6.284,0
75.000,0,6.94,0
75.042,1.037,5.893,0
75.083,1.814,5.126,0
75.125,1.685,5.245,0
75.167,1.578,5.362,0
75.208,0.826,6.104,0
75.250,0.838,6.092,0
75.292,0,6.94,0
75.333,0,6.93,0
75.375,0,6.94,0
75.417,0,6.93,0
75.458,0,6.94,0
75.500,0,6.93,0
75.542,0,6.94,0
75.583,0,6.93,0
75.625,0,6.94,0
75.667,0,6.93,0
75.708,0,6.94,0
75.750,0.389,6.541,0
75.792,0.51,6.42,0
75.833,1.123,5.817,0
75.875,1.099,5.831,0
75.917,1.321,5.619,0
75.958,1.539,5.391,0
76.000,2.185,4.755,0
76.042,2.25,4.68,0
76.083,2.233,4.707,0
76.125,2.659,4.271,0
76.167,2.081,4.859,0
76.208,2.149,4.781,0
76.250,1.996,4.934,0
76.292,1.152,5.788,0
76.333,1.112,5.818,0
76.375,0.667,6.273,0
76.417,0,6.93,0
76.458,0,6.94,0
76.500,0,6.93,0
76.542,0,6.924,0
76.583,0,6.93,0
76.625,0,6.93,0
76.667,0,6.94,0
76.708,0,6.93,0
76.750,0.046,6.894,0
76.792,0.063,6.867,0
76.833,0.391,6.549,0
76.875,0.418,6.512,0
76.917,1.09,5.85,0
76.958,0.668,6.262,0
77.000,1.304,5.636,0
77.042,1.401,5.529,0
77.083,1.301,5.639,0
77.125,1.263,5.667,0
77.167,1.224,5.716,0
77.208,1.043,5.887,0
77.250,0.839,6.091,0
77.292,0.629,6.311,0
77.333,0.182,6.748,0
77.375,0,6.94,0
77.417,0,6.93,0
77.458,0,6.94,0
77.500,0,6.93,0
77.542,0,6.94,0
77.583,0,6.93,0
77.625,0,6.93,0
77.667,0,6.94,0
77.708,0,6.93,0
77.750,0,6.94,0
77.792,0,6.93,0
77.833,0,6.94,0
77.875,0,6.93,0
77.917,0.284,6.656,0
77.958,0.821,6.093,0
78.000,0.652,6.288,0
78.042,0.727,6.203,0
78.083,0.63,6.3,0
78.125,0,6.94,0
78.167,0.058,6.872,0
78.208,0.149,6.791,0
78.250,0.22,6.71,0
78.292,0.124,6.816,0
78.333,0,6.93,0
78.375,0,6.94,0
78.417,0,6.946,0
78.458,0,6.94,0
78.500,0,6.93,0
78.542,0,6.914,0
78.583,0,6.94,0
78.625,0,6.93,0
78.667,0,6.94,0
78.708,0,6.93,0
78.750,0,6.94,0
78.792,0,6.93,0
78.833,0,6.94,0
78.875,0,6.93,0
78.917,0.036,6.904,0
78.958,0.183,6.747,0
79.000,0.187,6.753,0
79.042,0.169,6.761,0
79.083,0,6.94,0
79.125,0,6.93,0
79.167,0,6.93,0
79.208,0,6.94,0
79.250,0,6.93,0
79.292,0,6.94,0
79.333,0,6.93,0
79.375,0,6.94,0
79.417,0,6.93,0
79.458,0,6.94,0
79.500,0,6.93,0
79.542,0,6.93,0
79.583,0,6.94,0
79.625,0,6.93,0
79.667,0,6.94,0
79.708,6.93,0,0
79.750,0,6.94,0
79.792,0,6.93,0
79.833,0,6.94,0
79.875,0,6.93,0
79.917,0,6.94,0
79.958,4.072,2.842,0
80.000,4.441,2.489,0
80.042,3.654,3.286,0
80.083,2.228,4.702,0
80.125,2.414,4.526,0
80.167,2.217,4.713,0
80.208,3.231,3.709,0
80.250,3.754,3.176,0
80.292,4.08,2.86,0
80.333,3.536,3.394,0
80.375,3.348,3.592,0
80.417,2.905,4.025,0
80.458,2.101,4.839,0
80.500,0.924,6.006,0
80.542,0.334,6.596,0
80.583,0,6.94,0
80.625,0,6.93,0
80.667,0,6.94,0
80.708,0.584,6.346,0
80.750,0.816,6.124,0
80.792,0.992,5.938,0
80.833,0.857,6.083,0
80.875,0.312,6.618,0
80.917,0.287,6.653,0
80.958,0.044,6.886,0
81.000,0,6.94,0
81.042,0,6.93,0
81.083,0.002,6.928,0
81.125,0.152,6.788,0
81.167,0,6.93,0
81.208,0.525,6.415,0
81.250,0.835,6.095,0
81.292,1.705,5.235,0
81.333,1.074,5.856,0
81.375,1.399,5.541,0
81.417,1.379,5.551,0
81.458,1.83,5.11,0
81.500,1.299,5.631,0
81.542,1.172,5.758,0
81.583,1.55,5.39,0
81.625,1.28,5.65,0
81.667,1.127,5.813,0
81.708,1.223,5.691,0
81.750,1.584,5.356,0
81.792,1.703,5.227,0
81.833,1.193,5.747,0
81.875,1.199,5.731,0
81.917,1.955,4.985,0
81.958,2.072,4.858,0
82.000,2.1,4.83,0
82.042,1.468,5.488,0
82.083,1.561,5.369,0
82.125,1.579,5.361,0
82.167,1.483,5.431,0
82.208,1.032,5.908,0
82.250,1.21,5.72,0
82.292,1.475,5.465,0
82.333,1.095,5.835,0
82.375,1.201,5.739,0
82.417,0.82,6.11,0
82.458,0.731,6.209,0
82.500,0.312,6.618,0
82.542,0,6.93,0
82.583,0,6.94,0
82.625,0,6.93,0
82.667,0,6.94,0
82.708,0.07,6.86,0
82.750,0,6.94,0
82.792,0.031,6.899,0
82.833,0.608,6.332,0
82.875,0.59,6.34,0
82.917,0.243,6.697,0
82.958,0,6.93,0
83.000,0,6.93,0
83.042,0,6.94,0
83.083,0,6.93,0
83.125,0,6.94,0
83.167,0.116,6.814,0
83.208,0.452,6.488,0
83.250,0.693,6.237,0
83.292,1.266,5.674,0
83.333,1.154,5.776,0
83.375,1.289,5.651,0
83.417,0.491,6.439,0
83.458,0.574,6.366,0
83.500,0.481,6.449,0
83.542,0.677,6.253,0
83.583,0.472,6.468,0
83.625,0.941,5.973,0
83.667,1.451,5.489,0
83.708,1.611,5.319,0
83.750,1.62,5.32,0
83.792,1.479,5.451,0
83.833,2.207,4.733,0
83.875,1.517,5.413,0
83.917,1.583,5.357,0
83.958,1.334,5.596,0
84.000,1.958,4.972,0
84.042,1.98,4.96,0
84.083,1.25,5.68,0
84.125,1.127,5.813,0
84.167,0.975,5.955,0
84.208,0.91,6.03,0
84.250,0.713,6.217,0
84.292,0.846,6.094,0
84.333,1,5.93,0
84.375,0.964,5.966,0
84.417,0.114,6.826,0
84.458,0.07,6.86,0
84.500,0.236,6.704,0
84.542,0,6.93,0
84.583,0,6.94,0
84.625,0,6.93,0
84.667,0,6.94,0
84.708,0,6.93,0
84.750,0.639,6.301,0
84.792,1.379,5.551,0
84.833,1.456,5.474,0
84.875,1.224,5.716,0
84.917,0.368,6.562,0
84.958,0.102,6.838,0
85.000,0.517,6.413,0
85.042,0.932,6.008,0
85.083,0.725,6.205,0
85.125,0.128,6.812,0
85.167,0.384,6.53,0
85.208,0.587,6.353,0
85.250,1.176,5.754,0
85.292,1.432,5.508,0
85.333,1.692,5.238,0
85.375,1.743,5.197,0
85.417,1.666,5.264,0
85.458,1.116,5.814,0
85.500,0.462,6.478,0
85.542,0,6.93,0
85.583,0,6.94,0
85.625,0,6.93,0
85.667,0.345,6.595,0
85.708,1.074,5.856,0
85.750,1.459,5.481,0
85.792,1.2,5.73,0
85.833,1.296,5.634,0
85.875,0.532,6.408,0
85.917,0.202,6.728,0
85.958,0.386,6.554,0
86.000,0,6.93,0
86.042,0,6.94,0
86.083,0,6.93,0
86.125,0,6.94,0
86.167,0,6.93,0
86.208,0,6.94,0
86.250,0,6.93,0
86.292,0,6.94,0
86.333,0,6.93,0
86.375,0.385,6.545,0
86.417,0.068,6.872,0
86.458,0,6.93,0
86.500,0,6.94,0
86.542,0,6.93,0
86.583,0,6.94,0
86.625,0,6.93,0
86.667,0,6.94,0
86.708,0,6.93,0
86.750,0,6.94,0
86.792,0,6.93,0
86.833,0,6.93,0
86.875,0.564,6.376,0
86.917,1.599,5.331,0
86.958,0.324,6.616,0
87.000,0,6.93,0
87.042,0,6.94,0
87.083,0,6.93,0
87.125,0.614,6.326,0
87.167,0.831,6.099,0
87.208,2.1,4.824,0
87.250,2.483,4.447,0
87.292,2.539,4.391,0
87.333,2.701,4.239,0
87.375,3.172,3.758,0
87.417,3.92,3.02,0
87.458,4.298,2.632,0
87.500,4.622,2.334,0
87.542,3.993,2.921,0
87.583,2.097,4.843,0
87.625,0.597,6.333,0
87.667,0,6.94,0
87.708,0,6.93,0
87.750,0,6.94,0
87.792,0,6.93,0
87.833,0,6.93,0
87.875,0,6.94,0
87.917,0.231,6.699,0
87.958,0.496,6.444,0
88.000,0.856,6.074,0
88.042,0.775,6.165,0
88.083,0.944,5.986,0
88.125,0.992,5.948,0
88.167,0.78,6.15,0
88.208,0.347,6.593,0
88.250,0.368,6.562,0
88.292,0.546,6.384,0
88.333,0.714,6.226,0
88.375,0.981,5.949,0
88.417,1.376,5.564,0
88.458,1.237,5.693,0
88.500,1.488,5.452,0
88.542,1.983,4.947,0
88.583,1.937,5.003,0
88.625,1.733,5.197,0
88.667,2.035,4.905,0
88.708,1.847,5.067,0
88.750,2.322,4.608,0
88.792,2.206,4.734,0
88.833,2.25,4.696,0
88.875,2.37,4.57,0
88.917,2.026,4.904,0
88.958,2.029,4.895,0
89.000,2.174,4.756,0
89.042,1.59,5.35,0
89.083,1.409,5.521,0
89.125,0.873,6.067,0
89.167,0.492,6.438,0
89.208,0,6.93,0
89.250,0,6.94,0
89.292,0,6.93,0
89.333,0,6.94,0
89.375,0,6.93,0
89.417,0,6.94,0
89.458,0,6.93,0
89.500,0,6.94,0
89.542,0,6.93,0
89.583,0,6.94,0
89.625,0,6.93,0
89.667,0.509,6.431,0
89.708,1.277,5.653,0
89.750,1.965,4.965,0
89.792,2.458,4.482,0
89.833,2.728,4.202,0
89.875,2.716,4.224,0
89.917,3.068,3.862,0
89.958,2.838,4.102,0
90.000,2.863,4.067,0
90.042,2.925,4.015,0
90.083,3.078,3.852,0
90.125,3.238,3.702,0
90.167,3.375,3.555,0
90.208,3.481,3.449,0
90.250,3.118,3.822,0
90.292,3.309,3.621,0
90.333,3.154,3.786,0
90.375,2.871,4.059,0
90.417,2.259,4.681,0
90.458,1.684,5.246,0
90.500,1.767,5.173,0
90.542,2.183,4.731,0
90.583,2.467,4.463,0
90.625,2.55,4.406,0
90.667,2.866,4.064,0
90.708,2.879,4.061,0
90.750,3.107,3.823,0
90.792,3.145,3.779,0
90.833,3.103,3.827,0
90.875,3.026,3.914,0
90.917,3.319,3.611,0
90.958,3.407,3.533,0
91.000,3.467,3.463,0
91.042,3.054,3.902,0
91.083,3,3.93,0
91.125,2.921,3.993,0
91.167,3.456,3.484,0
91.208,3.464,3.466,0
91.250,3.106,3.834,0
91.292,3.213,3.717,0
91.333,3.102,3.838,0
91.375,2.837,4.093,0
91.417,2.734,4.206,0
91.458,2.311,4.619,0
91.500,2.117,4.823,0
91.542,1.934,4.996,0
91.583,2.04,4.9,0
91.625,2.57,4.36,0
91.667,2.122,4.818,0
91.708,1.829,5.101,0
91.750,2.009,4.921,0
91.792,2.002,4.938,0
91.833,1.856,5.074,0
91.875,1.647,5.293,0
91.917,1.33,5.6,0
91.958,0.946,5.994,0
92.000,0.769,6.161,0
92.042,1.001,5.939,0
92.083,1.105,5.825,0
92.125,0.754,6.16,0
92.167,0.707,6.249,0
92.208,0.743,6.187,0
92.250,0.928,6.012,0
92.292,1.085,5.829,0
92.333,1.343,5.597,0
92.375,1.544,5.386,0
92.417,1.599,5.341,0
92.458,1.741,5.189,0
92.500,1.936,5.004,0
92.542,2.184,4.762,0
92.583,2.136,4.794,0
92.625,2.175,4.755,0
92.667,1.984,4.946,0
92.708,2.083,4.857,0
92.750,2.365,4.565,0
92.792,2.256,4.684,0
92.833,2.441,4.489,0
92.875,2.244,4.696,0
92.917,1.928,5.002,0
92.958,1.599,5.341,0
93.000,1.804,5.126,0
93.042,2.121,4.819,0
93.083,2.329,4.601,0
93.125,2.454,4.476,0
93.167,2.541,4.399,0
93.208,2.299,4.615,0
93.250,2.392,4.564,0
93.292,2.519,4.411,0
93.333,2.323,4.601,0
93.375,2.32,4.626,0
93.417,2.805,4.135,0
93.458,2.44,4.076,0
93.500,2.538,4.386,0
93.542,2.096,4.85,0
93.583,2.08,4.86,0
93.625,2.386,4.528,0
93.667,2.599,4.331,0
93.708,2.859,4.081,0
93.750,2.916,4.014,0
93.792,3.16,3.78,0
93.833,3.107,3.823,0
93.875,3.28,3.66,0
93.917,3.422,3.508,0
