$Lewiston qdt year 2017 YC 06/22/22,
57.792,-22.896443000
57.833,-6.602824500
57.875,-24.704878730
57.917,-33.850065030
57.958,-37.154488400
58.000,13.281971900
58.042,-7.498418967
58.083,1.131508000
58.125,-5.615806500
58.167,4.251130233
58.208,3.338480733
58.250,-1.847560733
58.292,-0.385438933
58.333,6.505948367
58.375,9.228859267
58.417,3.130336600
58.458,3.582118100
58.500,0.402994933
58.542,0.715336600
58.583,5.810012600
58.625,-6.166604867
58.667,5.818378067
58.708,7.836379067
58.750,-23.346476100
58.792,-16.620980500
58.833,-14.734651970
58.875,-63.522866000
58.917,4.191370430
58.958,12.037742030
59.000,-3.323077967
59.042,1.744434300
59.083,1.745569800
59.125,4.308467133
59.167,-0.227327533
59.208,1.935569800
59.250,1.169569800
59.292,4.715699133
59.333,3.907946100
59.375,1.868946100
59.417,1.868946100
59.458,1.868917800
59.500,1.856136467
59.542,6.727699133
59.583,2.727136467
59.625,2.464946100
59.667,1.836004900
59.708,14.224579530
59.750,-28.949663830
59.792,-13.478589000
59.833,-18.788585330
59.875,-46.825048270
59.917,6.875139270
59.958,1.850661300
60.000,-7.332891833
60.042,3.094202600
60.083,3.865633000
60.125,2.180917800
60.167,-0.947157600
60.208,1.232278000
60.250,3.087689600
60.292,2.739917800
60.333,-0.632522133
60.375,2.600917800
60.417,2.812661300
60.458,3.101202600
60.500,0.768136467
60.542,2.132725267
60.583,4.599521667
60.625,5.553266500
60.667,2.078677400
60.708,18.243987800
60.750,-23.018871830
60.792,-14.035510430
60.833,-20.759891130
60.875,-19.115035200
60.917,-38.392978070
60.958,-35.849820270
61.000,-3.719945667
61.042,2.906917800
61.083,-5.210082200
61.125,-3.257835233
61.167,2.464917800
61.208,3.542917800
61.250,3.152917800
61.292,1.868917800
61.333,2.492917800
61.375,3.014917800
61.417,0.310136467
61.458,2.145905400
61.500,3.083510200
61.542,6.974724833
61.583,-0.108767733
61.625,5.585364533
61.667,1.996296100
61.708,23.159568200
61.750,-19.660844530
61.792,-16.509351700
61.833,-22.693919130
61.875,-19.647592700
61.917,-30.103275930
61.958,-15.397617570
62.000,-53.374166470
62.042,3.048151700
62.083,6.196368630
62.125,-11.300991470
62.167,-2.513196800
62.208,5.543001933
62.250,2.032471300
62.292,1.950035200
62.333,1.498159500
62.375,2.218032200
62.417,4.185932533
62.458,-1.032309933
62.500,7.515103333
62.542,1.406722200
62.583,3.174801200
62.625,3.900854433
62.667,22.829806600
62.708,-28.076640230
62.750,-14.127750430
62.792,-18.446622130
62.833,-20.898036900
62.875,-23.437109870
62.917,-52.491640330
62.958,-4.125199467
63.000,13.160495200
63.042,-9.450991467
63.083,-1.663196800
63.125,4.848700533
63.167,1.821803200
63.208,4.110700533
63.250,1.357831500
63.292,3.725700533
63.333,2.260803200
63.375,4.469989633
63.417,2.466028600
63.458,5.928700533
63.500,-0.905991467
63.542,6.749700533
63.583,0.057151200
63.625,12.540042270
63.667,-13.967741730
63.708,-16.998730000
63.750,-20.705412200
63.792,-25.860346370
63.833,-21.336398370
63.875,-16.350231130
63.917,-57.469767430
63.958,7.175945670
64.000,0.977039800
64.042,-1.548004067
64.083,-2.458091167
64.125,1.488039800
64.167,4.534937133
64.208,2.453039800
64.250,-1.100836933
64.292,3.137047500
64.333,5.638937133
64.375,8.317937133
64.417,4.178039800
64.458,-2.132062933
64.500,1.455494800
64.542,1.379594200
64.583,1.383471300
64.625,-1.432563733
64.667,4.834986367
64.708,24.871598030
64.750,-27.357322670
64.792,-16.871746900
64.833,-22.447730370
64.875,-16.107330070
64.917,-52.821754400
64.958,6.202744000
65.000,8.528944830
65.042,-4.764836933
65.083,-7.108857533
65.125,5.906937133
65.167,1.488039800
65.208,1.488039800
65.250,2.192039800
65.292,5.998937133
65.333,1.470663600
65.375,2.771842700
65.417,2.833039800
65.458,1.488039800
65.500,1.405941500
65.542,4.003166733
65.583,4.306036900
65.625,2.160660700
65.667,1.233803200
65.708,26.076922630
65.750,-31.836663130
65.792,-14.369470030
65.833,-20.881853530
65.875,-0.786957433
65.917,-8.634556530
65.958,1.821633070
66.000,0.098039800
66.042,-0.552988500
66.083,-1.314988500
66.125,1.813039800
66.167,4.005834400
66.208,2.343039800
66.250,4.224995933
66.292,2.462011500
66.333,1.868011500
66.375,3.968470933
66.417,4.328194000
66.458,1.438486500
66.500,1.565803200
66.542,6.807597867
66.583,-1.172888733
66.625,3.276803200
66.667,1.332191700
66.708,29.783601730
66.750,12.049804670
66.792,14.635306670
66.833,19.004510530
66.875,13.814497930
66.917,-18.021761070
66.958,-1.433554467
67.000,9.490127133
67.042,22.707259870
67.083,7.499871770
67.125,16.217948870
67.167,13.177458530
67.208,16.395000270
67.250,16.627421570
67.292,15.866865370
67.333,15.822258270
67.375,16.383811270
67.417,15.243325170
67.458,14.687132470
67.500,16.259388670
67.542,17.100127970
67.583,13.434736030
67.625,14.990453830
67.667,15.352017830
67.708,21.734938630
67.750,30.905896270
67.792,22.665711330
67.833,26.170326270
67.875,24.343460830
67.917,20.226240770
67.958,-23.101366470
68.000,-8.347366870
68.042,-21.281482030
68.083,-16.613573100
68.125,-19.868434830
68.167,-18.039148000
68.208,-20.932458130
68.250,-17.179875000
68.292,-18.494302400
68.333,-14.799089430
68.375,-17.994713630
68.417,-20.817525300
68.458,-20.584486030
68.500,-16.526373700
68.542,-19.552805900
68.583,-18.065427100
68.625,-17.899653800
68.667,-20.053250130
68.708,-19.154578230
68.750,-16.491078300
68.792,-21.678186330
68.833,-18.279012500
68.875,-20.084866930
68.917,-20.231235230
68.958,-15.559801170
69.000,-9.280122200
69.042,-17.226228600
69.083,-18.626430030
69.125,-18.728183030
69.167,-19.286862070
69.208,-16.573432000
69.250,-17.173369900
69.292,-19.588573430
69.333,-17.253175900
69.375,-19.810544430
69.417,-14.693783870
69.458,-18.788397100
69.500,-18.002779400
69.542,-17.273580200
69.583,-20.380613330
69.625,-17.446521500
69.667,-15.910834100
69.708,-19.862775330
69.750,-19.448262030
69.792,-12.432127700
69.833,-18.088343930
69.875,-23.258326400
69.917,-16.983282170
69.958,-17.041058370
70.000,-19.317179800
70.042,-16.767041870
70.083,-19.904178400
70.125,-19.011174700
70.167,-17.232293870
70.208,-15.645513170
70.250,-39.204722170
70.292,-37.548552870
70.333,-40.103434300
70.375,-43.468855970
70.417,-45.393908400
70.458,-45.350843700
70.500,-42.288576170
70.542,-45.860740300
70.583,-45.866202200
70.625,-43.262578800
70.667,-45.267895830
70.708,-46.010874400
70.750,-43.234847270
70.792,-44.918538570
70.833,-43.344677870
70.875,-47.990787600
70.917,-49.366994000
70.958,-40.234483130
71.000,-48.314053330
71.042,-44.591547030
71.083,-28.055091130
71.125,-0.890072567
71.167,22.780626270
71.208,18.866874500
71.250,13.848576200
71.292,15.755468130
71.333,16.668304430
71.375,13.968082130
71.417,14.215808230
71.458,-9.197882600
71.500,-35.444166430
71.542,-36.320326370
71.583,-5.617814067
71.625,-37.416103830
71.667,-51.610648670
71.708,-16.651947000
71.750,-21.171630930
71.792,-25.219505970
71.833,-22.427193000
71.875,-26.630860330
71.917,-11.269763770
71.958,-17.123195430
72.000,-25.303655370
72.042,-22.921658300
72.083,-26.543305170
72.125,-23.834429170
72.167,-25.704326370
72.208,-20.810318170
72.250,-27.782488500
72.292,-20.627568170
72.333,-27.046976630
72.375,-22.609499100
72.417,-22.092584600
72.458,-23.434043500
72.500,-23.371481500
72.542,-22.759573700
72.583,-23.892695500
72.625,-24.221434300
72.667,-23.837131900
72.708,-23.663663600
72.750,-23.609469100
72.792,-27.344588930
72.833,-24.457071370
72.875,-21.209183030
72.917,-26.656731070
72.958,-24.336384700
73.000,-22.903505300
73.042,-22.265269500
73.083,-20.374220370
73.125,-25.542087870
73.167,-21.176843930
73.208,-24.278884570
73.250,-1.126784900
73.292,24.820808500
73.333,17.375631170
73.375,23.329597700
73.417,18.811729200
73.458,16.034027470
73.500,11.784720700
73.542,19.333194000
73.583,16.059099170
73.625,14.009042000
73.667,16.165683000
73.708,15.859514600
73.750,13.001575170
73.792,15.816291600
73.833,18.001914100
73.875,12.973841170
73.917,16.284628500
73.958,17.213284200
74.000,16.030246700
74.042,14.622045770
74.083,16.800915900
74.125,15.959965470
74.167,13.349938270
74.208,16.695709100
74.250,18.361802500
74.292,38.140185700
74.333,37.265415370
74.375,-35.992865330
74.417,-27.826402500
74.458,1.837668800
74.500,-9.731329233
74.542,2.913686300
74.583,-25.396908830
74.625,6.946554500
74.667,-31.427285170
74.708,31.660943100
74.750,9.148670467
74.792,5.301536800
74.833,1.093810067
74.875,3.563146767
74.917,8.075391833
74.958,-2.149646700
75.000,8.751107100
75.042,1.651088967
75.083,-0.668064533
75.125,3.898244100
75.167,5.099157000
75.208,1.133132033
75.250,5.010396033
75.292,4.770158333
75.333,4.655189833
75.375,3.343069533
75.417,3.955678733
75.458,3.594719433
75.500,4.012662033
75.542,3.933535233
75.583,3.766764633
75.625,3.155383633
75.667,6.034894667
75.708,3.225963833
75.750,2.468363433
75.792,3.093010433
75.833,3.775148933
75.875,3.621587733
75.917,4.036877533
75.958,3.346660233
76.000,5.024686467
76.042,2.385615867
76.083,6.058354800
76.125,3.630545067
76.167,3.487378667
76.208,4.275131467
76.250,3.711073567
76.292,5.714821100
76.333,3.077021867
76.375,3.075503067
76.417,3.258548067
76.458,5.401241200
76.500,5.141809800
76.542,5.375329167
76.583,1.057075000
76.625,3.901693333
76.667,2.799185033
76.708,3.655563933
76.750,3.897221933
76.792,1.204604000
76.833,6.425059467
76.875,2.551925333
76.917,3.122314733
76.958,3.583840433
77.000,4.073668533
77.042,8.936639800
77.083,1.061133533
77.125,5.802959800
77.167,6.657398800
77.208,6.419305900
77.250,3.806889367
77.292,3.640976067
77.333,3.361179967
77.375,5.197257700
77.417,6.082701400
77.458,3.417090867
77.500,6.963016333
77.542,1.185343233
77.583,4.088214733
77.625,1.737752000
77.667,3.828337533
77.708,8.922781367
77.750,6.256600967
77.792,5.595058467
77.833,4.453302667
77.875,2.213152000
77.917,5.286832933
77.958,5.354876533
78.000,1.923483200
78.042,7.675867267
78.083,2.771635633
78.125,8.105640300
78.167,5.037520567
78.208,6.256110467
78.250,2.513560133
78.292,6.906509167
78.333,6.494582533
78.375,2.788243300
78.417,8.321619000
78.458,1.408703200
78.500,5.613761233
78.542,6.253493167
78.583,1.891164733
78.625,5.447817767
78.667,5.003588867
78.708,5.472180067
78.750,6.309846167
78.792,4.911884067
78.833,4.672931667
78.875,5.299569067
78.917,4.263024667
78.958,2.984924767
79.000,7.594054300
79.042,3.386102367
79.083,4.107091400
79.125,3.079436100
79.167,6.085064633
79.208,3.833097300
79.250,5.367610100
79.292,5.647939700
79.333,3.716702967
79.375,3.778085667
79.417,3.703826467
79.458,7.045460900
79.500,6.415902600
79.542,3.399444467
79.583,3.138812667
79.625,8.415090533
79.667,3.617879367
79.708,0.876433433
79.750,6.544726000
79.792,7.848713600
79.833,3.191655067
79.875,6.004220700
79.917,3.730262267
79.958,1.014028533
80.000,6.200674900
80.042,11.219314600
80.083,1.243833200
80.125,3.986193767
80.167,-0.499503800
80.208,4.375863200
80.250,3.755059767
80.292,12.217892930
80.333,6.811311367
80.375,5.164224133
80.417,5.334496033
80.458,4.367501500
80.500,9.302312233
80.542,2.225986933
80.583,-2.220968467
80.625,7.105278267
80.667,4.638880033
80.708,5.863605767
80.750,2.624374333
80.792,5.958887433
80.833,1.975667600
80.875,7.561504967
80.917,2.536816000
80.958,5.299174233
81.000,8.863815167
81.042,4.995831300
81.083,5.291049600
81.125,7.829234000
81.167,4.431419467
81.208,4.972059300
81.250,6.433636833
81.292,3.413399467
81.333,5.834067200
81.375,4.888865000
81.417,2.546957667
81.458,4.438777467
81.500,8.256792667
81.542,2.127759233
81.583,2.019632233
81.625,8.175438900
81.667,-1.286615933
81.708,1.944085733
81.750,6.499084467
81.792,0.832591100
81.833,3.741971900
81.875,6.218165233
81.917,3.671240800
81.958,1.689560500
82.000,6.513581333
82.042,5.934206567
82.083,9.606599367
82.125,5.988037067
82.167,3.132234233
82.208,5.372787267
82.250,4.519246767
82.292,6.983403200
82.333,4.470497767
82.375,4.149897267
82.417,4.427768767
82.458,7.242953800
82.500,5.698069167
82.542,4.890145167
82.583,5.343192367
82.625,-1.345089500
82.667,10.214553570
82.708,-0.473994867
82.750,5.291279933
82.792,6.109765067
82.833,6.519281800
82.875,4.034641667
82.917,5.044532067
82.958,11.659055830
83.000,1.143033733
83.042,7.179486467
83.083,5.483475867
83.125,12.123095000
83.167,5.562772467
83.208,9.041178530
83.250,4.323281800
83.292,4.403504300
83.333,10.256890370
83.375,6.456554667
83.417,7.142124367
83.458,7.786716167
83.500,6.665276167
83.542,6.285787367
83.583,5.231331533
83.625,5.604330633
83.667,7.207426667
83.708,7.591416967
83.750,6.387184500
83.792,6.911034700
83.833,6.397180900
83.875,5.236762967
83.917,7.263863667
83.958,10.596534000
84.000,2.313189400
84.042,5.636882900
84.083,9.292324033
84.125,6.081032500
84.167,5.685483600
84.208,7.736043533
84.250,7.088926233
84.292,7.644534233
84.333,5.424463100
84.375,7.374411933
84.417,7.057020033
84.458,6.704719533
84.500,4.671230300
84.542,4.813231600
84.583,1.690992867
84.625,5.328665900
84.667,3.857036500
84.708,4.081656400
84.750,3.702601000
84.792,4.179071100
84.833,3.033378167
84.875,5.855500400
84.917,4.925449200
84.958,4.214875600
85.000,9.565731900
85.042,7.588941000
85.083,4.372870667
85.125,7.124444100
85.167,7.819184200
85.208,7.165847000
85.250,8.147282800
85.292,4.856885567
85.333,6.777504800
85.375,7.076774500
85.417,6.972612800
85.458,7.336099700
85.500,7.568669200
85.542,3.063736867
85.583,7.503013200
85.625,8.041321000
85.667,7.565669400
85.708,7.326109900
85.750,9.315423200
85.792,4.166820867
85.833,5.682615700
85.875,3.702635100
85.917,6.982579200
85.958,9.163900400
86.000,4.641890467
86.042,5.545249200
86.083,7.033714300
86.125,6.297846400
86.167,6.695734000
86.208,7.083635500
86.250,4.811011267
86.292,7.178949900
86.333,7.903197700
86.375,16.353963700
86.417,41.566704400
86.458,2.105639400
86.500,1.683182067
86.542,7.357466300
86.583,7.259774700
86.625,4.162188400
86.667,7.356966000
86.708,7.854898900
86.750,7.170714600
86.792,4.916279200
86.833,4.341863167
86.875,4.594233300
86.917,4.366552500
86.958,7.632312100
87.000,8.129329500
87.042,7.565726000
87.083,7.207363100
87.125,6.482565000
87.167,7.195760100
87.208,7.229230300
87.250,4.789530567
87.292,6.972854000
87.333,6.960681300
87.375,4.893264700
87.417,4.303586700
87.458,6.745999733
87.500,4.486250833
87.542,4.253497400
87.583,9.466480967
87.625,6.841267033
87.667,4.089798300
87.708,6.898065133
87.750,7.277052033
87.792,5.243711000
87.833,4.037515067
87.875,8.387950100
87.917,4.891779467
87.958,11.493378870
88.000,-0.190518100
88.042,8.674265300
88.083,4.050937133
88.125,-1.074857533
88.167,1.679039800
88.208,1.820039800
88.250,4.050937133
88.292,24.475689600
88.333,-13.577167530
88.375,-24.730226730
88.417,21.558783870
88.458,15.285965430
88.500,4.955170767
88.542,-1.074829233
88.583,10.967554700
88.625,-6.811062933
88.667,4.511412133
88.708,1.390036900
88.750,26.130212830
88.792,-2.077289500
88.833,-13.991858200
88.875,7.124753100
88.917,-25.441853370
88.958,23.224821870
89.000,-1.074829233
89.042,11.331965430
89.083,-2.045931900
89.125,3.752862767
89.167,-8.612623900
89.208,9.176760100
89.250,7.292905600
89.292,4.050937133
89.333,-3.442877533
89.375,4.065483333
89.417,1.411965433
89.458,4.040022833
89.500,0.653011500
89.542,1.438146900
89.583,1.390008600
89.625,6.492823667
89.667,3.277958100
89.708,3.668186733
89.750,4.317191167
89.792,26.493624700
89.833,-10.934749370
89.875,6.003266167
89.917,-28.493228400
89.958,26.464284800
90.000,9.732889600
90.042,5.423529633
90.083,4.113904633
90.125,4.122715233
90.167,4.531272533
90.208,6.044620433
90.250,5.155264833
90.292,4.946662733
90.333,4.209272533
90.375,2.724525200
90.417,1.998068100
90.458,1.588533100
90.500,4.050937133
90.542,1.411771300
90.583,-0.126997633
90.625,1.373028600
90.667,9.241831500
90.708,1.309014000
90.750,24.464009870
90.792,-1.617644600
90.833,-22.325692300
90.875,8.602132800
90.917,-28.868121870
90.958,30.950854970
91.000,9.198965433
91.042,2.190102300
91.083,2.819039800
91.125,0.031039800
91.167,4.838937133
91.208,3.534245200
91.250,2.694039800
91.292,1.488068100
91.333,1.488068100
91.375,2.437039800
91.417,2.846039800
91.458,5.476937133
91.500,1.952039800
91.542,2.095750700
91.583,4.015757133
91.625,2.280831500
91.667,4.430757133
91.708,1.357859800
91.750,21.439722670
91.792,-22.466559930
91.833,-1.244601067
91.875,6.882884667
91.917,-26.971930730
91.958,30.279684770
92.000,7.714937133
92.042,0.873114167
92.083,1.678068100
92.125,1.488011500
92.167,5.163937133
92.208,1.488068100
92.250,1.488068100
92.292,4.699068100
92.333,3.341068100
92.375,3.065068100
92.417,1.480068100
92.458,3.100965433
92.500,0.349060400
92.542,1.471031500
92.583,4.472757133
92.625,3.326831500
92.667,7.769728833
92.708,0.599934167
92.750,0.855831500
92.792,21.109542870
92.833,-4.823341833
92.875,6.085619167
92.917,-30.768116630
92.958,12.778267370
93.000,7.899908833
93.042,-1.074885833
93.083,2.634039800
93.125,3.196011500
93.167,3.112039800
93.208,1.488039800
93.250,5.802965433
93.292,2.740068100
93.333,1.488068100
93.375,1.073068100
93.417,-2.790255533
93.458,7.489862767
93.500,1.404866100
93.542,3.698474800
93.583,-1.189500833
93.625,4.198859800
93.667,5.048523433
93.708,1.325654400
93.750,17.991433870
93.792,-21.601290400
93.833,-1.557485767
93.875,-0.478756467
93.917,3.048155433
93.958,-21.263886770
94.000,22.174921270
94.042,6.404011500
94.083,1.015142467
94.125,1.535039800
94.167,-1.074829233
94.208,5.033937133
94.250,5.663011500
94.292,-1.048878133
94.333,1.602011500
94.375,2.926011500
94.417,2.992011500
94.458,2.073834400
94.500,1.700295700
94.542,1.543831500
94.583,1.880831500
94.625,2.769191700
94.667,0.788934167
94.708,1.357831500
94.750,13.304335970
94.792,-17.469044700
94.833,0.310324500
94.875,4.655287833
94.917,-30.505396970
94.958,28.052799270
95.000,9.430937133
95.042,-3.637754867
95.083,-1.558726567
95.125,5.301574200
95.167,3.985431733
95.208,-0.721188167
95.250,2.877271433
95.292,4.491496433
95.333,6.231056100
95.375,-0.260978867
95.417,1.772095833
95.458,8.664709767
95.500,2.001343533
95.542,-1.393978567
95.583,28.754027630
95.625,5.549489133
95.667,-9.591082767
95.708,7.032126133
95.750,-5.511011333
95.792,-1.002971500
95.833,44.426985400
95.875,2.114750870
95.917,12.188011500
95.958,-5.290186167
96.000,9.639288567
96.042,7.781000867
96.083,4.736797633
96.125,7.831774367
96.167,5.668323733
96.208,8.614841467
96.250,8.865690567
96.292,13.010358200
96.333,7.012570833
96.375,10.202698770
96.417,4.544814200
96.458,9.903582267
96.500,9.974756767
96.542,3.023635800
96.583,9.791910467
96.625,7.066301033
96.667,8.950499767
96.708,6.380926833
96.750,9.862320867
96.792,7.943467433
96.833,10.613301930
96.875,17.970977700
96.917,11.820382300
96.958,13.119429030
97.000,1.094965433
97.042,1.526957733
97.083,4.137166933
97.125,12.551072200
97.167,3.607703400
97.208,10.090220770
97.250,3.087259770
97.292,10.209729930
97.333,10.457035870
97.375,18.922146730
97.417,1.490755867
97.458,12.765444700
97.500,-5.220725100
97.542,5.161249400
97.583,11.423078430
97.625,7.083416233
97.667,10.865255470
97.708,8.186627633
97.750,9.906569433
97.792,7.144528133
97.833,10.574597170
97.875,4.873211000
97.917,10.027700470
97.958,10.088296370
98.000,5.315479800
98.042,6.576873300
98.083,5.398058000
98.125,9.718484700
98.167,5.769018967
98.208,6.833042000
98.250,8.974495600
98.292,5.630065967
98.333,8.474920100
98.375,8.026478300
98.417,8.704872100
98.458,5.882879367
98.500,8.423015167
98.542,8.428330900
98.583,9.390214100
98.625,5.562089367
98.667,6.690249300
98.708,8.075352400
98.750,5.561862967
98.792,8.059807200
98.833,7.770073400
98.875,6.907262600
98.917,7.971010300
98.958,3.245830767
99.000,6.869931600
99.042,6.269343333
99.083,7.009286233
99.125,6.936990333
99.167,7.554573933
99.208,7.578843133
99.250,7.646887033
99.292,6.457337433
99.333,7.563244833
99.375,7.601839733
99.417,10.421166670
99.458,5.206496500
99.500,8.846438133
99.542,11.438493970
99.583,5.178083300
99.625,7.185671233
99.667,10.150548570
99.708,5.183884800
99.750,7.513958033
99.792,5.906255933
99.833,6.355817733
99.875,6.617008733
99.917,7.421247233
99.958,7.652573133
100.000,7.569312833
100.042,6.248327533
100.083,7.389327733
100.125,7.505314133
100.167,6.977846733
100.208,7.705633933
100.250,6.566655533
100.292,7.415238533
100.333,7.555474133
100.375,8.047582833
100.417,7.526396633
100.458,8.546103133
100.500,8.155405833
100.542,7.995017233
100.583,7.022622333
100.625,8.118474333
100.667,5.597176200
100.708,8.208677733
100.750,7.481031833
100.792,7.183336433
100.833,7.352833133
100.875,7.188090833
100.917,8.670918033
100.958,5.463577000
101.000,8.080722133
101.042,7.389791233
101.083,7.522353433
101.125,7.405255733
101.167,7.589755633
101.208,8.483160833
101.250,7.960125433
101.292,8.532276933
101.333,-14.054186600
101.375,40.616874400
101.417,33.445595670
101.458,-21.013579970
101.500,8.005444133
101.542,8.188120633
101.583,8.233825133
101.625,5.936231800
101.667,14.238609930
101.708,5.727301400
101.750,9.688348070
101.792,8.228250033
101.833,4.457837033
101.875,6.068001633
101.917,2.895782700
101.958,11.840405470
102.000,8.245201733
102.042,7.088789033
102.083,5.446285400
102.125,6.877181433
102.167,8.685512733
102.208,7.741653233
102.250,8.537540733
102.292,5.877320000
102.333,-13.790820500
102.375,36.869952770
102.417,38.489518430
102.458,-25.545906370
102.500,6.440253733
102.542,9.517508367
102.583,7.717434033
102.625,14.359781230
102.667,8.525824533
102.708,8.578405933
102.750,13.902314400
102.792,6.033252700
102.833,8.435446933
102.875,9.895804070
102.917,7.506475933
102.958,7.474595333
103.000,8.699964033
103.042,11.086769170
103.083,7.041151433
103.125,7.023473133
103.167,6.925250133
103.208,7.115999933
103.250,8.474122933
103.292,8.513560533
103.333,-13.191008500
103.375,16.710588970
103.417,36.368435130
103.458,7.755986633
103.500,-0.508934867
103.542,7.814079533
103.583,12.864879200
103.625,7.052150533
103.667,7.979006570
103.708,10.439293470
103.750,-18.265813470
103.792,34.578597170
103.833,12.886788000
103.875,34.174630300
103.917,6.076553600
103.958,7.623794233
104.000,-10.672990870
104.042,6.482291070
104.083,7.726289533
104.125,7.259705133
104.167,10.099998970
104.208,7.353166733
104.250,7.193392733
104.292,10.277757070
104.333,-11.099245700
104.375,32.405267570
104.417,42.784736400
104.458,-43.347764230
104.500,15.315545730
104.542,18.691781670
104.583,-10.897693930
104.625,54.140237200
104.667,-0.361546467
104.708,16.652887800
104.750,-7.031314330
104.792,6.206758800
104.833,7.868686530
104.875,8.516008970
104.917,7.502147833
104.958,7.761575533
105.000,6.056492600
105.042,10.107542900
105.083,8.473951800
105.125,7.938956000
105.167,5.356974867
105.208,8.170129100
105.250,7.511231500
105.292,7.967590400
105.333,8.151903900
105.375,5.389019167
105.417,8.151479400
105.458,8.204042400
105.500,7.587864800
105.542,8.678154300
105.583,5.483956967
105.625,8.549180000
105.667,8.463776600
105.708,-2.206829233
105.750,14.537784370
105.792,8.206416967
105.833,4.369173067
105.875,7.583895200
105.917,7.649340600
105.958,8.378886000
106.000,5.451553467
106.042,8.262569300
106.083,8.686447200
106.125,5.770862367
106.167,7.891251800
106.208,10.518823730
106.250,5.506232567
106.292,7.998517900
106.333,7.941068900
106.375,7.831066800
106.417,5.458968067
106.458,5.450081867
106.500,10.723630830
106.542,7.990735400
106.583,3.712752133
106.625,9.797534300
106.667,6.554574267
106.708,9.180587400
106.750,9.027907700
106.792,5.170864967
106.833,4.814029567
106.875,5.681357967
106.917,5.640712967
106.958,5.395741967
107.000,9.466698630
107.042,5.920768633
107.083,7.313437333
107.125,6.613513033
107.167,6.817983433
107.208,10.310019070
107.250,7.288550133
107.292,6.797691433
107.333,10.402927970
107.375,5.372872200
107.417,7.734103733
107.458,6.195053033
107.500,9.783048670
107.542,8.211036833
107.583,7.995253033
107.625,8.478258233
107.667,8.018377233
107.708,10.311632170
107.750,7.888933033
107.792,4.891258300
107.833,4.798993700
107.875,7.921987433
107.917,7.777814733
107.958,8.115644333
108.000,5.984389400
108.042,8.439922100
108.083,8.216371300
108.125,10.899968130
108.167,5.856696267
108.208,8.473266600
108.250,9.174874000
108.292,8.909274100
108.333,7.533704867
108.375,8.938779000
108.417,5.755910867
108.458,8.375445600
108.500,7.220732300
108.542,5.234688200
108.583,10.270010130
108.625,5.478714200
108.667,8.460006000
108.708,8.352890500
108.750,8.150885100
108.792,9.774827400
108.833,3.843696233
108.875,8.646368767
108.917,8.567517700
108.958,5.801935767
109.000,2.171541900
109.042,10.406401630
109.083,5.228107633
109.125,6.762097367
109.167,5.543479733
109.208,5.424023267
109.250,10.915267270
109.292,-0.640896167
109.333,8.653457270
109.375,8.690969100
109.417,13.753040200
109.458,5.185984267
109.500,7.158695700
109.542,3.385525600
109.583,14.029855200
109.625,0.984473733
109.667,16.709461730
109.708,1.224058800
109.750,7.804198067
109.792,8.854375367
109.833,9.003027167
109.875,8.218146167
109.917,-5.445651800
109.958,10.834215300
110.000,-8.497015630
110.042,20.124318230
110.083,8.628082867
110.125,1.816998833
110.167,8.393182333
110.208,4.242741533
110.250,19.014569130
110.292,-16.716312500
110.333,9.487694567
110.375,-3.729363500
110.417,7.298724467
110.458,-1.521384767
110.500,8.918143800
110.542,-0.854351967
110.583,1.634724100
110.625,-2.080323300
110.667,-0.330473000
110.708,13.853110900
110.750,-4.902317267
110.792,5.183361467
110.833,2.810306467
110.875,1.217093300
110.917,-13.933240230
110.958,22.716746200
111.000,8.983328267
111.042,6.453280500
111.083,-1.291826367
111.125,5.312931100
111.167,1.904062067
111.208,4.062959400
111.250,2.671139467
111.292,4.712018200
111.333,2.318526767
111.375,6.333905833
111.417,-8.678211733
111.458,13.175655270
111.500,-16.787370900
111.542,-0.572978833
111.583,18.904942500
111.625,-2.765343500
111.667,15.420723330
111.708,-4.957743467
111.750,-3.240840233
111.792,7.411079033
111.833,8.316828067
111.875,0.431204600
111.917,2.333684600
111.958,4.555040300
112.000,2.322816767
112.042,2.727437167
112.083,5.180404800
112.125,0.879932767
112.167,9.605492133
112.208,-1.568393467
112.250,3.684177500
112.292,5.312716000
112.333,0.903862867
112.375,4.819644200
112.417,18.053974600
112.458,-10.469490770
112.500,-3.956913467
112.542,-4.587931000
112.583,6.215685567
112.625,-0.390889600
112.667,14.397219630
112.708,-8.716211367
112.750,-9.764570933
112.792,5.753413500
112.833,-1.637053100
112.875,-0.535107700
112.917,-10.060912300
112.958,22.592516330
113.000,10.632116770
113.042,0.499470167
113.083,1.736011933
113.125,5.607140367
113.167,3.652730033
113.208,-4.417295730
113.250,-7.134940070
113.292,25.355730470
113.333,25.951052770
113.375,69.852081530
113.417,-4.661294270
113.458,-28.396643400
113.500,8.772022130
113.542,13.614690530
113.583,11.609958930
113.625,16.132940570
113.667,13.582166900
113.708,5.032144933
113.750,26.625844600
113.792,7.330302033
113.833,8.139464467
113.875,24.744174400
113.917,53.793062570
113.958,-13.810700130
114.000,9.318464700
114.042,30.491739300
114.083,18.725505170
114.125,14.272797700
114.167,30.558055800
114.208,7.776365330
114.250,-6.965456333
114.292,30.162052670
114.333,27.147929970
114.375,23.755890470
114.417,35.862337270
114.458,24.042592870
114.500,9.174707967
114.542,24.562917870
114.583,15.907074170
114.625,12.806782700
114.667,30.317435070
