$Lewiston withdrawals year 2018 with QB included YC 10/06/2022,,,
",,,",,,
Julian Day,Fish Hatchery,Power Plant + River,Clear Creek Intake
95.042,0.6792849,3.1134245,0.1981
95.083,0.6792849,3.1134245,0.1981
95.125,0.6792849,3.1134245,0.1981
95.167,0.6792849,3.1134245,0.1981
95.208,0.6792849,3.1134245,0.1981
95.25,0.6792849,3.1134245,0.1981
95.292,0.6792849,3.1134245,0.1981
95.333,0.6792849,3.1134245,0.1981
95.375,0.6792849,3.1134245,0.1981
95.417,0.6792849,3.1134245,0.1981
95.458,0.6792849,3.1134245,0.1981
95.5,0.6792849,3.1134245,0.1981
95.542,0.6792849,3.1134245,0.1981
95.583,0.6792849,3.1134245,0.1981
95.625,0.6792849,3.1134245,0.1981
95.667,0.6792849,3.1134245,0.1981
95.708,0.6792849,3.1134245,2.4904
95.75,0.6792849,3.1134245,37.2145
95.792,0.6792849,3.1134245,38.6578
95.833,0.6792849,3.1134245,38.6578
95.875,0.6792849,3.1134245,37.073
95.917,0.6792849,3.1134245,5.0374
95.958,0.6792849,3.1134245,0.1981
96,0.6792849,3.1134245,0.1981
96.042,0.6792849,3.1134245,0.1981
96.083,0.6792849,3.1134245,0.1981
96.125,0.6792849,3.1134245,0.1981
96.167,0.6792849,3.1134245,0.1981
96.208,0.6792849,3.1134245,0.1981
96.25,0.6792849,3.1134245,0.1981
96.292,0.6792849,3.1134245,0.1981
96.333,0.6792849,3.1134245,0.1981
96.375,0.6792849,3.1134245,0.1981
96.417,0.6792849,3.1134245,0.1981
96.458,0.6792849,3.1134245,0.1981
96.5,0.6774171,3.104793,0.1981
96.542,0.6792849,3.1134245,0.1981
96.583,0.6792849,3.1134245,0.1981
96.625,0.6792849,3.1134245,0.1981
96.667,0.6792849,3.1134245,2.5753
96.708,0.6792849,3.1134245,41.5727
96.75,0.6792849,3.1134245,38.5163
96.792,0.6792849,3.1134245,38.9125
96.833,0.6792849,3.1134245,38.9408
96.875,0.6792849,3.1134245,39.1955
96.917,0.6792849,3.1134245,44.2046
96.958,0.6792849,3.1134245,18.395
97,0.6792849,3.1134245,37.8654
97.042,0.6792849,3.1134245,37.0447
97.083,0.6792849,3.1134245,2.0376
97.125,0.6792849,3.1134245,0.1981
97.167,0.6792849,3.1134245,0.1981
97.208,0.6792849,3.1134245,0.1981
97.25,0.6792849,3.1134245,0.1981
97.292,0.6792849,3.1134245,0.1981
97.333,0.6792849,3.1134245,0.1981
97.375,0.6792849,3.1134245,0.1981
97.417,0.6792849,3.1134245,0.1981
97.458,0.6792849,3.1134245,0.1981
97.5,0.6792849,3.1134245,0.1981
97.542,0.6792849,3.1134245,0.1981
97.583,0.6792849,3.1134245,0.1981
97.625,0.6792849,3.1134245,0.1981
97.667,0.6792849,3.1134245,3.3111
97.708,0.6792849,3.1134245,37.5541
97.75,0.6792849,3.1134245,38.9125
97.792,0.6792849,3.1134245,44.1197
97.833,0.6792849,3.1134245,44.2329
97.875,0.6792849,3.1134245,42.8462
97.917,0.6792849,3.1134245,12.0841
97.958,0.6792849,3.1134245,1.0188
98,0.6792849,3.1134245,0.1981
98.042,0.6792849,3.1134245,0.1981
98.083,0.6774171,3.104793,0.1981
98.125,0.6792849,3.1134245,0.1981
98.167,0.6792849,3.1134245,0.1981
98.208,0.681181,3.1220843,0.1981
98.25,0.6792849,3.1134245,0.1981
98.292,0.6792849,3.1134245,0.1981
98.333,0.6792849,3.1134245,0.1981
98.375,0.6792849,3.1134245,0.1981
98.417,0.6792849,3.1134245,0.1981
98.458,0.6792849,3.1134245,0.1981
98.5,0.6792849,3.1134245,0.1981
98.542,0.6774171,3.104793,0.1981
98.583,0.6792849,3.1134245,0.1981
98.625,0.6792849,3.1134245,0.1981
98.667,0.6792849,3.1134245,2.3206
98.708,0.6792849,3.1134245,37.4692
98.75,0.6792849,3.1134245,38.9691
98.792,0.6792849,3.1134245,38.9974
98.833,0.6792849,3.1134245,39.054
98.875,0.6792849,3.1134245,38.9408
98.917,0.6792849,3.1134245,39.054
98.958,0.6792849,3.1134245,39.1389
99,0.6792849,3.1134245,38.5729
99.042,0.6792849,3.1134245,41.9689
99.083,0.6792849,3.1134245,41.035
99.125,0.6792849,3.1134245,38.6861
99.167,0.6792849,3.1134245,38.9691
99.208,0.6792849,3.1134245,38.7993
99.25,0.6792849,3.1134245,38.9691
99.292,0.6792849,3.1134245,37.0164
99.333,0.6792849,3.1134245,2.1791
99.375,0.6792849,3.1134245,0.1981
99.417,0.6792849,3.1134245,0.1981
99.458,0.6792849,3.1134245,0.1981
99.5,0.6792849,3.1134245,0.1981
99.542,0.6792849,3.1134245,0.1981
99.583,1.0189415,3.1134245,0.1981
99.625,1.6982264,3.1134245,0.1981
99.667,1.6982264,3.1134245,0.1981
99.708,1.6982264,3.1134245,0.1981
99.75,1.6982264,3.1134245,0.1981
99.792,1.6982264,3.1134245,0.1981
99.833,1.6982264,3.1134245,0.1981
99.875,1.6982264,3.1134245,0.1981
99.917,1.6982264,3.1134245,0.1981
99.958,1.6982264,3.1134245,0.1981
100,1.6982264,3.1134245,0.1981
100.042,1.6982264,3.1134245,0.1981
100.083,1.6982264,3.1134245,0.1981
100.125,1.6982264,3.1134245,0.1981
100.167,1.6982264,3.1134245,0.1981
100.208,1.6982264,3.1134245,0.1981
100.25,1.6982264,3.1134245,0.1981
100.292,1.6982264,3.1134245,0.1981
100.333,1.6982264,3.1134245,0.1981
100.375,1.6982264,3.1134245,0.1981
100.417,1.6982264,3.1134245,0.1981
100.458,1.6982264,3.1134245,0.1981
100.5,1.6982264,3.1134245,0.1981
100.542,1.6982264,3.1134245,0.1981
100.583,1.6416264,3.0096484,0.1981
100.625,1.6982264,3.1134245,0.1981
100.667,1.6982264,3.1134245,0.1981
100.708,1.6935003,3.104793,0.1981
100.75,1.6982264,3.1134245,0.1981
100.792,1.7029525,3.1220843,0.1981
100.833,1.6982264,3.1134245,0.1981
100.875,1.6982264,3.1134245,0.1981
100.917,1.6935003,3.104793,0.1981
100.958,1.6982264,3.1134245,0.1981
101,1.6982264,3.1134245,0.1981
101.042,1.6982264,3.1134245,0.1981
101.083,1.6982264,3.1134245,0.1981
101.125,1.7029525,3.1220843,0.1981
101.167,1.6982264,3.1134245,0.1981
101.208,1.6935003,3.104793,0.1981
101.25,1.6982264,3.1134245,0.1981
101.292,1.6982264,3.1134245,0.1981
101.333,1.6982264,3.1134245,0.1981
101.375,1.6982264,3.1134245,0.1981
101.417,1.6982264,3.1134245,0.1981
101.458,1.6982264,3.1134245,0.1981
101.5,1.6982264,3.1134245,0.1981
101.542,1.6982264,3.1134245,0.1981
101.583,1.6982264,3.1134245,0.1981
101.625,1.6982264,3.1134245,0.1981
101.667,1.6982264,3.1134245,0.1981
101.708,1.6982264,3.1134245,0.1981
101.75,1.6982264,3.1134245,0.1981
101.792,1.6982264,3.1134245,0.1981
101.833,1.6982264,3.1134245,0.1981
101.875,1.6982264,3.1134245,0.1981
101.917,1.6982264,3.1134245,0.1981
101.958,1.6982264,3.1134245,0.1981
102,1.6982264,3.1134245,0.1981
102.042,1.6982264,3.1134245,0.1981
102.083,1.6982264,3.1134245,0.1981
102.125,1.6982264,3.1134245,0.1981
102.167,1.6982264,3.1134245,0.1981
102.208,1.6982264,3.1134245,0.1981
102.25,1.6982264,3.1134245,0.1981
102.292,1.6982264,3.1134245,0.1981
102.333,1.6982264,3.1134245,0.1981
102.375,1.6982264,3.1134245,0.1981
102.417,1.6935003,3.104793,0.1981
102.458,1.7029525,3.1220843,0.1981
102.5,1.6982264,3.1134245,0.1981
102.542,1.6982264,3.1134245,0.1981
102.583,1.6982264,3.1134245,0.1981
102.625,1.6935003,3.104793,0.1981
102.667,1.6982264,3.1134245,0.1981
102.708,1.6982264,3.1134245,0.1981
102.75,1.6982264,3.1134245,0.1981
102.792,1.6982264,3.1134245,0.1981
102.833,1.7029525,3.1220843,0.1981
102.875,1.6982264,3.1134245,0.1981
102.917,1.6935003,3.104793,0.1981
102.958,1.6982264,3.1134245,0.1981
103,1.6982264,3.1134245,0.1981
103.042,1.6982264,3.1134245,0.1981
103.083,1.6982264,3.1134245,0.1981
103.125,1.6982264,3.1134245,0.1981
103.167,1.6982264,3.1134245,0.1981
103.208,1.6982264,3.1134245,0.1981
103.25,1.6982264,3.1134245,0.1981
103.292,1.6982264,3.1134245,0.1981
103.333,1.6982264,3.1134245,0.1981
103.375,1.6982264,3.1134245,0.1981
103.417,1.6982264,3.1134245,0.1981
103.458,1.6982264,3.1134245,0.1981
103.5,1.6982264,3.1134245,0.1981
103.542,1.6982264,3.1134245,0.1981
103.583,1.6982264,3.1134245,0.1981
103.625,1.6982264,3.1134245,0.1981
103.667,1.6982264,3.1134245,0.1981
103.708,1.6982264,3.1134245,0.1981
103.75,1.6982264,3.1134245,0.1981
103.792,1.6982264,3.1134245,0.1981
103.833,1.6982264,3.1134245,0.1981
103.875,1.6982264,3.1134245,0.1981
103.917,1.6982264,3.1134245,0.1981
103.958,1.6982264,3.1134245,0.1981
104,1.6982264,3.1134245,0.1981
104.042,1.6982264,3.1134245,0.1981
104.083,1.6982264,3.1134245,0.1981
104.125,1.6982264,3.1134245,0.1981
104.167,1.6982264,3.1134245,0.1981
104.208,1.6982264,3.1134245,0.1981
104.25,1.6982264,3.1134245,0.1981
104.292,1.6982264,3.1134245,0.1981
104.333,1.6982264,3.1134245,0.1981
104.375,1.6982264,3.1134245,0.1981
104.417,1.6935003,3.104793,0.1981
104.458,1.6982264,3.1134245,0.1981
104.5,1.7029525,3.1220843,0.1981
104.542,1.6982264,3.1134245,0.1981
104.583,1.6982264,3.1134245,0.1981
104.625,1.6982264,3.1134245,0.1981
104.667,1.6935003,3.104793,0.1981
104.708,1.6982264,3.1134245,0.1981
104.75,1.6982264,3.1134245,0.1981
104.792,1.6982264,3.1134245,0.1981
104.833,1.6982264,3.1134245,0.1981
104.875,1.7029525,3.1220843,0.1981
104.917,1.6982264,3.1134245,0.1981
104.958,1.6935003,3.104793,0.1981
105,1.6982264,3.1134245,0.1981
105.042,1.6982264,3.1134245,0.1981
105.083,1.6982264,3.1134245,0.1981
105.125,1.6982264,3.1134245,0.1981
105.167,1.6982264,3.1134245,0.1981
105.208,1.6982264,3.1134245,0.1981
105.25,1.6982264,3.1134245,0.1981
105.292,1.6982264,3.1134245,0.1981
105.333,1.6982264,3.1134245,0.1981
105.375,1.6982264,3.1134245,0.1981
105.417,1.6982264,3.1134245,0.1981
105.458,1.6982264,3.1134245,2.264
105.5,1.6982264,3.1134245,37.922
105.542,1.6982264,3.1134245,46.8648
105.583,1.6982264,3.1134245,47.2044
105.625,1.6982264,3.1134245,47.2044
105.667,1.6982264,3.1134245,47.0912
105.708,1.6982264,3.1134245,44.3744
105.75,1.6982264,3.1134245,44.2895
105.792,1.6982264,3.1134245,43.8084
105.833,1.6982264,3.1134245,38.771
105.875,1.6982264,3.1134245,37.1296
105.917,1.6982264,3.1134245,2.2074
105.958,1.6982264,3.1134245,0.1981
106,1.6982264,3.1134245,0.1981
106.042,1.6982264,3.1134245,0.1981
106.083,1.6982264,3.1134245,0.1981
106.125,1.6982264,3.1134245,0.1981
106.167,1.6935003,3.104793,0.1981
106.208,1.6982264,3.1134245,2.4904
106.25,1.7029525,3.1220843,42.9028
106.292,1.6982264,3.1134245,44.3461
106.333,1.6982264,3.1134245,44.2895
106.375,1.6982264,3.1134245,44.2329
106.417,1.6935003,3.104793,44.1763
106.458,1.6982264,3.1134245,44.148
106.5,1.6982264,3.1134245,44.5725
106.542,1.7029525,3.1220843,44.5159
106.583,1.6935003,3.104793,44.4027
106.625,1.6982264,3.1134245,44.4027
106.667,1.6982264,3.1134245,44.5725
106.708,1.6982264,3.1134245,44.5442
106.75,1.6982264,3.1134245,47.2327
106.792,1.6982264,3.1134245,47.3742
106.833,1.6982264,3.1134245,47.3459
106.875,1.6982264,3.1134245,45.3649
106.917,1.6982264,3.1134245,2.6036
106.958,1.6982264,3.1134245,2.3206
107,1.6982264,3.1134245,15.7348
107.042,1.6982264,3.1134245,15.848
107.083,1.6982264,3.1134245,16.8668
107.125,1.6982264,3.1134245,37.8937
107.167,1.6982264,3.1134245,38.8559
107.208,1.6982264,3.1134245,38.8842
107.25,1.6982264,3.1134245,38.9408
107.292,1.6982264,3.1134245,37.5541
107.333,1.6982264,3.1134245,2.4055
107.375,1.6982264,3.1134245,0.1981
107.417,1.6982264,3.1134245,1.2735
107.458,1.6982264,3.1134245,15.565
107.5,1.6982264,3.1134245,16.4989
107.542,1.6982264,3.1134245,16.414
107.583,1.6982264,3.1134245,16.3857
107.625,1.6982264,3.1134245,16.3008
107.667,1.6982264,3.1134245,16.3857
107.708,1.6982264,3.1134245,17.546
107.75,1.6982264,3.1134245,38.2899
107.792,1.6982264,3.1134245,46.978
107.833,1.6982264,3.1134245,46.8931
107.875,1.6982264,3.1134245,37.5541
107.917,1.6982264,3.1134245,2.1225
107.958,1.6982264,3.1134245,0.1981
108,1.6982264,3.1134245,0.1981
108.042,1.6935003,3.104793,0.1981
108.083,1.7029525,3.1220843,0.1981
108.125,1.6982264,3.1134245,0.1981
108.167,1.6982264,3.1134245,0.1981
108.208,1.6982264,3.1134245,0.1981
108.25,1.6982264,3.1134245,0.1981
108.292,1.6935003,3.104793,0.1981
108.333,1.6982264,3.1134245,0.1981
108.375,1.7029525,3.1220843,0.1981
108.417,1.6982264,3.1134245,0.1981
108.458,1.6982264,3.1134245,3.5658
108.5,1.6935003,3.104793,3.8771
108.542,1.6982264,3.1134245,3.8771
108.583,1.6982264,3.1134245,5.377
108.625,1.6982264,3.1134245,37.6956
108.667,1.6982264,3.1134245,39.1389
108.708,1.6982264,3.1134245,39.0257
108.75,1.6982264,3.1134245,39.2804
108.792,1.6982264,3.1134245,39.0257
108.833,1.6982264,3.1134245,38.8559
108.875,1.6982264,3.1134245,37.3277
108.917,1.6982264,3.1134245,2.1791
108.958,1.6982264,3.1134245,0.1981
109,1.6982264,3.1134245,0.1981
109.042,1.6982264,3.1134245,0.1981
109.083,1.6982264,3.1134245,0.1981
109.125,1.6982264,3.1134245,0.1981
109.167,1.6982264,3.1134245,0.1981
109.208,1.6982264,3.1134245,2.2923
109.25,1.6982264,3.1134245,37.639
109.292,1.6982264,3.1134245,40.3275
109.333,1.6982264,3.1134245,39.4502
109.375,1.6982264,3.1134245,39.3087
109.417,1.6982264,3.1134245,39.5351
109.458,1.6982264,3.1134245,39.2521
109.5,1.6982264,3.1134245,38.7144
109.542,1.6982264,3.1134245,38.9974
109.583,1.6982264,3.1134245,39.7332
109.625,1.6982264,3.1134245,38.9974
109.667,1.6982264,3.1134245,39.2238
109.708,1.6982264,3.1134245,39.0823
109.75,1.6982264,3.1134245,39.5068
109.792,1.6982264,3.1134245,46.6667
109.833,1.6935003,3.104793,46.9497
109.875,1.7029525,3.1220843,37.7805
109.917,1.6982264,3.1134245,2.1225
109.958,1.6982264,3.1134245,0.1981
110,1.6982264,3.1134245,0.1981
110.042,1.6982264,3.1134245,0.1981
110.083,1.6935003,3.104793,0.1981
110.125,1.6982264,3.1134245,0.1981
110.167,1.6982264,3.1134245,2.5753
110.208,1.7029525,3.1220843,45.3083
110.25,1.6935003,3.104793,47.2893
110.292,1.6982264,3.1134245,47.4025
110.333,1.6982264,3.1134245,47.4308
110.375,1.7029525,3.1220843,47.6006
110.417,1.6982264,3.1134245,47.4308
110.458,1.6935003,3.104793,47.3176
110.5,1.6982264,3.1134245,47.544
110.542,1.6982264,3.1134245,47.4591
110.583,1.6982264,3.1134245,47.4874
110.625,1.6982264,3.1134245,47.5157
110.667,1.6982264,3.1134245,47.5157
110.708,1.6982264,3.1134245,47.544
110.75,1.6982264,3.1134245,47.5723
110.792,1.6982264,3.1134245,47.544
110.833,1.6982264,3.1134245,47.544
110.875,1.6982264,3.1134245,47.5723
110.917,1.6982264,3.1134245,45.3932
110.958,1.6982264,3.1134245,4.528
111,1.6982264,3.1134245,36.507
111.042,1.6982264,3.1134245,14.6594
111.083,1.6982264,3.1134245,13.3293
111.125,1.6982264,3.1134245,13.2444
111.167,1.6982264,3.1134245,13.6972
111.208,1.6982264,3.1134245,19.8383
111.25,1.6982264,3.1134245,46.2422
111.292,1.6982264,3.1134245,47.4591
111.333,1.6982264,3.1134245,47.4025
111.375,1.6982264,3.1134245,47.4591
111.417,1.6982264,3.1134245,47.4025
111.458,1.6982264,3.1134245,47.4591
111.5,1.6982264,3.1134245,47.4308
111.542,1.6982264,3.1134245,47.544
111.583,1.6982264,3.1134245,35.0354
111.625,1.6982264,3.1134245,34.2147
111.667,1.6982264,3.1134245,46.9497
111.708,1.6982264,3.1134245,47.544
111.75,1.6982264,3.1134245,47.4591
111.792,1.6982264,3.1134245,48.0251
111.833,1.6982264,3.1134245,47.4874
111.875,1.6935003,3.104793,47.4308
111.917,1.6982264,3.1134245,47.4591
111.958,1.7029525,3.1220843,45.8743
112,1.6982264,3.1134245,39.1389
112.042,1.6982264,3.1134245,37.4692
112.083,1.6982264,3.1134245,32.6582
112.125,1.6982264,3.1134245,36.0825
112.167,1.6935003,3.104793,38.2899
112.208,1.6982264,3.1134245,39.4219
112.25,1.6982264,3.1134245,47.1195
112.292,1.6982264,3.1134245,47.6006
112.333,1.7029525,3.1220843,47.7421
112.375,1.6935003,3.104793,47.2044
112.417,1.6982264,3.1134245,39.7332
112.458,1.6982264,3.1134245,41.2048
112.5,1.6982264,3.1134245,41.9123
112.542,1.6982264,3.1134245,41.9123
112.583,1.6982264,3.1134245,42.0538
112.625,1.6982264,3.1134245,42.0821
112.667,1.6982264,3.1134245,42.1387
112.708,1.6982264,3.1134245,47.3459
112.75,1.6982264,3.1134245,47.5723
112.792,1.6982264,3.1134245,47.6289
112.833,1.6982264,3.1134245,47.6006
112.875,1.6982264,3.1134245,47.261
112.917,1.6982264,3.1134245,39.5634
112.958,1.6982264,3.1134245,39.2521
113,1.6982264,3.1134245,39.2521
113.042,1.6982264,3.1134245,39.2238
113.083,1.6982264,3.1134245,39.0823
113.125,1.6982264,3.1134245,39.1955
113.167,1.6982264,3.1134245,39.2238
113.208,1.6982264,3.1134245,39.6766
113.25,1.6982264,3.1134245,47.2893
113.292,1.6982264,3.1134245,47.6289
113.333,1.6982264,3.1134245,47.6289
113.375,1.6982264,3.1134245,45.4781
113.417,1.6982264,3.1134245,2.5753
113.458,1.6982264,3.1134245,0.1981
113.5,1.6982264,3.1134245,0.1981
113.542,1.6982264,3.1134245,0.1981
113.583,1.6982264,3.1134245,2.6602
113.625,1.6982264,3.1134245,45.7894
113.667,1.6982264,3.1134245,47.6289
113.708,1.6982264,3.1134245,47.544
113.75,1.6935003,3.104793,47.4591
113.792,1.6982264,3.1134245,47.5723
113.833,1.6982264,3.1134245,47.6572
113.875,1.7029525,3.1220843,47.4308
113.917,1.6982264,3.1134245,39.3936
113.958,1.6982264,3.1134245,37.9786
114,1.6935003,3.104793,19.527
114.042,1.6982264,3.1134245,18.9893
114.083,1.6982264,3.1134245,18.8195
114.125,1.6982264,3.1134245,18.9327
114.167,1.7029525,3.1220843,19.1025
114.208,1.6935003,3.104793,19.1308
114.25,1.6982264,3.1134245,18.9327
114.292,1.6982264,3.1134245,18.7912
114.333,1.6982264,3.1134245,18.8195
114.375,1.6982264,3.1134245,18.8761
114.417,1.6982264,3.1134245,19.0176
114.458,1.6982264,3.1134245,18.9893
114.5,1.6982264,3.1134245,19.1591
114.542,1.6982264,3.1134245,19.1874
114.583,1.6982264,3.1134245,19.1025
114.625,1.6982264,3.1134245,19.1591
114.667,1.6982264,3.1134245,18.9327
114.708,1.6982264,3.1134245,19.9232
114.75,1.6982264,3.1134245,46.2988
114.792,1.6982264,3.1134245,47.544
114.833,1.6982264,3.1134245,47.5723
114.875,1.6982264,3.1134245,47.6006
114.917,1.6982264,3.1134245,47.5723
114.958,1.6982264,3.1134245,46.3271
115,1.6982264,3.1134245,19.8949
115.042,1.6982264,3.1134245,18.6497
115.083,1.6982264,3.1134245,18.5648
115.125,1.6982264,3.1134245,18.5648
115.167,1.6982264,3.1134245,18.6214
115.208,1.6982264,3.1134245,19.7817
115.25,1.6982264,3.1134245,43.4405
115.292,1.6982264,3.1134245,38.2333
115.333,1.6982264,3.1134245,21.9042
115.375,1.6982264,3.1134245,18.0271
115.417,1.6982264,3.1134245,1.4433
115.458,1.6982264,3.1134245,0.2547
115.5,1.6935003,3.104793,0.3962
115.542,1.6982264,3.1134245,0.5094
115.583,1.7029525,3.1220843,0.4811
115.625,1.6982264,3.1134245,1.7829
115.667,1.6982264,3.1134245,1.8961
115.708,1.6982264,3.1134245,2.7734
115.75,1.6935003,3.104793,4.1601
115.792,1.6982264,3.1134245,37.1013
115.833,1.6982264,3.1134245,38.7993
115.875,1.6982264,3.1134245,38.0635
115.917,1.7029525,3.1220843,19.0459
115.958,1.6982264,3.1134245,18.5648
116,1.6935003,3.104793,18.961
116.042,1.6982264,3.1134245,38.0352
116.083,1.6982264,3.1134245,38.8276
116.125,1.6982264,3.1134245,38.9408
116.167,1.6982264,3.1134245,39.2238
116.208,1.6982264,3.1134245,45.2517
116.25,1.6982264,3.1134245,46.0158
116.292,1.6982264,3.1134245,45.9026
116.333,1.6982264,3.1134245,39.1672
116.375,1.6982264,3.1134245,38.6578
116.417,1.6982264,3.1134245,38.7144
116.458,1.6982264,3.1134245,38.9974
116.5,1.6982264,3.1134245,38.6578
116.542,1.6982264,3.1134245,38.7144
116.583,1.6982264,3.1134245,38.6578
116.625,1.6982264,3.1134245,38.205
116.667,1.6982264,3.1134245,18.9327
116.708,1.6982264,3.1134245,18.112
116.75,1.6982264,3.1134245,19.2157
116.792,1.6982264,3.1134245,37.922
116.833,1.6982264,3.1134245,38.771
116.875,1.6982264,3.1134245,39.0823
116.917,1.6982264,3.1134245,39.2804
116.958,1.6982264,3.1134245,37.9503
117,1.6982264,3.1134245,13.9519
117.042,1.6982264,3.1134245,12.9331
117.083,1.6982264,3.1134245,13.018
117.125,1.6982264,3.1134245,13.018
117.167,1.6982264,3.1134245,13.1595
117.208,1.6982264,3.1134245,18.0554
117.25,1.6982264,3.1134245,18.395
117.292,1.6982264,3.1134245,18.1969
117.333,1.6982264,3.1134245,18.2818
117.375,1.6935003,3.104793,17.9422
117.417,1.6982264,3.1134245,18.1969
117.458,1.6982264,3.1134245,18.112
117.5,1.7029525,3.1220843,18.112
117.542,1.6982264,3.1134245,18.0837
117.583,1.6982264,3.1134245,18.2535
117.625,1.6982264,3.1134245,18.395
117.667,1.6982264,3.1134245,18.4516
117.708,1.6935003,3.104793,18.0271
117.75,1.6982264,3.1134245,18.9044
117.792,1.6982264,3.1134245,38.4031
117.833,1.6982264,3.1134245,45.9309
117.875,1.7029525,3.1220843,45.7045
117.917,1.6982264,3.1134245,38.488
117.958,1.6935003,3.104793,18.7912
118,1.6982264,3.1134245,18.112
118.042,1.6982264,3.1134245,18.112
118.083,1.6982264,3.1134245,18.1686
118.125,1.6982264,3.1134245,18.1686
118.167,1.6982264,3.1134245,18.112
118.208,1.6982264,3.1134245,18.1969
118.25,1.6982264,3.1134245,18.3101
118.292,1.6982264,3.1134245,18.2818
118.333,1.6982264,3.1134245,18.3101
118.375,1.6982264,3.1134245,18.4233
118.417,1.6982264,3.1134245,18.4516
118.458,1.6982264,3.1134245,18.4233
118.5,1.6982264,3.1134245,18.4233
118.542,1.6982264,3.1134245,18.4233
118.583,1.6982264,3.1134245,18.4516
118.625,1.6982264,3.1134245,18.4799
118.667,1.6982264,3.1134245,18.4799
118.708,1.6982264,3.1134245,19.244
118.75,1.6982264,3.1134245,38.205
118.792,1.6982264,3.1134245,38.8559
118.833,1.6982264,3.1134245,38.8842
118.875,1.6982264,3.1134245,37.1579
118.917,1.6982264,3.1134245,4.3865
118.958,1.6982264,3.1134245,0.7075
119,1.6982264,3.1134245,0.5377
119.042,1.6982264,3.1134245,0.5094
119.083,1.6982264,3.1134245,0.5094
119.125,1.6982264,3.1134245,0.5094
119.167,1.6982264,3.1134245,0.5094
119.208,1.6982264,3.1134245,0.4811
119.25,1.6982264,3.1134245,0.5094
119.292,1.6982264,3.1134245,0.4811
119.333,1.6982264,3.1134245,0.5094
119.375,1.6935003,3.104793,0.4811
119.417,1.6982264,3.1134245,0.5094
119.458,1.7029525,3.1220843,0.4811
119.5,1.6982264,3.1134245,0.4811
119.542,1.6982264,3.1134245,0.4811
119.583,1.6982264,3.1134245,0.4811
119.625,1.6982264,3.1134245,0.4811
119.667,1.6935003,3.104793,0.5094
119.708,1.6982264,3.1134245,2.6319
119.75,1.6982264,3.1134245,38.3182
119.792,1.6982264,3.1134245,39.7049
119.833,1.6982264,3.1134245,39.7898
119.875,1.6982264,3.1134245,37.9503
119.917,1.6982264,3.1134245,2.3772
119.958,1.7029525,3.1220843,0.4811
120,1.6935003,3.104793,0.4811
120.042,1.6982264,3.1134245,0.4811
120.083,1.6982264,3.1134245,0.4811
120.125,1.6982264,3.1134245,0.4811
120.167,1.6982264,3.1134245,0.4811
120.208,1.6982264,3.1134245,0.4811
120.25,1.6982264,3.1134245,0.4811
120.292,1.6982264,3.1134245,0.4811
120.333,1.6982264,3.1134245,0.4811
120.375,1.6982264,3.1134245,0.4811
120.417,1.6982264,3.1134245,0.4811
120.458,1.6982264,3.1134245,0.4811
120.5,1.6982264,3.1134245,0.4811
120.542,1.6982264,3.1134245,0.283
120.583,1.6982264,3.1134245,0.1981
120.625,1.6982264,3.1134245,0.1981
120.667,1.6982264,3.1134245,1.3018
120.708,1.6982264,3.1134245,19.2157
120.75,1.6982264,3.1134245,38.488
120.792,1.6982264,3.1134245,39.3087
120.833,1.6982264,3.1134245,39.3653
120.875,1.6982264,3.1134245,39.4502
120.917,1.6982264,3.1134245,37.5541
120.958,1.6982264,3.1134245,2.0942
121,1.6982264,3.1134245,0.1981
121.042,1.6935003,3.104793,0.1981
121.083,1.7029525,3.1220843,0.1981
121.125,1.6982264,3.1134245,0.1981
121.167,1.6982264,3.1134245,0.1981
121.208,1.6982264,3.1134245,1.415
121.25,1.6982264,3.1134245,18.3101
121.292,1.6935003,3.104793,18.961
121.333,1.6982264,3.1134245,19.1591
121.375,1.6888025,3.0961332,14.0934
121.417,1.6746525,3.0701821,18.7912
121.458,1.6982264,3.1134245,19.1591
121.5,1.6982264,3.1134245,19.1874
121.542,1.6935003,3.104793,19.0459
121.583,1.6982264,3.1134245,19.2157
121.625,1.6982264,3.1134245,19.2157
121.667,1.6982264,3.1134245,19.0742
121.708,1.6982264,3.1134245,20.2628
121.75,1.6982264,3.1134245,46.6101
121.792,1.6982264,3.1134245,48.6477
121.833,1.7029525,3.1220843,50.2325
121.875,1.6935003,3.104793,41.9123
121.917,1.6982264,3.1134245,2.5187
121.958,1.6982264,3.1134245,0.1981
122,1.6982264,3.1134245,0.1981
122.042,1.6982264,3.1134245,0.1981
122.083,1.6982264,3.1134245,0.1981
122.125,1.6982264,3.1134245,0.1981
122.167,1.6982264,3.1134245,0.1981
122.208,1.6982264,3.1134245,2.3489
122.25,1.6982264,3.1134245,37.6956
122.292,1.6982264,3.1134245,39.1389
122.333,1.6982264,3.1134245,39.1389
122.375,1.6982264,3.1134245,38.2899
122.417,1.6982264,3.1134245,20.0081
122.458,1.6982264,3.1134245,19.1591
122.5,1.6982264,3.1134245,19.3572
122.542,1.6982264,3.1134245,18.9893
122.583,1.6982264,3.1134245,20.0364
122.625,1.6982264,3.1134245,38.4031
122.667,1.6982264,3.1134245,39.1955
122.708,1.6982264,3.1134245,39.1389
122.75,1.6982264,3.1134245,39.1955
122.792,1.6982264,3.1134245,39.1672
122.833,1.6982264,3.1134245,39.2238
122.875,1.6982264,3.1134245,37.6673
122.917,1.6982264,3.1134245,2.3489
