$Lewiston met year 2018 YC 06/23/22,,,,,,
",,,",,,,,,
Julian Date,Air Temp,Dewpoint Temp,Wind Speed,Wind Direction,Cloud Cover,Short radiation
106.708,9.35,-1.96,8,5.288347634,3,361.92
106.75,5.46,0.44,6,3.94444411,3,79.03
106.792,4.35,1.21,7,3.700098014,3,6.04
106.833,3.24,0.64,4,2.844886681,3,0
106.875,3.24,0.8,5,3.281218994,3,0
106.917,2.68,0.58,4,2.827433388,3,0
106.958,2.12,-0.13,4,2.513274123,3,0
107,2.12,0.19,2,4.101523742,0,0
107.042,1.57,-0.04,3,2.827433388,0,0
107.083,0.46,-0.25,1,2.897246558,0,0
107.125,0.46,-0.25,3,3.403392041,0,0
107.167,-0.65,-1.02,1,5.689773362,0,0
107.208,0.46,0.18,1,4.258603375,0,1.05
107.25,0.46,0.04,2,5.794493117,0,43
107.292,1.57,1.15,1,2.251474735,0,114.94
107.333,3.24,1.92,3,0.13962634,0,225.94
107.375,7.68,2.57,2,0.907571211,0,628.76
107.417,9.35,0.78,5,2.14675498,0,785.66
107.458,11.01,-2.05,6,1.745329252,0,811.7
107.5,12.12,-3.65,5,1.431169987,0,844.8
107.542,12.68,-5.33,6,2.164208272,0,844.98
107.583,12.12,-4.91,9,2.251474735,0,804.72
107.625,12.12,-3.65,3,3.630284844,0,535.78
107.667,11.01,-0.15,8,2.268928028,0,357.85
107.708,9.9,-0.58,5,2.408554368,0,168.99
107.75,9.35,0.01,4,2.932153143,0,66.01
107.792,8.79,-0.25,5,2.600540585,0,5
107.833,7.68,0.65,3,5.096361416,0,0
107.875,7.68,0.42,1,5.497787144,0,0
107.917,7.12,1.62,2,4.991641661,0,0
107.958,6.57,2.28,4,5.497787144,0,0
108,5.46,2.12,1,2.775073511,3,0
108.042,5.46,1.58,1,5.899212872,3,0
108.083,4.9,1.03,0,1.082104136,3,0
108.125,4.35,2.86,4,5.672320069,3,0
108.167,3.79,2.46,4,5.637413484,3,0
108.208,4.35,1.21,1,5.253441049,3,0
108.25,4.35,2.06,3,5.654866776,3,21.04
108.292,5.46,3.31,5,5.585053606,3,107.97
108.333,6.57,2.84,5,5.672320069,3,207.92
108.375,9.35,2.68,2,0.034906585,3,376.91
108.417,11.57,0.36,5,1.79768913,3,709.77
108.458,11.57,0.36,12,2.129301687,3,714.77
108.5,10.46,0.77,9,2.268928028,3,421.89
108.542,10.46,-0.36,3,3.473205211,3,375.86
108.583,10.46,3.5,7,6.265732015,3,397.83
108.625,9.35,3.12,8,6.003932627,3,520.79
108.667,10.46,3.5,6,0.122173048,3,229.89
108.708,10.46,2.8,7,6.16101226,3,317.87
108.75,8.79,2.15,6,6.143558967,3,64.97
108.792,7.12,2.81,5,5.811946409,3,3.95
108.833,7.12,2.81,5,5.934119457,3,0
108.875,6.57,2.84,1,0.41887902,3,0
108.917,5.46,3.31,1,0.174532925,3,0
108.958,5.46,2.47,5,5.480333851,3,0
109,4.9,3.08,2,5.323254219,0,0
109.042,4.9,3.08,3,2.600540585,0,0
109.083,3.79,2.77,2,2.513274123,0,0
109.125,3.24,2.81,1,5.480333851,0,0
109.167,3.24,2.96,3,2.792526803,0,0
109.208,3.24,2.96,3,3.211405824,0,1.05
109.25,4.35,3.62,2,2.687807048,0,76.01
109.292,6.01,4.01,3,2.024581932,0,261.85
109.333,7.68,4.28,5,2.129301687,0,475.81
109.375,10.46,3.95,5,2.059488517,0,660.72
109.417,13.24,3.61,3,2.862339973,0,808.67
109.458,14.9,2.45,3,3.176499239,0,853.45
109.5,15.46,-0.31,6,5.864306287,0,853.63
109.542,17.68,0.36,4,1.396263402,0,853.81
109.583,18.24,-0.55,8,0.575958653,0,840.75
109.625,18.24,-0.07,9,1.239183769,0,705.7
109.667,17.12,-1.04,10,1.064650844,0,530.79
109.708,16.57,-0.17,9,0.942477796,0,330.88
109.75,14.9,0.36,9,0.925024504,0,114.01
109.792,13.79,0.78,9,0.680678408,0,6.04
109.833,13.24,1.58,6,0.680678408,0,0
109.875,11.57,2.06,5,0.13962634,0,0
109.917,11.01,1.81,1,5.672320069,0,0
109.958,9.9,2.51,4,5.864306287,0,0
110,9.35,1.76,2,5.288347634,0,0
110.042,7.68,1.74,2,5.637413484,0,0
110.083,7.68,2.77,3,5.864306287,0,0
110.125,7.12,2.62,3,5.480333851,0,0
110.167,6.01,3.18,0,1.989675347,0,0
110.208,6.01,3.18,3,5.340707511,0,1.05
110.25,7.68,2.96,2,5.829399702,0,71.01
110.292,8.79,3.01,3,6.213372137,0,269.87
110.333,12.12,5.52,3,1.972222055,0,474.88
110.375,14.35,5.7,3,1.954768762,0,656.77
110.417,16.57,5.53,6,2.094395102,0,803.68
110.458,18.79,3.81,3,3.490658504,0,857.8
110.5,20.46,4.08,5,2.548180708,0,857.98
110.542,22.68,2.74,3,3.246312409,0,858.16
110.583,23.24,0.98,4,2.914699851,0,823.67
110.625,23.79,1.44,5,3.019419606,0,691.75
110.667,23.79,2.03,7,3.857177647,0,518.82
110.708,23.24,2.14,4,3.752457892,0,324.84
110.75,20.46,2.78,6,4.066617157,0,114.94
110.792,18.24,5.46,6,3.979350695,0,6.04
110.833,16.57,5.53,4,2.792526803,0,0
110.875,14.9,5.69,4,2.862339973,0,0
110.917,13.79,5.68,4,2.809980096,0,0
110.958,12.68,4.89,3,2.583087293,0,0
111,12.12,4.6,1,3.752457892,0,0
111.042,11.01,2.83,7,2.757620218,0,0
111.083,10.46,3.73,5,2.583087293,0,0
111.125,9.35,3.75,5,2.967059728,0,0
111.167,8.24,3.1,3,2.513274123,0,0
111.208,8.24,3.1,3,3.508111797,0,1.05
111.25,9.9,3.64,3,2.111848395,0,76.01
111.292,12.12,5.75,2,1.972222055,0,278.93
111.333,14.35,6.45,4,1.902408885,0,486.85
111.375,16.01,5.6,3,2.024581932,0,671.76
111.417,18.79,5.96,3,2.373647783,0,819.72
111.458,22.12,6.76,3,1.710422667,0,862.11
111.5,22.68,2.74,4,4.729842273,0,862.29
111.542,23.79,1.44,6,3.246312409,0,862.47
111.583,25.46,-2.17,4,3.385938749,0,839.71
111.625,25.46,-8.34,4,3.473205211,0,709.77
111.667,24.9,-8.77,6,4.36332313,0,538.81
111.708,23.79,-1.92,6,3.996803987,0,336.93
111.75,21.01,-0.31,6,3.839724354,0,121.92
111.792,18.24,1.29,7,3.717551307,0,6.04
111.833,17.12,1.95,4,3.979350695,0,0
111.875,15.46,1.94,3,3.071779484,0,0
111.917,13.79,2.98,3,2.775073511,0,0
111.958,12.68,3.36,4,3.071779484,0,0
112,11.01,3.08,2,2.722713633,0,0
112.042,10.46,3.95,2,3.839724354,0,0
112.083,9.9,3.86,1,3.089232776,0,0
112.125,9.35,3.96,3,3.752457892,0,0
112.167,8.24,4.08,2,2.513274123,0,0
112.208,8.24,4.08,1,3.961897402,0,1.05
112.25,9.35,5.15,2,5.969026042,0,74.03
112.292,10.46,5.43,1,6.178465552,0,225.94
112.333,14.35,6.7,2,1.588249619,0,483.83
112.375,16.57,6.69,2,1.239183769,0,595.76
112.417,18.79,6.62,4,1.972222055,0,757.77
112.458,21.01,5.38,2,0.575958653,0,866.38
112.5,22.68,-2.1,5,0.558505361,0,866.55
112.542,23.24,1.57,6,6.021385919,0,866.73
112.583,24.35,0.64,5,5.899212872,0,832.73
112.625,24.9,-0.28,5,6.038839212,0,701.75
112.667,24.9,-1.8,4,5.096361416,0,527.77
112.708,23.79,-1.92,5,0.785398163,0,329.84
112.75,21.57,-2.32,7,0.034906585,0,109.95
112.792,19.9,-4.38,6,0.680678408,0,8.95
112.833,18.79,-3.97,7,0.593411946,0,0
112.875,17.68,-3.11,6,0.785398163,0,0
112.917,16.01,-1.99,8,0.733038286,0,0
112.958,16.01,-1.99,11,0.715584993,0,0
113,14.35,-1.69,5,1.221730476,0,0
113.042,14.35,-1.69,4,0.593411946,0,0
113.083,13.24,-0.75,5,0.174532925,0,0
113.125,11.01,0.44,7,5.934119457,0,0
113.167,11.01,0.72,6,5.916666164,0,0
113.208,10.46,-0.07,7,6.16101226,0,1.05
113.25,12.12,-0.07,6,0.785398163,0,51.95
113.292,14.9,1.09,3,0.087266463,0,273.94
113.333,17.68,0.36,7,0.890117919,0,492.78
113.375,19.35,-1.15,9,0.383972435,0,680.71
113.417,22.12,-1.2,9,0.855211333,0,829.71
113.458,22.68,-2.1,7,0.977384381,0,870.59
113.5,24.9,-3.48,4,1.396263402,0,870.77
113.542,25.46,-3.96,7,0.994837674,0,870.94
113.583,26.57,-5.13,6,0.436332313,0,854.7
113.625,26.01,-5.56,7,0.837758041,0,717.79
113.667,26.57,-4.07,5,1.413716694,0,541.83
113.708,26.01,-6.69,4,1.378810109,0,341.93
113.75,23.24,-5.71,3,0.802851456,0,126.91
113.792,21.01,-2.78,4,5.794493117,0,8.95
113.833,18.79,-1.63,7,5.794493117,0,0
113.875,17.12,-1.04,4,5.497787144,0,0
113.917,17.68,-0.55,8,0.191986218,0,0
113.958,15.46,0.09,7,6.143558967,0,0
114,16.57,-1.51,4,1.658062789,0,0
114.042,14.9,-0.4,3,6.056292504,0,0
114.083,13.24,0.95,6,5.777039824,0,0
114.125,13.79,-0.63,6,0.034906585,0,0
114.167,13.24,-0.75,4,6.126105675,0,0
114.208,14.9,-1.63,4,0.06981317,0,1.05
114.25,14.9,-0.02,4,0.122173048,0,71.01
114.292,16.57,1.84,4,0.017453293,0,274.87
114.333,19.35,1.36,4,6.248278722,0,476.86
114.375,22.68,-0.1,5,0.872664626,0,661.77
114.417,23.24,-0.28,5,0.820304748,0,717.79
114.458,24.9,-1.02,5,1.099557429,0,811.7
114.5,24.9,0.42,5,2.338741198,0,874.94
114.542,25.46,1.56,10,2.478367538,0,830.76
114.583,24.9,2.36,8,2.234021443,0,693.73
114.625,24.9,0.42,10,2.303834613,0,600.75
114.667,24.35,-1.47,8,2.443460953,0,443.85
114.708,23.79,-1.92,2,1.972222055,0,281.96
114.75,22.12,0.63,3,2.199114858,0,112.97
114.792,21.01,1.32,6,1.064650844,0,11.97
114.833,19.35,1.81,4,5.707226654,0,0
114.875,18.24,0.85,5,5.794493117,0,0
114.917,17.12,0.74,5,5.550147021,0,0
114.958,16.01,3.12,5,5.497787144,0,0
115,15.46,3.28,6,5.550147021,0,0
115.042,14.9,3.09,5,5.427973974,0,0
115.083,14.35,2.9,7,5.497787144,0,0
115.125,13.79,3.56,7,5.515240436,0,0
115.167,13.24,3.61,5,5.585053606,0,0
115.208,12.68,3.62,5,5.550147021,0,1.98
115.25,14.35,4.91,4,5.462880559,0,81.01
115.292,16.01,5.89,2,5.759586532,0,272.89
115.333,18.24,6.75,3,5.986479334,0,483.83
115.375,22.12,7.9,1,0.383972435,0,668.74
115.417,23.79,6.57,5,0.261799388,0,816.69
115.458,26.01,5.04,5,2.059488517,0,878.88
115.5,28.24,3.85,5,1.553343034,0,879.06
115.542,27.68,-0.39,7,2.565634,0,879.23
115.583,27.68,-2.21,8,2.234021443,0,852.72
115.625,27.68,-2.21,6,2.757620218,0,715.7
115.667,27.12,-4.7,7,2.338741198,0,546.83
115.708,26.01,-1.73,6,2.07694181,0,347.85
115.75,23.79,-1.19,5,2.530727415,0,136.91
115.792,22.12,0.63,4,2.00712864,0,8.95
115.833,20.46,1.84,2,5.846852994,0,0
115.875,19.35,-0.1,4,5.375614096,0,0
115.917,18.24,0.4,4,5.637413484,0,0
115.958,16.57,1.07,5,5.619960191,0,0
116,16.01,0.96,4,5.497787144,1,0
116.042,14.35,1.62,5,5.567600314,1,0
116.083,14.35,-0.13,7,5.445427266,1,0
116.125,14.35,-0.13,5,5.602506899,1,0
116.167,13.79,-0.26,6,5.619960191,1,0
116.208,13.24,0.62,5,5.602506899,1,1.98
116.25,13.79,0.09,5,5.585053606,1,49.05
116.292,16.01,2.08,3,5.654866776,1,204.9
116.333,18.79,4.56,3,5.899212872,1,483.83
116.375,22.68,6.03,2,0.052359878,1,677.81
116.417,24.9,7.53,5,1.117010721,1,872.71
116.458,26.01,5.58,6,2.21656815,1,882.96
116.5,27.12,4.22,7,2.530727415,1,883.12
116.542,26.57,6.58,4,2.21656815,1,829.71
116.583,24.9,7.97,8,2.094395102,1,316.94
116.625,24.35,8.73,6,1.8675023,1,278.93
116.667,23.24,9.97,9,2.111848395,1,221.87
116.708,22.12,10.29,8,2.268928028,1,212.92
116.75,20.46,9.69,8,2.391101075,1,79.96
116.792,18.79,10.1,2,2.635447171,1,8.95
116.833,18.24,10.6,2,2.687807048,1,0
116.875,17.12,10.03,3,2.303834613,1,0
116.917,16.57,9.74,5,2.28638132,1,0
116.958,16.01,10.33,5,2.321287905,1,0
117,14.9,9.27,6,1.326450232,5,0
117.042,14.35,4.64,7,2.338741198,5,0
117.083,13.24,4.66,4,1.780235837,5,0
117.125,12.68,1.67,8,1.954768762,5,0
117.167,11.57,2.85,2,1.832595715,5,0
117.208,11.01,3.32,2,2.443460953,5,1.98
117.25,11.01,6.36,3,3.246312409,5,29.99
117.292,9.35,6.79,4,2.565634,5,26.03
117.333,8.79,7.08,7,2.670353756,5,61.95
117.375,9.9,5.68,5,2.583087293,5,248.95
117.417,12.12,5.3,3,0.802851456,5,318.91
117.458,13.24,5.17,3,3.141592654,5,388.88
117.5,13.79,4.66,4,3.124139361,5,581.81
117.542,14.35,4.64,4,3.612831552,5,396.9
117.583,13.79,3.84,6,2.617993878,5,540.78
117.625,9.9,8.17,6,3.455751919,5,119.01
117.667,10.46,8.05,6,2.49582083,5,307.87
117.708,10.46,6.98,2,4.049163865,5,160.97
117.75,9.9,5.87,5,3.595378259,5,96
117.792,8.79,5.36,3,1.989675347,5,8.02
117.833,8.79,4.03,2,4.066617157,5,0
117.875,8.24,4.27,3,3.595378259,5,0
117.917,7.68,3.54,2,2.775073511,5,0
117.958,7.68,3.91,3,2.879793266,5,0
118,7.68,3.54,3,3.961897402,6,0
118.042,7.12,4.6,1,2.199114858,6,0
118.083,7.12,4.6,4,2.548180708,6,0
118.125,6.57,5.37,3,2.687807048,6,0
118.167,6.01,4.81,3,2.408554368,6,0
118.208,6.57,4.89,3,2.705260341,6,1.05
118.25,6.57,5.05,4,2.21656815,6,43.93
118.292,7.68,4.63,3,3.106686069,6,109.95
118.333,8.79,5.54,5,3.124139361,6,194.9
118.375,8.24,5,5,3.385938749,6,252.9
118.417,9.35,6.26,3,2.00712864,6,359.82
118.458,8.79,7.24,2,3.019419606,6,252.9
118.5,8.79,6.41,4,4.15388362,6,350.87
118.542,9.9,7.67,4,2.49582083,6,364.82
118.583,10.46,7.7,4,2.530727415,6,281.96
118.625,9.9,7.5,5,3.193952531,6,214.89
118.667,9.35,7.3,5,2.548180708,6,196.88
118.708,10.46,5.83,2,3.752457892,6,247.9
118.75,8.79,5.89,4,3.787364477,6,97.98
118.792,8.24,4.82,6,3.560471674,6,8.95
118.833,7.68,4.98,11,4.171336912,6,0
118.875,7.68,4.09,10,4.118977035,6,0
118.917,7.68,4.81,8,4.188790205,6,0
118.958,6.57,4.73,6,2.879793266,6,0
119,6.57,4.4,8,3.473205211,2,0
119.042,6.57,4.89,4,2.967059728,2,0
119.083,6.01,4.66,1,2.722713633,2,0
119.125,6.01,4.66,0,3.961897402,2,0
119.167,6.01,4.66,4,3.612831552,2,0
119.208,5.46,4.57,1,2.268928028,2,1.98
119.25,6.57,5.52,0,1.640609497,2,62.99
119.292,7.68,5.99,3,5.864306287,2,142.95
119.333,8.24,4.64,4,3.333578871,2,228.96
119.375,9.35,4.96,5,3.752457892,2,379.81
119.417,11.57,5.23,5,3.001966313,2,537.76
119.458,11.57,3.11,6,3.979350695,2,676.76
119.5,14.35,4.64,4,3.543018382,2,774.74
119.542,13.24,4.66,9,4.15388362,2,821.69
119.583,14.35,4.91,5,4.398229715,2,517.77
119.625,14.35,4.64,7,4.398229715,2,753.7
119.667,13.79,4.66,4,4.29350996,2,503.82
119.708,13.24,5.65,7,4.258603375,2,260.92
119.75,11.01,5.55,8,4.22369679,2,157.95
119.792,8.79,5.54,6,3.525565089,2,19.99
119.833,8.24,5,4,3.700098014,2,0
119.875,7.68,5.15,3,3.246312409,2,0
119.917,7.12,4.94,4,3.351032164,2,0
119.958,7.12,4.77,4,3.735004599,2,0
120,6.57,4.73,4,2.775073511,2,0
120.042,6.01,4.97,3,2.635447171,2,0
120.083,4.9,4.32,3,3.176499239,2,0
120.125,5.46,4.87,2,2.879793266,2,0
120.167,5.46,5.02,1,3.281218994,2,0
120.208,5.46,5.02,1,2.303834613,2,1.05
120.25,6.01,5.27,1,3.94444411,2,31.03
120.292,6.57,5.21,3,3.385938749,2,97.98
120.333,8.24,6.04,1,3.577924967,2,218.96
120.375,9.9,5.29,5,3.996803987,2,434.79
120.417,13.24,6.13,4,3.455751919,2,738.71
120.458,13.24,4.41,3,4.258603375,2,702.8
120.5,16.01,4.72,5,3.106686069,2,775.67
120.542,14.9,3.7,5,2.49582083,2,418.86
120.583,15.46,2.62,4,2.478367538,2,411.89
120.625,17.68,3.93,6,3.94444411,2,506.85
120.667,17.68,4.62,4,4.625122518,2,466.86
120.708,16.01,5.31,5,4.136430327,2,425.84
120.75,13.79,5.18,6,4.258603375,2,208.97
120.792,10.46,5.43,5,3.141592654,2,11.04
120.833,9.35,5.15,5,3.054326191,2,0
120.875,8.24,5.35,4,3.525565089,2,0
120.917,7.12,4.94,4,3.630284844,2,0
120.958,6.57,5.05,3,3.124139361,2,0
121,6.01,4.81,0,4.904375198,0,0
121.042,6.01,4.81,0,6.265732015,0,0
121.083,5.46,4.72,0,5.899212872,0,0
121.125,4.9,4.61,4,2.600540585,0,0
121.167,4.35,4.21,1,1.762782545,0,0
121.208,4.35,4.21,0,6.23082543,0,5
121.25,6.57,5.98,0,0.27925268,0,124.01
121.292,7.12,4.94,2,5.637413484,0,262.89
121.333,9.35,4.57,0,5.462880559,0,365.87
121.375,11.01,6.36,3,2.21656815,0,528.81
121.417,14.9,5.69,2,0.575958653,0,682.81
121.458,17.68,5.29,2,1.79768913,0,902.51
121.5,19.35,2.26,5,1.79768913,0,902.67
121.542,19.35,2.26,9,5.375614096,0,902.82
121.583,22.12,1.74,3,1.832595715,0,868.64
121.625,21.01,1.82,5,2.967059728,0,762.77
121.667,20.46,2.32,4,0.593411946,0,564.84
121.708,18.24,-4.42,10,0.837758041,0,89.96
121.75,17.68,-2.57,10,0.663225116,0,76.94
121.792,16.57,-0.6,7,0.541052068,0,10
121.833,15.46,0.86,9,0.837758041,0,0
121.875,14.35,1.62,10,0.942477796,0,0
121.917,12.12,2.57,1,5.026548246,0,0
121.958,12.12,2.3,9,1.012290966,0,0
122,12.12,2.3,12,1.012290966,0,0
122.042,11.01,2.83,8,0.994837674,0,0
122.083,9.35,3.33,6,0.017453293,0,0
122.125,8.79,3.63,3,5.759586532,0,0
122.167,9.9,2.97,8,0.994837674,0,0
122.208,9.9,2.74,8,1.274090354,0,5
122.25,11.01,4.25,2,0.733038286,0,124.01
122.292,13.24,4.14,8,1.274090354,0,323.91
122.333,14.9,3.7,3,5.846852994,0,525.79
122.375,17.68,2.44,5,0.698131701,0,708.72
122.417,19.9,2.29,4,5.480333851,0,851.68
122.458,21.01,-0.31,3,3.577924967,0,906.25
122.5,22.12,-0.57,3,2.408554368,0,906.41
122.542,23.79,-3.51,6,2.00712864,0,906.56
122.583,23.24,-2.37,7,2.373647783,0,865.74
122.625,23.79,-1.92,6,3.071779484,0,730.69
122.667,25.46,-0.57,2,4.57276264,0,557.75
122.708,24.9,-0.28,1,2.949606436,0,363.89
122.75,22.12,0.04,5,2.373647783,0,159.92
122.792,19.35,0.4,3,3.281218994,0,13.02
122.833,18.79,1.33,5,2.862339973,0,0
122.875,17.68,3.93,3,3.839724354,0,0
122.917,16.01,2.78,3,3.001966313,0,0
122.958,15.46,4.21,1,2.565634,0,0
123,13.79,4.92,2,5.672320069,0,0
123.042,12.68,4.39,2,5.410520681,0,0
123.083,12.68,4.39,1,5.654866776,0,0
123.125,12.12,3.62,0,5.445427266,0,0
123.167,9.9,4.49,3,5.532693729,0,0
123.208,11.57,3.36,2,5.096361416,0,8.95
123.25,12.68,4.89,0,3.071779484,0,97.98
123.292,14.35,7.41,2,2.042035225,0,293.93
123.333,16.57,6.4,2,0.104719755,0,494.87
123.375,19.35,7.45,3,2.14675498,0,696.75
123.417,21.57,6.66,4,2.199114858,0,840.75
123.458,23.24,5.19,5,1.884955592,0,909.94
123.5,24.9,4.63,5,3.333578871,0,910.09
123.542,26.01,5.04,6,2.792526803,0,892.7
123.583,27.68,5.88,4,2.827433388,0,845.75
123.625,26.01,8.05,5,2.775073511,0,610.75
123.667,24.9,9.61,6,2.984513021,0,502.78
123.708,22.68,10.47,7,2.757620218,0,278.93
123.75,21.57,11.01,6,2.844886681,0,124.01
123.792,19.9,10.87,5,3.281218994,0,31.03
123.833,19.35,10.09,4,3.054326191,0,0
123.875,18.24,9.85,2,5.410520681,0,0
123.917,17.12,10.95,2,5.689773362,0,0
123.958,16.01,10.33,2,5.811946409,0,0
124,15.46,10.23,2,5.532693729,1,0
124.042,14.9,10.31,1,1.93731547,1,0
124.083,13.79,9.64,4,5.427973974,1,0
124.125,13.24,9.87,4,5.515240436,1,0
124.167,12.68,9.69,2,5.899212872,1,0
124.208,12.68,10.05,1,3.019419606,1,3.95
124.25,14.35,11.14,1,0.296705973,1,134
124.292,14.35,10.57,4,5.986479334,1,265.92
124.333,18.24,12.46,2,2.042035225,1,383.88
124.375,21.01,12.95,1,1.553343034,1,510.8
124.417,22.12,12.38,4,1.658062789,1,683.74
124.458,23.79,12.13,6,1.815142422,1,744.75
124.5,23.79,11.15,4,2.670353756,1,811.7
124.542,24.9,10.75,8,2.373647783,1,829.71
124.583,24.9,12.16,7,2.21656815,1,785.66
124.625,24.9,11.47,9,2.199114858,1,707.79
124.667,24.35,10.62,10,2.28638132,1,544.85
124.708,23.79,11.15,5,2.687807048,1,358.89
124.75,21.57,11.3,3,3.263765701,1,97.98
124.792,20.46,11.39,1,4.101523742,1,13.95
124.833,18.79,11.6,3,3.438298626,1,0
124.875,18.79,11.6,1,0.645771823,1,0
124.917,18.24,12.01,3,5.742133239,1,0
124.958,17.12,11.61,3,5.375614096,1,0
125,16.57,11.92,1,4.415683008,4,0
125.042,16.01,11.58,2,5.462880559,4,0
125.083,15.46,11.45,3,6.056292504,4,0
125.125,13.79,11.67,5,5.585053606,4,0
125.167,14.9,11.67,5,5.515240436,4,0
125.208,14.9,11.1,1,5.619960191,4,1.98
125.25,14.9,11.67,4,5.550147021,4,48
125.292,15.46,11.45,3,5.462880559,4,111.92
125.333,16.01,11.98,6,5.811946409,4,230.93
125.375,17.68,12.78,4,5.934119457,4,295.9
125.417,21.01,12.7,2,0.715584993,4,445.83
125.458,21.57,9.14,7,2.28638132,4,577.74
125.5,22.68,8.76,5,1.989675347,4,582.74
125.542,23.79,7.42,3,3.019419606,4,705.7
125.583,23.79,8.24,8,2.059488517,4,631.78
125.625,23.24,7.35,6,2.42600766,4,593.78
125.667,22.68,8.4,4,2.111848395,4,280.91
125.708,22.12,8.26,4,2.234021443,4,180.96
125.75,21.01,8.63,3,1.658062789,4,104.95
125.792,19.9,7.95,4,2.303834613,4,18.94
125.833,19.35,8.67,2,5.619960191,4,0
125.875,18.24,9.06,3,5.585053606,4,0
125.917,17.68,9.58,4,5.742133239,4,0
125.958,16.57,9.51,5,5.654866776,4,0
126,16.57,9.74,4,5.637413484,0,0
126.042,16.57,9.27,1,0.314159265,0,0
126.083,14.35,9.78,3,5.305800926,0,0
126.125,15.46,9.14,3,1.902408885,0,0
126.167,13.24,9.87,3,5.515240436,0,0
126.208,13.79,8.42,2,5.829399702,0,6.04
126.25,14.9,9.69,2,5.637413484,0,131.91
126.292,16.01,8.98,4,6.056292504,0,326.93
126.333,19.35,7.45,4,1.902408885,0,525.79
126.375,20.46,6.41,5,1.815142422,0,706.75
126.417,21.01,5.78,6,1.8675023,0,851.68
126.458,22.68,4.7,6,2.07694181,0,920.63
126.5,23.79,4.7,5,3.647738137,0,920.77
126.542,24.35,4.68,6,2.949606436,0,920.92
126.583,23.79,5.19,7,2.303834613,0,756.72
126.625,23.79,6.57,11,2.181661565,0,681.76
126.667,22.68,6.45,8,2.600540585,0,494.87
126.708,22.12,7.15,6,2.408554368,0,300.9
126.75,21.01,7.27,6,2.809980096,0,174.91
126.792,19.35,7.45,6,2.530727415,0,14.99
126.833,18.24,6.75,3,2.844886681,0,0
126.875,17.12,6.91,4,3.263765701,0,0
126.917,16.01,6.98,5,3.316125579,0,0
126.958,15.46,7.74,2,3.263765701,0,0
127,14.35,7.64,0,5.078908123,0,0
127.042,13.79,7.99,1,3.455751919,0,0
127.083,12.12,8.02,2,2.28638132,0,0
127.125,12.12,8.02,1,5.689773362,0,0
127.167,11.01,8.41,0,4.188790205,0,0
127.208,10.46,8.89,1,5.410520681,0,10
127.25,14.35,9.98,1,2.338741198,0,136.91
127.292,15.46,9.59,2,1.832595715,0,332.86
127.333,18.24,10.6,2,1.239183769,0,533.81
127.375,18.79,10.1,5,2.00712864,0,710.7
127.417,21.57,8.47,5,2.932153143,0,848.65
127.458,23.24,5.19,5,2.932153143,0,924.07
127.5,24.9,2.96,4,2.164208272,0,924.21
127.542,26.57,4.95,6,3.543018382,0,924.35
127.583,27.12,2.93,5,2.897246558,0,867.72
127.625,27.68,3.39,7,4.049163865,0,736.73
127.667,27.68,2.7,6,3.769911184,0,567.75
127.708,27.68,5.29,5,4.049163865,0,374.82
127.75,26.01,4.48,5,4.276056667,0,180.96
127.792,23.24,4.23,4,3.403392041,0,13.95
127.833,21.57,4.19,3,3.263765701,0,0
127.875,20.46,4.9,5,3.211405824,0,0
127.917,18.79,5.62,2,2.792526803,0,0
127.958,17.68,6.54,1,3.036872898,0,0
128,17.12,6.03,1,4.939281783,1,0
128.042,16.01,6.72,0,0.506145483,1,0
128.083,14.9,7.21,3,2.460914245,1,0
128.125,14.9,6.47,3,3.246312409,1,0
128.167,13.79,5.43,3,3.857177647,1,0
128.208,12.68,6.93,4,5.637413484,1,6.04
128.25,14.9,8.61,2,5.742133239,1,142.95
128.292,18.24,9.59,0,1.134464014,1,339.83
128.333,20.46,10.84,1,0.087266463,1,542.76
128.375,22.68,11.11,4,2.199114858,1,690.71
128.417,25.46,9.71,4,2.21656815,1,846.68
128.458,26.01,10.2,6,2.111848395,1,753.7
128.5,27.12,10.77,8,2.234021443,1,927.58
128.542,27.12,9.47,5,3.159045946,1,822.74
128.583,26.57,9.86,5,3.874630939,1,377.84
128.625,23.79,7.42,10,4.258603375,1,299.85
128.667,21.57,10.41,4,4.57276264,1,196.88
128.708,21.01,9.9,7,2.28638132,1,265.92
128.75,21.01,8.63,4,2.740166926,1,207.92
128.792,19.9,7.3,4,4.118977035,1,24.99
128.833,19.35,7.45,3,3.735004599,1,0
128.875,18.79,7.56,5,4.380776423,1,0
128.917,17.12,8.28,5,3.665191429,1,0
128.958,16.01,8.74,4,3.595378259,1,0
129,15.46,8.92,4,2.967059728,0,0
129.042,14.9,8.83,3,2.792526803,0,0
129.083,14.35,8.53,6,3.630284844,0,0
129.125,13.24,8.71,4,3.420845334,0,0
129.167,12.68,8.76,6,3.333578871,0,0
129.208,12.68,9.32,2,2.600540585,0,10
129.25,13.24,8.71,6,2.617993878,0,139.93
129.292,14.9,9.27,6,2.862339973,0,323.91
129.333,16.01,8.98,5,3.159045946,0,443.85
129.375,17.68,5.61,5,3.787364477,0,627.83
129.417,19.9,7.63,3,3.385938749,0,848.65
129.458,21.57,5.88,3,2.600540585,0,930.76
129.5,23.79,3.15,4,2.862339973,0,930.89
129.542,22.68,-0.1,11,2.740166926,0,931.03
129.583,23.79,1.44,8,4.468042885,0,874.69
