$Dam release the same as Cal/Val flow allocation YC 08/14/2023,,,
",,,",,,
JDAY,WdamL,WdamU,Spill
47.917,6.85,0,0
47.958,6.842,0,0
48.000,6.85,0,0
48.042,6.842,0,0
48.083,6.85,0,0
48.125,6.842,0,0
48.167,6.85,0,0
48.208,6.842,0,0
48.250,6.842,0,0
48.292,6.85,0,0
48.333,6.842,0,0
48.375,6.85,0,0
48.417,6.842,0,0
48.458,6.85,0,0
48.500,6.842,0,0
48.542,6.85,0,0
48.583,6.842,0,0
48.625,6.85,0,0
48.667,6.842,0,0
48.708,6.85,0,0
48.750,6.842,0,0
48.792,6.842,0,0
48.833,6.85,0,0
48.875,6.842,0,0
48.917,6.85,0,0
48.958,6.842,0,0
49.000,6.85,0,0
49.042,6.826,0,0
49.083,6.866,0,0
49.125,6.842,0,0
49.167,6.85,0,0
49.208,6.842,0,0
49.250,6.826,0,0
49.292,6.85,0,0
49.333,6.858,0,0
49.375,6.85,0,0
49.417,6.842,0,0
49.458,6.834,0,0
49.500,6.842,0,0
49.542,6.85,0,0
49.583,6.858,0,0
49.625,6.826,0,0
49.667,6.85,0,0
49.708,6.842,0,0
49.750,6.85,0,0
49.792,6.842,0,0
49.833,6.85,0,0.456
49.875,6.842,0,1.55
49.917,6.85,0,2.601
49.958,6.842,0,3.66
50.000,6.85,0,4.644
50.042,5.497,1.345,5.48
50.083,2.402,4.448,6.333
50.125,0,6.842,7.353
50.167,0,6.85,8.397
50.208,0,6.842,9.375
50.250,0,6.842,10.495
50.292,0,6.85,12.29
50.333,0,6.842,13.833
50.375,0,6.85,15.286
50.417,0,6.842,16.949
50.458,0,6.85,18.61
50.500,0,6.842,20.144
50.542,0,6.85,21.561
50.583,0,6.842,23.274
50.625,0,6.85,25.126
50.667,0,6.842,26.943
50.708,0,6.85,27.553
50.750,0,6.842,26.274
50.792,0,6.842,24.796
50.833,0,6.85,23.181
50.875,0,6.842,21.849
50.917,0,6.85,20.721
50.958,0,6.842,19.583
51.000,0,6.85,18.964
51.042,0,6.826,19.079
51.083,0,6.866,19.442
51.125,0,6.842,19.859
51.167,0,6.85,20.316
51.208,0,6.826,20.82
51.250,2.558,4.3,21.082
51.292,0,6.85,20.775
51.333,0,6.826,20.443
51.375,6.85,0,20.248
51.417,0,6.858,20.225
51.458,0,6.85,20.543
51.500,0,6.826,20.821
51.542,0,6.85,20.876
51.583,0,6.842,21.044
51.625,6.866,0,21.489
51.667,0,6.826,22.305
51.708,0,6.842,23.522
51.750,0,6.85,24.634
51.792,4.596,2.246,25.843
51.833,6.85,0,26.826
51.875,6.842,0,27.971
51.917,6.85,0,29.367
51.958,6.842,0,30.423
52.000,6.85,0,31.742
52.042,6.842,0,34.045
52.083,6.85,0,35.458
52.125,6.842,0,36.892
52.167,6.842,0,38.444
52.208,6.85,0,39.864
52.250,6.842,0,40.989
52.292,6.85,0,41.571
52.333,6.842,0,41.606
52.375,6.85,0,41.489
52.417,6.842,0,41.511
52.458,0,6.85,41.511
52.500,0,6.842,41.94
52.542,0,6.842,42.019
52.583,0,6.85,42.019
52.625,0,6.842,42.019
52.667,0,6.85,42.019
52.708,0,6.842,41.966
52.750,0,6.85,41.511
52.792,0,6.842,40.937
52.833,0,6.85,39.689
52.875,0,6.842,38.232
52.917,0,6.85,36.896
52.958,0,6.842,35.624
53.000,0,6.85,34.71
53.042,0,6.842,34.167
53.083,0,6.85,33.773
53.125,0,6.842,33.391
53.167,0,6.842,33.112
53.208,0,6.85,32.568
53.250,0,6.826,31.822
53.292,0,6.866,30.177
53.333,0,6.842,27.391
53.375,0,6.824,25.876
53.417,0,6.82,25.635
53.458,0,6.83,25.272
53.500,0,6.82,25.117
53.542,0,6.806,24.78
53.583,0,6.83,24.956
53.625,0,6.822,24.267
53.667,0,6.832,23.73
53.708,0,6.824,23.379
53.750,0,6.832,22.089
53.792,0,6.838,19.864
53.833,0,6.83,17.338
53.875,0.699,6.107,15.592
53.917,3.257,3.573,15.434
53.958,3.417,3.405,14.958
54.000,5.293,1.537,14.649
54.042,6.822,0,14.446
54.083,6.83,0,14.256
54.125,6.82,0,14.256
54.167,6.82,0,13.887
54.208,6.83,0,13.78
54.250,6.82,0,13.236
54.292,6.83,0,12.364
54.333,6.822,0,11.621
54.375,6.83,0,10.958
54.417,6.82,0,10.465
54.458,6.83,0,10.178
54.500,6.82,0,9.921
54.542,6.37,0.454,9.682
54.583,6.278,0.556,9.653
54.625,2.913,3.911,9.653
54.667,1.545,5.289,9.595
54.708,2.712,4.114,9.384
54.750,3.598,3.236,9.102
54.792,6.826,0,8.622
54.833,6.834,0,8.07
54.875,6.826,0,7.425
54.917,6.83,0,6.792
54.958,6.822,0,6.121
55.000,6.83,0,5.549
55.042,6.826,0,5.364
55.083,6.824,0,5.152
55.125,6.83,0,5.149
55.167,6.822,0,5.149
55.208,6.83,0,5.149
55.250,6.82,0,4.984
55.292,6.83,0,4.399
55.333,6.808,0,3.523
55.375,6.834,0,2.848
55.417,6.824,0,2.361
55.458,6.83,0,1.902
55.500,6.824,0,1.587
55.542,6.85,0,1.318
55.583,6.826,0,1.289
55.625,6.826,0,1.289
55.667,6.818,0,1.16
55.708,6.826,0,1.024
55.750,6.834,0,0.691
55.792,6.826,0,0.159
55.833,6.834,0,0
55.875,6.826,0,0
55.917,6.834,0,0
55.958,6.826,0,0
56.000,6.834,0,0
56.042,6.826,0,0
56.083,6.826,0,0
56.125,6.834,0,0
56.167,6.826,0,0
56.208,6.832,0,0
56.250,6.82,0,0
56.292,6.834,0,0
56.333,6.826,0,0
56.375,6.832,0,0
56.417,6.824,0,0
56.458,6.832,0,0
56.500,6.824,0,0
56.542,6.834,0,0
56.583,6.826,0,0
56.625,6.826,0,0
56.667,6.834,0,0
56.708,6.826,0,0
56.750,6.834,0,0
56.792,6.824,0,0
56.833,6.83,0,0
56.875,6.822,0,0
56.917,6.83,0,0
56.958,6.82,0,0
57.000,6.83,0,0
57.042,6.82,0,0
57.083,6.82,0,0
57.125,6.828,0,0
57.167,6.82,0,0
57.208,6.828,0,0
57.250,6.82,0,0
57.292,6.828,0,0
57.333,6.82,0,0
57.375,6.834,0,0
57.417,6.824,0,0
57.458,6.826,0,0
57.500,6.834,0,0
57.542,6.826,0,0
57.583,6.834,0,0
57.625,6.826,0,0
57.667,6.834,0,0
57.708,6.81,0,0
57.750,6.834,0,0
57.792,6.826,0,0
57.833,6.834,0,0
57.875,6.842,0,0
57.917,6.834,0,0
57.958,6.824,0,0
58.000,6.83,0,0
58.042,6.806,0,0
58.083,6.82,0,0
58.125,6.83,0,0
58.167,6.822,0,0
58.208,6.832,0,0
58.250,6.826,0,0
58.292,6.834,0,0
58.333,6.826,0,0
58.375,6.834,0,0
58.417,6.838,0,0
58.458,6.842,0,0
58.500,6.826,0,0
58.542,6.826,0,0
58.583,6.834,0,0
58.625,6.826,0,0
58.667,6.834,0,0
58.708,6.826,0,0
58.750,6.834,0,0
58.792,6.826,0,0
58.833,6.834,0,0
58.875,6.826,0,0
58.917,6.824,0,0
58.958,6.832,0,0
59.000,6.822,0,0
59.042,6.832,0,0
59.083,6.826,0,0
59.125,6.834,0,0
59.167,6.824,0,0
59.208,6.832,0,0
59.250,6.824,0,0
59.292,6.834,0,0
59.333,6.826,0,0
59.375,6.834,0,0
59.417,6.826,0,0
59.458,6.834,0,0
59.500,6.81,0,0
59.542,6.842,0,0
59.583,6.834,0,0
59.625,6.826,0,0
59.667,6.834,0,0
59.708,6.826,0,0
59.750,6.834,0,0
59.792,6.826,0,0
59.833,6.818,0,0
59.875,6.826,0,0
59.917,6.85,0,0
59.958,6.826,0,0
60.000,6.824,0,0
60.042,6.832,0,0
60.083,6.824,0,0
60.125,6.816,0,0
60.167,6.82,0,0
60.208,6.828,0,0
60.250,6.82,0,0
60.292,6.844,0,0
60.333,6.806,0,0
60.375,6.824,0,0
60.417,6.834,0,0
60.458,6.824,0,0
60.500,6.832,0,0
60.542,6.826,0,0
60.583,6.834,0,0
60.625,6.826,0,0
60.667,6.834,0,0
60.708,6.826,0,0
60.750,6.834,0,0
60.792,6.824,0,0
60.833,6.834,0,0
60.875,6.824,0,0
60.917,6.834,0,0
60.958,6.824,0,0
61.000,6.824,0,0
61.042,6.834,0,0
61.083,6.824,0,0
61.125,6.834,0,0
61.167,6.824,0,0
61.208,6.832,0,0
61.250,6.824,0,0
61.292,6.834,0,0
61.333,6.82,0,0
61.375,6.796,0,0
61.417,6.828,0,0
61.458,6.82,0,0
61.500,6.832,0,0
61.542,6.824,0,0
61.583,6.832,0,0
61.625,6.808,0,0
61.667,6.848,0,0
61.708,6.824,0,0
61.750,6.832,0,0
61.792,6.824,0,0
61.833,6.832,0,0
61.875,6.824,0,0
61.917,6.808,0,0
61.958,6.832,0,0
62.000,6.824,0,0
62.042,6.848,0,0
62.083,6.824,0,0
62.125,6.816,0,0
62.167,6.824,0,0
62.208,6.832,0,0
62.250,6.84,0,0
62.292,6.816,0,0
62.333,6.824,0,0
62.375,6.822,0,0
62.417,6.832,0,0
62.458,6.824,0,0
62.500,6.832,0,0
62.542,6.824,0,0
62.583,6.832,0,0
62.625,6.824,0,0
62.667,6.832,0,0
62.708,6.824,0,0
62.750,6.832,0,0
62.792,6.824,0,0
62.833,6.832,0,0
62.875,6.824,0,0
62.917,6.832,0,0
62.958,6.824,0,0
63.000,6.824,0,0
63.042,6.832,0,0
63.083,6.824,0,0
63.125,6.832,0,0
63.167,6.824,0,0
63.208,6.832,0,0
63.250,6.824,0,0
63.292,6.832,0,0
63.333,6.824,0,0
63.375,6.832,0,0
63.417,6.824,0,0
63.458,6.824,0,0
63.500,6.83,0,0
63.542,6.824,0,0
63.583,6.816,0,0
63.625,6.84,0,0
63.667,6.832,0,0
63.708,6.824,0,0
63.750,6.832,0,0
63.792,6.824,0,0
63.833,6.83,0,0
63.875,6.824,0,0
63.917,6.822,0,0
63.958,6.83,0,0
64.000,6.82,0,0
64.042,6.812,0,0
64.083,6.82,0,0
64.125,6.828,0,0
64.167,6.82,0,0
64.208,6.828,0,0
64.250,6.836,0,0
64.292,6.828,0,0
64.333,6.82,0,0
64.375,6.828,0,0
64.417,6.82,0,0
64.458,6.82,0,0
64.500,6.828,0,0
64.542,6.804,0,0
64.583,6.828,0,0
64.625,6.82,0,0
64.667,6.828,0,0
64.708,6.82,0,0
64.750,6.828,0,0
64.792,6.82,0,0
64.833,6.828,0,0
64.875,6.82,0,0
64.917,6.82,0,0
64.958,6.828,0,0
65.000,6.82,0,0
65.042,6.83,0,0
65.083,6.82,0,0
65.125,6.828,0,0
65.167,6.82,0,0
65.208,6.828,0,0
65.250,6.82,0,0
65.292,6.828,0,0
65.333,6.822,0,0
65.375,6.83,0,0
65.417,6.82,0,0
65.458,6.82,0,0
65.500,6.828,0,0
65.542,6.822,0,0
65.583,6.828,0,0
65.625,6.82,0,0
65.667,6.828,0,0
65.708,6.82,0,0
65.750,6.828,0,0
65.792,6.82,0,0
65.833,6.804,0,0
65.875,6.844,0,0
65.917,6.82,0,0
65.958,6.828,0,0
66.000,6.82,0,0
66.042,6.828,0,0
66.083,6.806,0,0
66.125,6.828,0,0
66.167,6.82,0,0
66.208,6.844,0,0
66.250,6.82,0,0
66.292,6.804,0,0
66.333,6.828,0,0
66.375,6.82,0,0
66.417,6.842,0,0
66.458,6.82,0,0
66.500,6.812,0,0
66.542,6.698,0,0
66.583,6.804,0,0
66.625,6.828,0,0
66.667,6.82,0,0
66.708,6.828,0,0
66.750,6.82,0,0
66.792,6.828,0,0
66.833,6.778,0,0
66.875,6.812,0,0
66.917,6.818,0,0
66.958,6.828,0,0
67.000,6.818,0,0
67.042,6.818,0,0
67.083,6.828,0,0
67.125,6.828,0,0
67.167,6.818,0,0
67.208,6.818,0,0
67.250,6.828,0,0
67.292,6.818,0,0
67.333,6.828,0,0
67.375,6.818,0,0
67.417,6.824,0,0
67.458,6.832,0,0
67.500,6.842,0,0
67.542,6.834,0,0
67.583,6.834,0,0
67.625,6.842,0,0
67.667,6.834,0,0
67.708,6.842,0,0
67.750,6.834,0,0
67.792,6.842,0,0
67.833,6.834,0,0
67.875,6.842,0,0
67.917,6.834,0,0
67.958,6.842,0,0
68.000,6.834,0,0
68.042,6.834,0,0
68.083,6.842,0,0
68.125,6.834,0,0
68.167,6.828,0,0
68.208,6.85,0,0
68.250,6.842,0,0
68.292,6.818,0,0
68.333,6.842,0,0
68.375,6.85,0,0
68.417,6.828,0,0
68.458,6.834,0,0
68.500,6.842,0,0
68.542,6.85,0,0
68.583,6.818,0,0
68.625,6.856,0,0
68.667,7.092,0,0
68.708,7.232,0,0
68.750,7.358,0,0
68.792,7.726,0,0
68.833,7.786,0,0
68.875,7.792,0,0
68.917,7.796,0,0
68.958,7.802,0,0
69.000,7.8,0,0
69.042,7.802,0,0
69.083,7.806,0,0
69.125,7.804,0,0
69.167,7.81,0,0
69.208,7.806,0,0
69.250,7.81,0,0
69.292,7.806,0,0
69.333,7.81,0,0
69.375,7.806,0,0
69.417,7.768,0,0
69.458,7.762,0,0
69.500,6.436,0,0
69.542,6.89,0,0
69.583,6.882,0,0
69.625,6.894,0,0
69.667,6.888,0,0
69.708,6.896,0,0
69.750,6.888,0,0
69.792,6.896,0,0
69.833,6.888,0,0
69.875,6.878,0,0
69.917,6.902,0,0
69.958,6.894,0,0
70.000,6.886,0,0
70.042,6.87,0,0
70.083,6.912,0,0
70.125,6.888,0,0
70.167,6.896,0,0
70.208,6.87,0,0
70.250,6.91,0,0
70.292,6.886,0,0
70.333,6.878,0,0
70.375,6.886,0,0
70.417,6.912,0,0
70.458,6.872,0,0
70.500,6.888,0,0
70.542,6.896,0,0
70.583,6.904,0,0
70.625,6.88,0,0
70.667,6.888,0,0
70.708,6.896,0,0
70.750,6.888,0,0
70.792,6.896,0,0
70.833,6.888,0,0
70.875,6.896,0,0
70.917,6.888,0,0
70.958,6.896,0,0
71.000,6.888,0,0
71.042,6.888,0,0
71.083,1.152,0,0
71.125,6.872,0,0
71.167,6.896,0,0
71.208,6.888,0,0
71.250,6.896,0,0
71.292,6.888,0,0
71.333,6.896,0,0
71.375,6.888,0,0
71.417,6.896,0,0
71.458,6.888,0,0
71.500,6.888,0,0
71.542,6.896,0,0
71.583,6.888,0,0
71.625,6.9,0,0
71.667,6.892,0,0
71.708,6.9,0,0
71.750,6.892,0,0
71.792,6.898,0,0
71.833,6.888,0,0
71.875,6.896,0,0
71.917,6.888,0,0
71.958,6.896,0,0
72.000,6.888,0,0
72.042,6.888,0,0
72.083,6.88,0,0
72.125,6.904,0,0
72.167,6.896,0,0
72.208,6.872,0,0
72.250,6.912,0,0
72.292,6.888,0,0
72.333,6.88,0,0
72.375,6.888,0,0
72.417,6.912,0,0
72.458,6.888,0,0
72.500,6.872,0,0
72.542,6.898,0,0
72.583,6.908,0,0
72.625,6.884,0,0
72.667,6.892,0,0
72.708,6.9,0,0
72.750,6.892,0,0
72.792,6.9,0,0
72.833,6.892,0,0
72.875,6.9,0,0
72.917,6.892,0,0
72.958,6.892,0,0
73.000,6.898,0,0
73.042,6.892,0,0
73.083,6.9,0,0
73.125,6.89,0,0
73.167,6.896,0,0
73.208,6.888,0,0
73.250,6.896,0,0
73.292,6.888,0,0
73.333,6.896,0,0
73.375,6.888,0,0
73.417,6.896,0,0
73.458,6.888,0,0
73.500,6.89,0,0
73.542,6.9,0,0
73.583,6.892,0,0
73.625,6.9,0,0
73.667,6.892,0,0
73.708,6.9,0,0
73.750,6.892,0,0
73.792,6.9,0,0
73.833,6.892,0,0
73.875,6.9,0,0
73.917,6.892,0,0
73.958,6.892,0,0
74.000,6.9,0,0
74.042,6.876,0,0
74.083,6.916,0,0
74.125,6.892,0,0
74.167,6.9,0,0
74.208,6.874,0,0
74.250,6.912,0,0
74.292,6.888,0,0
74.333,6.872,0,0
74.375,6.912,0,0
74.417,6.896,0,0
74.458,6.872,0,0
74.500,6.89,0,0
74.542,6.914,0,0
74.583,6.872,0,0
74.625,6.896,0,0
74.667,6.888,0,0
74.708,6.896,0,0
74.750,6.888,0,0
74.792,6.896,0,0
74.833,6.888,0,0
74.875,6.888,0,0
74.917,6.896,0,0
74.958,6.888,0,0
75.000,6.896,0,0
75.042,6.888,0,0
75.083,6.896,0,0
75.125,6.888,0,0
75.167,6.896,0,0
75.208,6.888,0,0
75.250,6.896,0,0
75.292,6.888,0,0
75.333,6.896,0,0
75.375,6.888,0,0
75.417,6.888,0,0
75.458,6.896,0,0
75.500,6.888,0,0
75.542,6.896,0,0
75.583,6.888,0,0
75.625,6.896,0,0
75.667,6.888,0,0
75.708,6.896,0,0
75.750,6.888,0,0
75.792,6.888,0,0
75.833,6.896,0,0
75.875,6.896,0,0
75.917,6.888,0,0
75.958,6.888,0,0
76.000,6.896,0,0
76.042,6.888,0,0
76.083,6.896,0,0
76.125,6.888,0,0
76.167,6.896,0,0
76.208,6.888,0,0
76.250,6.896,0,0
76.292,6.872,0,0
76.333,6.888,0,0
76.375,6.912,0,0
76.417,6.896,0,0
76.458,6.872,0,0
76.500,6.888,0,0
76.542,6.912,0,0
76.583,6.872,0,0
76.625,6.896,0,0
76.667,6.888,0,0
76.708,6.898,0,0
76.750,6.89,0,0
76.792,6.898,0,0
76.833,6.89,0,0
76.875,6.898,0,0
76.917,6.888,0,0
76.958,6.888,0,0
77.000,6.896,0,0
77.042,6.888,0,0
77.083,6.896,0,0
77.125,6.888,0,0
77.167,6.896,0,0
77.208,6.888,0,0
77.250,6.896,0,0
77.292,6.888,0,0
77.333,6.896,0,0
77.375,6.888,0,0
77.417,6.888,0,0
77.458,6.896,0,0
77.500,6.888,0,0
77.542,6.896,0,0
77.583,6.888,0,0
77.625,6.896,0,0
77.667,6.888,0,0
77.708,6.896,0,0
77.750,6.888,0,0
77.792,6.896,0,0
77.833,6.888,0,0
77.875,6.888,0,0
77.917,6.896,0,0
77.958,6.888,0,0
78.000,6.896,0,0
78.042,6.888,0,0
78.083,6.88,0,0
78.125,6.888,0,0
78.167,6.912,0,0
78.208,6.872,0,0
78.250,6.896,0,0
78.292,6.904,0,0
78.333,6.872,0,0
78.375,6.896,0,0
78.417,6.904,0,0
78.458,6.88,0,0
78.500,6.888,0,0
78.542,6.896,0,0
78.583,6.888,0,0
78.625,6.896,0,0
78.667,6.888,0,0
78.708,6.896,0,0
78.750,6.888,0,0
78.792,6.896,0,0
78.833,6.888,0,0
78.875,6.888,0,0
78.917,6.896,0,0
78.958,6.888,0,0
79.000,6.896,0,0
79.042,6.888,0,0
79.083,6.896,0,0
79.125,6.888,0,0
79.167,6.896,0,0
79.208,6.888,0,0
79.250,6.896,0,0
79.292,6.888,0,0
79.333,6.888,0,0
79.375,6.896,0,0
79.417,6.888,0,0
79.458,6.896,0,0
79.500,6.888,0,0
79.542,6.896,0,0
79.583,6.888,0,0
79.625,6.896,0,0
79.667,6.888,0,0
79.708,6.896,0,0
79.750,6.888,0,0
79.792,6.896,0,0
79.833,6.872,0,0
79.875,6.904,0,0
79.917,6.88,0,0
79.958,6.888,0,0
80.000,6.912,0,0
80.042,6.872,0,0
80.083,6.896,0,0
80.125,6.888,0,0
80.167,6.912,0,0
80.208,6.872,0,0
80.250,6.896,0,0
80.292,6.888,0,0
80.333,6.888,0,0
80.375,6.896,0,0
80.417,6.888,0,0
80.458,6.898,0,0
80.500,6.888,0,0
80.542,6.896,0,0
80.583,6.888,0,0
80.625,6.896,0,0
80.667,6.888,0,0
80.708,6.888,0,0
80.750,6.896,0,0
80.792,6.896,0,0
80.833,6.888,0,0
80.875,6.888,0,0
80.917,6.896,0,0
80.958,6.888,0,0
81.000,6.896,0,0
81.042,6.888,0,0
81.083,6.896,0,0
81.125,6.888,0,0
81.167,6.896,0,0
81.208,6.888,0,0
81.250,6.888,0,0
81.292,6.896,0,0
81.333,6.874,0,0
81.375,6.908,0,0
81.417,6.884,0,0
81.458,6.926,0,0
81.500,6.902,0,0
81.542,6.912,0,0
81.583,6.904,0,0
81.625,6.912,0,0
81.667,6.904,0,0
81.708,6.888,0,0
81.750,6.928,0,0
81.792,6.902,0,0
81.833,6.894,0,0
81.875,6.916,0,0
81.917,6.908,0,0
81.958,6.882,0,0
82.000,6.906,0,0
82.042,6.898,0,0
82.083,6.906,0,0
82.125,6.898,0,0
82.167,6.898,0,0
82.208,6.906,0,0
82.250,6.906,0,0
82.292,6.898,0,0
82.333,6.898,0,0
82.375,6.906,0,0
82.417,6.898,0,0
82.458,6.906,0,0
82.500,6.9,0,0
82.542,6.906,0,0
82.583,6.898,0,0
82.625,6.906,0,0
82.667,6.898,0,0
82.708,6.902,0,0
82.750,6.91,0,0
82.792,6.904,0,0
82.833,6.912,0,0
82.875,6.904,0,0
82.917,6.912,0,0
82.958,6.902,0,0
83.000,6.912,0,0
83.042,6.902,0,0
83.083,6.912,0,0
83.125,6.902,0,0
83.167,6.9,0,0
83.208,6.908,0,0
83.250,6.898,0,0
83.292,6.906,0,0
83.333,6.898,0,0
83.375,6.906,0,0
83.417,6.882,0,0
83.458,6.922,0,0
83.500,6.898,0,0
83.542,6.89,0,0
83.583,6.898,0,0
83.625,6.922,0,0
83.667,6.882,0,0
83.708,6.898,0,0
83.750,6.922,0,0
83.792,6.882,0,0
83.833,6.906,0,0
83.875,6.914,0,0
83.917,6.89,0,0
83.958,6.898,0,0
84.000,6.906,0,0
84.042,6.914,0,0
84.083,6.89,0,0
84.125,6.898,0,0
84.167,6.906,0,0
84.208,6.898,0,0
84.250,6.898,0,0
84.292,6.906,0,0
84.333,6.898,0,0
84.375,6.906,0,0
84.417,6.898,0,0
84.458,6.906,0,0
84.500,6.898,0,0
84.542,6.898,0,0
84.583,6.91,0,0
84.625,6.912,0,0
84.667,6.904,0,0
84.708,6.904,0,0
84.750,6.912,0,0
84.792,6.904,0,0
84.833,6.912,0,0
84.875,6.904,0,0
84.917,6.91,0,0
84.958,6.898,0,0
85.000,6.912,0,0
85.042,6.904,0,0
85.083,6.912,0,0
85.125,6.904,0,0
85.167,6.904,0,0
85.208,6.91,0,0
85.250,6.902,0,0
85.292,6.91,0,0
85.333,6.9,0,0
85.375,6.91,0,0
85.417,6.884,0,0
85.458,6.926,0,0
85.500,6.9,0,0
85.542,6.884,0,0
85.583,6.908,0,0
85.625,6.918,0,0
85.667,6.892,0,0
85.708,6.898,0,0
85.750,6.906,0,0
85.792,6.914,0,0
85.833,6.89,0,0
85.875,6.898,0,0
85.917,6.922,0,0
85.958,6.882,0,0
86.000,6.906,0,0
86.042,6.914,0,0
86.083,6.882,0,0
86.125,6.906,0,0
86.167,6.898,0,0
86.208,6.906,0,0
86.250,6.898,0,0
86.292,6.906,0,0
86.333,6.898,0,0
86.375,6.906,0,0
86.417,6.898,0,0
86.458,6.906,0,0
86.500,6.9,0,0
86.542,6.9,0,0
86.583,6.912,0,0
86.625,6.904,0,0
86.667,6.912,0,0
86.708,6.904,0,0
86.750,6.912,0,0
86.792,6.902,0,0
86.833,6.91,0,0
86.875,6.904,0,0
86.917,6.912,0,0
86.958,6.904,0,0
87.000,6.912,0,0
87.042,6.904,0,0
87.083,6.888,0,0
87.125,6.928,0,0
87.167,6.904,0,0
87.208,6.91,0,0
87.250,6.9,0,0
87.292,6.906,0,0
87.333,6.882,0,0
87.375,6.924,0,0
87.417,6.902,0,0
87.458,6.888,0,0
87.500,6.912,0,0
87.542,6.928,0,0
87.583,6.904,0,0
87.625,6.888,0,0
87.667,6.912,0,0
87.708,6.92,0,0
87.750,6.896,0,0
87.792,6.904,0,0
87.833,6.912,0,0
87.875,6.904,0,0
87.917,6.912,0,0
87.958,6.904,0,0
88.000,6.904,0,0
88.042,6.912,0,0
88.083,6.904,0,0
88.125,6.912,0,0
88.167,6.904,0,0
88.208,6.912,0,0
88.250,6.904,0,0
88.292,6.912,0,0
88.333,6.906,0,0
88.375,6.922,0,0
88.417,6.914,0,0
88.458,6.922,0,0
88.500,6.914,0,0
88.542,6.914,0,0
88.583,6.922,0,0
88.625,6.914,0,0
88.667,6.922,0,0
88.708,6.914,0,0
88.750,6.922,0,0
88.792,6.914,0,0
88.833,6.922,0,0
88.875,6.914,0,0
88.917,6.922,0,0
88.958,6.914,0,0
89.000,6.922,0,0
89.042,6.914,0,0
89.083,6.898,0,0
89.125,6.938,0,0
89.167,6.914,0,0
89.208,6.906,0,0
89.250,6.914,0,0
89.292,6.938,0,0
89.333,6.912,0,0
89.375,6.906,0,0
89.417,6.914,0,0
89.458,6.938,0,0
89.500,6.898,0,0
89.542,6.914,0,0
89.583,6.922,0,0
89.625,6.93,0,0
89.667,6.906,0,0
89.708,6.914,0,0
89.750,6.922,0,0
89.792,6.914,0,0
89.833,6.922,0,0
89.875,6.914,0,0
89.917,6.922,0,0
89.958,6.914,0,0
90.000,6.914,0,0
90.042,6.922,0,0
90.083,6.914,0,0
90.125,6.922,0,0
90.167,6.914,0,0
90.208,6.922,0,0
90.250,6.91,0,0
90.292,6.918,0,0
90.333,6.91,0,0
90.375,6.918,0,0
90.417,6.801,0.109,0
90.458,6.268,0.652,0
90.500,5.518,1.396,0
90.542,5.48,1.434,0
90.583,4.926,1.996,0
90.625,5.041,1.873,0
90.667,5.279,1.643,0
90.708,5.855,1.059,0
90.750,6.683,0.239,0
90.792,6.692,0.222,0
90.833,6.742,0.18,0
90.875,6.914,0,0
90.917,6.922,0,0
90.958,6.898,0,0
91.000,6.93,0,0
91.042,6.922,0,0
91.083,6.898,0,0
91.125,6.922,0,0
91.167,6.93,0,0
91.208,6.906,0,0
91.250,6.93,0,0
91.292,6.901,0.021,0
91.333,6.809,0.089,0
91.375,6.221,0.701,0
91.417,5.827,1.087,0
91.458,4.927,2.011,0
91.500,4.435,2.463,0
91.542,4.09,2.824,0
91.583,4.143,2.781,0
91.625,4.14,2.796,0
91.667,4.13,2.782,0
91.708,4.522,2.398,0
91.750,5.051,1.877,0
91.792,5.49,1.428,0
91.833,6.073,0.855,0
91.875,6.131,0.789,0
91.917,6.176,0.75,0
91.958,5.695,1.223,0
92.000,5.65,1.268,0
92.042,5.57,1.356,0
92.083,5.502,1.416,0
92.125,5.435,1.489,0
92.167,5.933,0.981,0
92.208,5.918,1.004,0
92.250,5.892,1.022,0
92.292,5.919,1.003,0
92.333,5.959,0.955,0
92.375,5.964,0.958,0
92.417,5.446,1.468,0
92.458,5.074,1.85,0
92.500,5.177,1.741,0
92.542,4.72,2.2,0
92.583,5.425,1.503,0
92.625,5.469,1.451,0
92.667,5.448,1.48,0
92.708,5.826,1.094,0
92.750,6.438,0.49,0
92.792,6.472,0.43,0
92.833,6.522,0.422,0
92.875,6.474,0.446,0
92.917,6.447,0.481,0
92.958,6.358,0.546,0
93.000,6.673,0.263,0
93.042,6.592,0.336,0
93.083,6.478,0.426,0
93.125,6.515,0.411,0
93.167,6.93,0,0
93.208,6.922,0,0
93.250,6.898,0,0
93.292,6.922,0,0
93.333,6.93,0,0
93.375,6.81,0.088,0
93.417,6.409,0.513,0
93.458,5.819,1.095,0
93.500,5.593,1.329,0
93.542,5.83,1.086,0
93.583,5.984,0.942,0
93.625,5.96,0.96,0
93.667,5.991,0.937,0
93.708,5.99,0.93,0
93.750,6.361,0.567,0
93.792,6.347,0.573,0
93.833,6.365,0.563,0
93.875,6.915,0.003,0
93.917,6.866,0.052,0
93.958,6.757,0.167,0
94.000,6.593,0.321,0
94.042,6.542,0.38,0
94.083,6.486,0.428,0
94.125,6.51,0.412,0
94.167,6.588,0.326,0
94.208,6.705,0.217,0
94.250,6.781,0.133,0
94.292,6.89,0.032,0
94.333,6.914,0,0
94.375,6.323,0.591,0
94.417,6.018,0.904,0
94.458,5.511,1.403,0
94.500,5.694,1.228,0
94.542,5.402,1.514,0
94.583,5.471,1.455,0
