$Lewiston qdt year 2017 YC 06/22/22,
58.417,3.0703366
58.458,3.5221181
58.5,0.342994933
58.542,0.6553366
58.583,5.7500126
58.625,-6.226604867
58.667,5.758378067
58.708,7.776379067
58.75,-23.4064761
58.792,-16.6809805
58.833,-14.79465197
58.875,-63.582866
58.917,4.13137043
58.958,11.97774203
59,-3.383077967
59.042,1.6844343
59.083,1.6855698
59.125,4.248467133
59.167,-0.287327533
59.208,1.8755698
59.25,1.1095698
59.292,4.655699133
59.333,3.8479461
59.375,1.8089461
59.417,1.8089461
59.458,1.8089178
59.5,1.796136467
59.542,6.667699133
59.583,2.667136467
59.625,2.4049461
59.667,1.7760049
59.708,14.16457953
59.75,-29.00966383
59.792,-13.538589
59.833,-18.84858533
59.875,-46.88504827
59.917,6.81513927
59.958,1.7906613
60,-7.392891833
60.042,3.0342026
60.083,3.805633
60.125,2.1209178
60.167,-1.0071576
60.208,1.172278
60.25,3.0276896
60.292,2.6799178
60.333,-0.692522133
60.375,2.5409178
60.417,2.7526613
60.458,3.0412026
60.5,0.708136467
60.542,2.072725267
60.583,4.539521667
60.625,5.4932665
60.667,2.0186774
60.708,18.1839878
60.75,-23.07887183
60.792,-14.09551043
60.833,-20.81989113
60.875,-19.1750352
60.917,-38.45297807
60.958,-35.90982027
61,-3.779945667
61.042,2.8469178
61.083,-5.2700822
61.125,-3.317835233
61.167,2.4049178
61.208,3.4829178
61.25,3.0929178
61.292,1.8089178
61.333,2.4329178
61.375,2.9549178
61.417,0.250136467
61.458,2.0859054
61.5,3.0235102
61.542,6.914724833
61.583,-0.168767733
61.625,5.525364533
61.667,1.9362961
61.708,23.0995682
61.75,-19.72084453
61.792,-16.5693517
61.833,-22.75391913
61.875,-19.7075927
61.917,-30.16327593
61.958,-15.45761757
62,-53.43416647
62.042,2.9881517
62.083,6.13636863
62.125,-11.36099147
62.167,-2.5731968
62.208,5.483001933
62.25,1.9724713
62.292,1.8900352
62.333,1.4381595
62.375,2.1580322
62.417,4.125932533
62.458,-1.092309933
62.5,7.455103333
62.542,1.3467222
62.583,3.1148012
62.625,3.840854433
62.667,22.7698066
62.708,-28.13664023
62.75,-14.18775043
62.792,-18.50662213
62.833,-20.9580369
62.875,-23.49710987
62.917,-52.55164033
62.958,-4.185199467
63,13.1004952
63.042,-9.510991467
63.083,-1.7231968
63.125,4.788700533
63.167,1.7618032
63.208,4.050700533
63.25,1.2978315
63.292,3.665700533
63.333,2.2008032
63.375,4.409989633
63.417,2.4060286
63.458,5.868700533
63.5,-0.965991467
63.542,6.689700533
63.583,-0.0028488
63.625,12.48004227
63.667,-14.02774173
63.708,-17.05873
63.75,-20.7654122
63.792,-25.92034637
63.833,-21.39639837
63.875,-16.41023113
63.917,-57.52976743
63.958,7.11594567
64,0.9170398
64.042,-1.608004067
64.083,-2.518091167
64.125,1.4280398
64.167,4.474937133
64.208,2.3930398
64.25,-1.160836933
64.292,3.0770475
64.333,5.578937133
64.375,8.257937133
64.417,4.1180398
64.458,-2.192062933
64.5,1.3954948
64.542,1.3195942
64.583,1.3234713
64.625,-1.492563733
64.667,4.774986367
64.708,24.81159803
64.75,-27.41732267
64.792,-16.9317469
64.833,-22.50773037
64.875,-16.16733007
64.917,-52.8817544
64.958,6.142744
65,8.46894483
65.042,-4.824836933
65.083,-7.168857533
65.125,5.846937133
65.167,1.4280398
65.208,1.4280398
65.25,2.1320398
65.292,5.938937133
65.333,1.4106636
65.375,2.7118427
65.417,2.7730398
65.458,1.4280398
65.5,1.3459415
65.542,3.943166733
65.583,4.2460369
65.625,2.1006607
65.667,1.1738032
65.708,26.01692263
65.75,-31.89666313
65.792,-14.42947003
65.833,-20.94185353
65.875,-0.846957433
65.917,-8.69455653
65.958,1.76163307
66,0.0380398
66.042,-0.6129885
66.083,-1.3749885
66.125,1.7530398
66.167,3.9458344
66.208,2.2830398
66.25,4.164995933
66.292,2.4020115
66.333,1.8080115
66.375,3.908470933
66.417,4.268194
66.458,1.3784865
66.5,1.5058032
66.542,6.747597867
66.583,-1.232888733
66.625,3.2168032
66.667,1.2721917
66.708,29.72360173
66.75,11.98980467
66.792,14.57530667
66.833,18.94451053
66.875,13.75449793
66.917,-18.08176107
66.958,-1.493554467
67,9.430127133
67.042,22.64725987
67.083,7.43987177
67.125,16.15794887
67.167,13.11745853
67.208,16.33500027
67.25,16.56742157
67.292,15.80686537
67.333,15.76225827
67.375,16.32381127
67.417,15.18332517
67.458,14.62713247
67.5,16.19938867
67.542,17.04012797
67.583,13.37473603
67.625,14.93045383
67.667,15.29201783
67.708,21.67493863
67.75,30.84589627
67.792,22.60571133
67.833,26.11032627
67.875,24.28346083
67.917,20.16624077
67.958,-23.16136647
68,-8.40736687
68.042,-21.34148203
68.083,-16.6735731
68.125,-19.92843483
68.167,-18.099148
68.208,-20.99245813
68.25,-17.239875
68.292,-18.5543024
68.333,-14.85908943
68.375,-18.05471363
68.417,-20.8775253
68.458,-20.64448603
68.5,-16.5863737
68.542,-19.6128059
68.583,-18.1254271
68.625,-17.9596538
68.667,-20.11325013
68.708,-19.21457823
68.75,-16.5510783
68.792,-21.73818633
68.833,-18.3390125
68.875,-20.14486693
68.917,-20.29123523
68.958,-15.61980117
69,-9.3401222
69.042,-17.2862286
69.083,-18.68643003
69.125,-18.78818303
69.167,-19.34686207
69.208,-16.633432
69.25,-17.2333699
69.292,-19.64857343
69.333,-17.3131759
69.375,-19.87054443
69.417,-14.75378387
69.458,-18.8483971
69.5,-18.0627794
69.542,-17.3335802
69.583,-20.44061333
69.625,-17.5065215
69.667,-15.9708341
69.708,-19.92277533
69.75,-19.50826203
69.792,-12.4921277
69.833,-18.14834393
69.875,-23.3183264
69.917,-17.04328217
69.958,-17.10105837
70,-19.3771798
70.042,-16.82704187
70.083,-19.9641784
70.125,-19.0711747
70.167,-17.29229387
70.208,-15.70551317
70.25,-39.26472217
70.292,-37.60855287
70.333,-40.1634343
70.375,-43.52885597
70.417,-45.4539084
70.458,-45.4108437
70.5,-42.34857617
70.542,-45.9207403
70.583,-45.9262022
70.625,-43.3225788
70.667,-45.32789583
70.708,-46.0708744
70.75,-43.29484727
70.792,-44.97853857
70.833,-43.40467787
70.875,-48.0507876
70.917,-49.426994
70.958,-40.29448313
71,-48.37405333
71.042,-44.65154703
71.083,-28.11509113
71.125,-0.950072567
71.167,22.72062627
71.208,18.8068745
71.25,13.7885762
71.292,15.69546813
71.333,16.60830443
71.375,13.90808213
71.417,14.15580823
71.458,-9.2578826
71.5,-35.50416643
71.542,-36.38032637
71.583,-5.677814067
71.625,-37.47610383
71.667,-51.67064867
71.708,-16.711947
71.75,-21.23163093
71.792,-25.27950597
71.833,-22.487193
71.875,-26.69086033
71.917,-11.32976377
71.958,-17.18319543
72,-25.36365537
72.042,-22.9816583
72.083,-26.60330517
72.125,-23.89442917
72.167,-25.76432637
72.208,-20.87031817
72.25,-27.8424885
72.292,-20.68756817
72.333,-27.10697663
72.375,-22.6694991
72.417,-22.1525846
72.458,-23.4940435
72.5,-23.4314815
72.542,-22.8195737
72.583,-23.9526955
72.625,-24.2814343
72.667,-23.8971319
72.708,-23.7236636
72.75,-23.6694691
72.792,-27.40458893
72.833,-24.51707137
72.875,-21.26918303
72.917,-26.71673107
72.958,-24.3963847
73,-22.9635053
73.042,-22.3252695
73.083,-20.43422037
73.125,-25.60208787
73.167,-21.23684393
73.208,-24.33888457
73.25,-1.1867849
73.292,24.7608085
73.333,17.31563117
73.375,23.2695977
73.417,18.7517292
73.458,15.97402747
73.5,11.7247207
73.542,19.273194
73.583,15.99909917
73.625,13.949042
73.667,16.105683
73.708,15.7995146
73.75,12.94157517
73.792,15.7562916
73.833,17.9419141
73.875,12.91384117
73.917,16.2246285
73.958,17.1532842
74,15.9702467
74.042,14.56204577
74.083,16.7409159
74.125,15.89996547
74.167,13.28993827
74.208,16.6357091
74.25,18.3018025
74.292,38.0801857
74.333,37.20541537
74.375,-36.05286533
74.417,-27.8864025
74.458,1.7776688
74.5,-9.791329233
74.542,2.8536863
74.583,-25.45690883
74.625,6.8865545
74.667,-31.48728517
74.708,31.6009431
74.75,9.088670467
74.792,5.2415368
74.833,1.033810067
74.875,3.503146767
74.917,8.015391833
74.958,-2.2096467
75,8.6911071
75.042,1.591088967
75.083,-0.728064533
75.125,3.8382441
75.167,5.039157
75.208,1.073132033
75.25,4.950396033
75.292,4.710158333
75.333,4.595189833
75.375,3.283069533
75.417,3.895678733
75.458,3.534719433
75.5,3.952662033
75.542,3.873535233
75.583,3.706764633
75.625,3.095383633
75.667,5.974894667
75.708,3.165963833
75.75,2.408363433
75.792,3.033010433
75.833,3.715148933
75.875,3.561587733
75.917,3.976877533
75.958,3.286660233
76,4.964686467
76.042,2.325615867
76.083,5.9983548
76.125,3.570545067
76.167,3.427378667
76.208,4.215131467
76.25,3.651073567
76.292,5.6548211
76.333,3.017021867
76.375,3.015503067
76.417,3.198548067
76.458,5.3412412
76.5,5.0818098
76.542,5.315329167
76.583,0.997075
76.625,3.841693333
76.667,2.739185033
76.708,3.595563933
76.75,3.837221933
76.792,1.144604
76.833,6.365059467
76.875,2.491925333
76.917,3.062314733
76.958,3.523840433
77,4.013668533
77.042,8.8766398
77.083,1.001133533
77.125,5.7429598
77.167,6.5973988
77.208,6.3593059
77.25,3.746889367
77.292,3.580976067
77.333,3.301179967
77.375,5.1372577
77.417,6.0227014
77.458,3.357090867
77.5,6.903016333
77.542,1.125343233
77.583,4.028214733
77.625,1.677752
77.667,3.768337533
77.708,8.862781367
77.75,6.196600967
77.792,5.535058467
77.833,4.393302667
77.875,2.153152
77.917,5.226832933
77.958,5.294876533
78,1.8634832
78.042,7.615867267
78.083,2.711635633
78.125,8.0456403
78.167,4.977520567
78.208,6.196110467
78.25,2.453560133
78.292,6.846509167
78.333,6.434582533
78.375,2.7282433
78.417,8.261619
78.458,1.3487032
78.5,5.553761233
78.542,6.193493167
78.583,1.831164733
78.625,5.387817767
78.667,4.943588867
78.708,5.412180067
78.75,6.249846167
78.792,4.851884067
78.833,4.612931667
78.875,5.239569067
78.917,4.203024667
78.958,2.924924767
79,7.5340543
79.042,3.326102367
79.083,4.0470914
79.125,3.0194361
79.167,6.025064633
79.208,3.7730973
79.25,5.3076101
79.292,5.5879397
79.333,3.656702967
79.375,3.718085667
79.417,3.643826467
79.458,6.9854609
79.5,6.3559026
79.542,3.339444467
79.583,3.078812667
79.625,8.355090533
79.667,3.557879367
79.708,0.816433433
79.75,6.484726
79.792,7.7887136
79.833,3.131655067
79.875,5.9442207
79.917,3.670262267
79.958,0.954028533
80,6.1406749
80.042,11.1593146
80.083,1.1838332
80.125,3.926193767
80.167,-0.5595038
80.208,4.3158632
80.25,3.695059767
80.292,12.15789293
80.333,6.751311367
80.375,5.104224133
80.417,5.274496033
80.458,4.3075015
80.5,9.242312233
80.542,2.165986933
80.583,-2.280968467
80.625,7.045278267
80.667,4.578880033
80.708,5.803605767
80.75,2.564374333
80.792,5.898887433
80.833,1.9156676
80.875,7.501504967
80.917,2.476816
80.958,5.239174233
81,8.803815167
81.042,4.9358313
81.083,5.2310496
81.125,7.769234
81.167,4.371419467
81.208,4.9120593
81.25,6.373636833
81.292,3.353399467
81.333,5.7740672
81.375,4.828865
81.417,2.486957667
81.458,4.378777467
81.5,8.196792667
81.542,2.067759233
81.583,1.959632233
81.625,8.1154389
81.667,-1.346615933
81.708,1.884085733
81.75,6.439084467
81.792,0.7725911
81.833,3.6819719
81.875,6.158165233
81.917,3.6112408
81.958,1.6295605
82,6.453581333
82.042,5.874206567
82.083,9.546599367
82.125,5.928037067
82.167,3.072234233
82.208,5.312787267
82.25,4.459246767
82.292,6.9234032
82.333,4.410497767
82.375,4.089897267
82.417,4.367768767
82.458,7.1829538
82.5,5.638069167
82.542,4.830145167
82.583,5.283192367
82.625,-1.4050895
82.667,10.15455357
82.708,-0.533994867
82.75,5.231279933
82.792,6.049765067
82.833,6.4592818
82.875,3.974641667
82.917,4.984532067
82.958,11.59905583
83,1.083033733
83.042,7.119486467
83.083,5.423475867
83.125,12.063095
83.167,5.502772467
83.208,8.98117853
83.25,4.2632818
83.292,4.3435043
83.333,10.19689037
83.375,6.396554667
83.417,7.082124367
83.458,7.726716167
83.5,6.605276167
83.542,6.225787367
83.583,5.171331533
83.625,5.544330633
83.667,7.147426667
83.708,7.531416967
83.75,6.3271845
83.792,6.8510347
83.833,6.3371809
83.875,5.176762967
83.917,7.203863667
83.958,10.536534
84,2.2531894
84.042,5.5768829
84.083,9.232324033
84.125,6.0210325
84.167,5.6254836
84.208,7.676043533
84.25,7.028926233
84.292,7.584534233
84.333,5.3644631
84.375,7.314411933
84.417,6.997020033
84.458,6.644719533
84.5,4.6112303
84.542,4.7532316
84.583,1.630992867
84.625,5.2686659
84.667,3.7970365
84.708,4.0216564
84.75,3.642601
84.792,4.1190711
84.833,2.973378167
84.875,5.7955004
84.917,4.8654492
84.958,4.1548756
85,9.5057319
85.042,7.528941
85.083,4.312870667
85.125,7.0644441
85.167,7.7591842
85.208,7.105847
85.25,8.0872828
85.292,4.796885567
85.333,6.7175048
85.375,7.0167745
85.417,6.9126128
85.458,7.2760997
85.5,7.5086692
85.542,3.003736867
85.583,7.4430132
85.625,7.981321
85.667,7.5056694
85.708,7.2661099
85.75,9.2554232
85.792,4.106820867
85.833,5.6226157
85.875,3.6426351
85.917,6.9225792
85.958,9.1039004
86,4.581890467
86.042,5.4852492
86.083,6.9737143
86.125,6.2378464
86.167,6.635734
86.208,7.0236355
86.25,4.751011267
86.292,7.1189499
86.333,7.8431977
86.375,16.2939637
86.417,41.5067044
86.458,2.0456394
86.5,1.623182067
86.542,7.2974663
86.583,7.1997747
86.625,4.1021884
86.667,7.296966
86.708,7.7948989
86.75,7.1107146
86.792,4.8562792
86.833,4.281863167
86.875,4.5342333
86.917,4.3065525
86.958,7.5723121
87,8.0693295
87.042,7.505726
87.083,7.1473631
87.125,6.422565
87.167,7.1357601
87.208,7.1692303
87.25,4.729530567
87.292,6.912854
87.333,6.9006813
87.375,4.8332647
87.417,4.2435867
87.458,6.685999733
87.5,4.426250833
87.542,4.1934974
87.583,9.406480967
87.625,6.781267033
87.667,4.0297983
87.708,6.838065133
87.75,7.217052033
87.792,5.183711
87.833,3.977515067
87.875,8.3279501
87.917,4.831779467
87.958,11.43337887
88,-0.2505181
88.042,8.6142653
88.083,3.990937133
88.125,-1.134857533
88.167,1.6190398
88.208,1.7600398
88.25,3.990937133
88.292,24.4156896
88.333,-13.63716753
88.375,-24.79022673
88.417,21.49878387
88.458,15.22596543
88.5,4.895170767
88.542,-1.134829233
88.583,10.9075547
88.625,-6.871062933
88.667,4.451412133
88.708,1.3300369
88.75,26.07021283
88.792,-2.1372895
88.833,-14.0518582
88.875,7.0647531
88.917,-25.50185337
88.958,23.16482187
89,-1.134829233
89.042,11.27196543
89.083,-2.1059319
89.125,3.692862767
89.167,-8.6726239
89.208,9.1167601
89.25,7.2329056
89.292,3.990937133
89.333,-3.502877533
89.375,4.005483333
89.417,1.351965433
89.458,3.980022833
89.5,0.5930115
89.542,1.3781469
89.583,1.3300086
89.625,6.432823667
89.667,3.2179581
89.708,3.608186733
89.75,4.257191167
89.792,26.4336247
89.833,-10.99474937
89.875,5.943266167
89.917,-28.5532284
89.958,26.4042848
90,9.6728896
90.042,5.363529633
90.083,4.053904633
90.125,4.062715233
90.167,4.471272533
90.208,5.984620433
90.25,5.095264833
90.292,4.886662733
90.333,4.149272533
90.375,2.6645252
90.417,1.9380681
90.458,1.5285331
90.5,3.990937133
90.542,1.3517713
90.583,-0.186997633
90.625,1.3130286
90.667,9.1818315
90.708,1.249014
90.75,24.40400987
90.792,-1.6776446
90.833,-22.3856923
90.875,8.5421328
90.917,-28.92812187
90.958,30.89085497
91,9.138965433
91.042,2.1301023
91.083,2.7590398
91.125,-0.0289602
91.167,4.778937133
91.208,3.4742452
91.25,2.6340398
91.292,1.4280681
91.333,1.4280681
91.375,2.3770398
91.417,2.7860398
91.458,5.416937133
91.5,1.8920398
91.542,2.0357507
91.583,3.955757133
91.625,2.2208315
91.667,4.370757133
91.708,1.2978598
91.75,21.37972267
91.792,-22.52655993
91.833,-1.304601067
91.875,6.822884667
91.917,-27.03193073
91.958,30.21968477
92,7.654937133
92.042,0.813114167
92.083,1.6180681
92.125,1.4280115
92.167,5.103937133
92.208,1.4280681
92.25,1.4280681
92.292,4.6390681
92.333,3.2810681
92.375,3.0050681
92.417,1.4200681
92.458,3.040965433
92.5,0.2890604
92.542,1.4110315
92.583,4.412757133
92.625,3.2668315
92.667,7.709728833
92.708,0.539934167
92.75,0.7958315
92.792,21.04954287
92.833,-4.883341833
92.875,6.025619167
92.917,-30.82811663
92.958,12.71826737
93,7.839908833
93.042,-1.134885833
93.083,2.5740398
93.125,3.1360115
93.167,3.0520398
93.208,1.4280398
93.25,5.742965433
93.292,2.6800681
93.333,1.4280681
93.375,1.0130681
93.417,-2.850255533
93.458,7.429862767
93.5,1.3448661
93.542,3.6384748
93.583,-1.249500833
93.625,4.1388598
93.667,4.988523433
93.708,1.2656544
93.75,17.93143387
93.792,-21.6612904
93.833,-1.617485767
93.875,-0.538756467
93.917,2.988155433
93.958,-21.32388677
94,22.11492127
94.042,6.3440115
94.083,0.955142467
94.125,1.4750398
94.167,-1.134829233
94.208,4.973937133
94.25,5.6030115
94.292,-1.108878133
94.333,1.5420115
94.375,2.8660115
94.417,2.9320115
94.458,2.0138344
94.5,1.6402957
94.542,1.4838315
94.583,1.8208315
94.625,2.7091917
94.667,0.728934167
94.708,1.2978315
94.75,13.24433597
94.792,-17.5290447
94.833,0.2503245
94.875,4.595287833
94.917,-30.56539697
94.958,27.99279927
95,9.370937133
95.042,-3.697754867
95.083,-1.618726567
95.125,5.2415742
95.167,3.925431733
95.208,-0.781188167
95.25,2.817271433
95.292,4.431496433
95.333,6.1710561
95.375,-0.320978867
95.417,1.712095833
95.458,8.604709767
95.5,1.941343533
95.542,-1.453978567
95.583,28.69402763
95.625,5.489489133
95.667,-9.651082767
95.708,6.972126133
95.75,-5.571011333
95.792,-1.0629715
95.833,44.3669854
95.875,2.05475087
95.917,12.1280115
95.958,-5.350186167
96,9.579288567
96.042,7.721000867
96.083,4.676797633
96.125,7.771774367
96.167,5.608323733
96.208,8.554841467
96.25,8.805690567
96.292,12.9503582
96.333,6.952570833
96.375,10.14269877
96.417,4.4848142
96.458,9.843582267
96.5,9.914756767
96.542,2.9636358
96.583,9.731910467
96.625,7.006301033
96.667,8.890499767
96.708,6.320926833
96.75,9.802320867
96.792,7.883467433
96.833,10.55330193
96.875,17.9109777
96.917,11.7603823
96.958,13.05942903
97,1.034965433
97.042,1.466957733
97.083,4.077166933
97.125,12.4910722
97.167,3.5477034
97.208,10.03022077
97.25,3.02725977
97.292,10.14972993
97.333,10.39703587
97.375,18.86214673
97.417,1.430755867
97.458,12.7054447
97.5,-5.2807251
97.542,5.1012494
97.583,11.36307843
97.625,7.023416233
97.667,10.80525547
97.708,8.126627633
97.75,9.846569433
97.792,7.084528133
97.833,10.51459717
97.875,4.813211
97.917,9.96770047
97.958,10.02829637
98,5.2554798
98.042,6.5168733
98.083,5.338058
98.125,9.6584847
98.167,5.709018967
98.208,6.773042
98.25,8.9144956
98.292,5.570065967
98.333,8.4149201
98.375,7.9664783
98.417,8.6448721
98.458,5.822879367
98.5,8.363015167
98.542,8.3683309
98.583,9.3302141
98.625,5.502089367
98.667,6.6302493
98.708,8.0153524
98.75,5.501862967
98.792,7.9998072
98.833,7.7100734
98.875,6.8472626
98.917,7.9110103
98.958,3.185830767
99,6.8099316
99.042,6.209343333
99.083,6.949286233
99.125,6.876990333
99.167,7.494573933
99.208,7.518843133
99.25,7.586887033
99.292,6.397337433
99.333,7.503244833
99.375,7.541839733
99.417,10.36116667
99.458,5.1464965
99.5,8.786438133
99.542,11.37849397
99.583,5.1180833
99.625,7.125671233
99.667,10.09054857
99.708,5.1238848
99.75,7.453958033
99.792,5.846255933
99.833,6.295817733
99.875,6.557008733
99.917,7.361247233
99.958,7.592573133
100,7.509312833
100.042,6.188327533
100.083,7.329327733
100.125,7.445314133
100.167,6.917846733
100.208,7.645633933
100.25,6.506655533
100.292,7.355238533
100.333,7.495474133
100.375,7.987582833
100.417,7.466396633
100.458,8.486103133
100.5,8.095405833
100.542,7.935017233
100.583,6.962622333
100.625,8.058474333
100.667,5.5371762
100.708,8.148677733
100.75,7.421031833
100.792,7.123336433
100.833,7.292833133
100.875,7.128090833
100.917,8.610918033
100.958,5.403577
101,8.020722133
101.042,7.329791233
101.083,7.462353433
101.125,7.345255733
101.167,7.529755633
101.208,8.423160833
101.25,7.900125433
101.292,8.472276933
101.333,-14.1141866
101.375,40.5568744
101.417,33.38559567
101.458,-21.07357997
101.5,7.945444133
101.542,8.128120633
101.583,8.173825133
101.625,5.8762318
101.667,14.17860993
101.708,5.6673014
101.75,9.62834807
101.792,8.168250033
101.833,4.397837033
101.875,6.008001633
101.917,2.8357827
101.958,11.78040547
102,8.185201733
102.042,7.028789033
102.083,5.3862854
102.125,6.817181433
102.167,8.625512733
102.208,7.681653233
102.25,8.477540733
102.292,5.81732
102.333,-13.8508205
102.375,36.80995277
102.417,38.42951843
102.458,-25.60590637
102.5,6.380253733
102.542,9.457508367
102.583,7.657434033
102.625,14.29978123
102.667,8.465824533
102.708,8.518405933
102.75,13.8423144
102.792,5.9732527
102.833,8.375446933
102.875,9.83580407
102.917,7.446475933
102.958,7.414595333
103,8.639964033
103.042,11.02676917
103.083,6.981151433
103.125,6.963473133
103.167,6.865250133
103.208,7.055999933
103.25,8.414122933
103.292,8.453560533
103.333,-13.2510085
103.375,16.65058897
103.417,36.30843513
103.458,7.695986633
103.5,-0.568934867
103.542,7.754079533
103.583,12.8048792
103.625,6.992150533
103.667,7.91900657
103.708,10.37929347
103.75,-18.32581347
103.792,34.51859717
103.833,12.826788
103.875,34.1146303
103.917,6.0165536
103.958,7.563794233
104,-10.73299087
104.042,6.42229107
104.083,7.666289533
104.125,7.199705133
104.167,10.03999897
104.208,7.293166733
104.25,7.133392733
104.292,10.21775707
104.333,-11.1592457
104.375,32.34526757
104.417,42.7247364
104.458,-43.40776423
104.5,15.25554573
104.542,18.63178167
104.583,-10.95769393
104.625,54.0802372
104.667,-0.421546467
104.708,16.5928878
104.75,-7.09131433
104.792,6.1467588
104.833,7.80868653
104.875,8.45600897
104.917,7.442147833
104.958,7.701575533
105,5.9964926
105.042,10.0475429
105.083,8.4139518
105.125,7.878956
105.167,5.296974867
105.208,8.1101291
105.25,7.4512315
105.292,7.9075904
105.333,8.0919039
105.375,5.329019167
105.417,8.0914794
105.458,8.1440424
105.5,7.5278648
105.542,8.6181543
105.583,5.423956967
105.625,8.48918
105.667,8.4037766
105.708,-2.266829233
105.75,14.47778437
105.792,8.146416967
105.833,4.309173067
105.875,7.5238952
105.917,7.5893406
105.958,8.318886
106,5.391553467
106.042,8.2025693
106.083,8.6264472
106.125,5.710862367
106.167,7.8312518
106.208,10.45882373
106.25,5.446232567
106.292,7.9385179
106.333,7.8810689
106.375,7.7710668
106.417,5.398968067
106.458,5.390081867
106.5,10.66363083
106.542,7.9307354
106.583,3.652752133
106.625,9.7375343
106.667,6.494574267
106.708,9.1205874
106.75,8.9679077
106.792,5.110864967
106.833,4.754029567
106.875,5.621357967
106.917,5.580712967
106.958,5.335741967
107,9.40669863
107.042,5.860768633
107.083,7.253437333
107.125,6.553513033
107.167,6.757983433
107.208,10.25001907
107.25,7.228550133
107.292,6.737691433
107.333,10.34292797
107.375,5.3128722
107.417,7.674103733
107.458,6.135053033
107.5,9.72304867
107.542,8.151036833
107.583,7.935253033
107.625,8.418258233
107.667,7.958377233
107.708,10.25163217
107.75,7.828933033
107.792,4.8312583
107.833,4.7389937
107.875,7.861987433
107.917,7.717814733
107.958,8.055644333
108,5.9243894
108.042,8.3799221
108.083,8.1563713
108.125,10.83996813
108.167,5.796696267
108.208,8.4132666
108.25,9.114874
108.292,8.8492741
108.333,7.473704867
108.375,8.878779
108.417,5.695910867
108.458,8.3154456
108.5,7.1607323
108.542,5.1746882
108.583,10.21001013
108.625,5.4187142
108.667,8.400006
108.708,8.2928905
108.75,8.0908851
108.792,9.7148274
108.833,3.783696233
108.875,8.586368767
108.917,8.5075177
108.958,5.741935767
109,2.1115419
109.042,10.34640163
109.083,5.168107633
109.125,6.702097367
109.167,5.483479733
109.208,5.364023267
109.25,10.85526727
109.292,-0.700896167
109.333,8.59345727
109.375,8.6309691
109.417,13.6930402
109.458,5.125984267
109.5,7.0986957
109.542,3.3255256
109.583,13.9698552
109.625,0.924473733
109.667,16.64946173
109.708,1.1640588
109.75,7.744198067
109.792,8.794375367
109.833,8.943027167
109.875,8.158146167
109.917,-5.5056518
109.958,10.7742153
110,-8.55701563
110.042,20.06431823
110.083,8.568082867
110.125,1.756998833
110.167,8.333182333
110.208,4.182741533
110.25,18.95456913
110.292,-16.7763125
110.333,9.427694567
110.375,-3.7893635
110.417,7.238724467
110.458,-1.581384767
110.5,8.8581438
110.542,-0.914351967
110.583,1.5747241
110.625,-2.1403233
110.667,-0.390473
110.708,13.7931109
110.75,-4.962317267
110.792,5.123361467
110.833,2.750306467
110.875,1.1570933
110.917,-13.99324023
110.958,22.6567462
111,8.923328267
111.042,6.3932805
111.083,-1.351826367
111.125,5.2529311
111.167,1.844062067
111.208,4.0029594
111.25,2.611139467
111.292,4.6520182
111.333,2.258526767
111.375,6.273905833
111.417,-8.738211733
111.458,13.11565527
111.5,-16.8473709
111.542,-0.632978833
111.583,18.8449425
111.625,-2.8253435
111.667,15.36072333
111.708,-5.017743467
111.75,-3.300840233
111.792,7.351079033
111.833,8.256828067
111.875,0.3712046
111.917,2.2736846
111.958,4.4950403
112,2.262816767
112.042,2.667437167
112.083,5.1204048
112.125,0.819932767
112.167,9.545492133
112.208,-1.628393467
112.25,3.6241775
112.292,5.252716
112.333,0.843862867
112.375,4.7596442
112.417,17.9939746
112.458,-10.52949077
112.5,-4.016913467
112.542,-4.647931
112.583,6.155685567
112.625,-0.4508896
112.667,14.33721963
112.708,-8.776211367
112.75,-9.824570933
112.792,5.6934135
112.833,-1.6970531
112.875,-0.5951077
112.917,-10.1209123
112.958,22.53251633
113,10.57211677
113.042,0.439470167
113.083,1.676011933
113.125,5.547140367
113.167,3.592730033
113.208,-4.47729573
113.25,-7.19494007
113.292,25.29573047
113.333,25.89105277
113.375,69.79208153
113.417,-4.72129427
113.458,-28.4566434
113.5,8.71202213
113.542,13.55469053
113.583,11.54995893
113.625,16.07294057
113.667,13.5221669
113.708,4.972144933
113.75,26.5658446
113.792,7.270302033
113.833,8.079464467
113.875,24.6841744
113.917,53.73306257
113.958,-13.87070013
114,9.2584647
114.042,30.4317393
114.083,18.66550517
114.125,14.2127977
114.167,30.4980558
114.208,7.71636533
114.25,-7.025456333
114.292,30.10205267
114.333,27.08792997
114.375,23.69589047
114.417,35.80233727
114.458,23.98259287
114.5,9.114707967
114.542,24.50291787
114.583,15.84707417
114.625,12.7467827
114.667,30.25743507
114.708,9.0580029
114.75,14.8121291
114.792,16.93882873
114.833,24.49561337
114.875,18.68638057
114.917,23.56116893
114.958,23.6115085
115,25.86543117
115.042,5.6406523
115.083,25.51667953
115.125,24.95749133
115.167,28.41995233
115.208,16.18254087
115.25,6.86099873
115.292,73.5411687
115.333,15.6738774
115.375,67.58032237
115.417,5.548881
115.458,26.75488973
115.5,48.70363063
115.542,11.01029547
115.583,-0.27151163
115.625,11.7179965
115.667,15.6371165
115.708,9.13993223
115.75,7.93732907
115.792,8.89702527
115.833,13.75070057
115.875,16.0148914
115.917,-12.38181597
115.958,18.79437833
116,7.746576767
116.042,9.874251767
