$Lewiston 2019 met data YC 06/15/22,,,,,,
",,,",,,,,,
Julian Date,Air Temp,Dewpoint Temp,Wind Speed,Wind Direction,Cloud Cover,Short radiation
66.542,9.35,-1.37,5,3.717551307,0,587.74
66.583,10.46,-0.07,6,3.804817769,0,569.84
66.625,9.9,-1.46,5,3.892084232,0,341.93
66.667,9.35,-1.96,7,3.926990817,0,363.89
66.708,8.24,-2.39,5,3.665191429,0,156.9
66.75,6.57,-1.32,4,3.228859116,0,24.99
66.792,5.46,-0.79,3,2.949606436,0,0
66.833,4.35,-0.82,3,2.914699851,0,0
66.875,3.79,-0.41,3,2.809980096,0,0
66.917,2.68,0.09,5,3.787364477,0,0
66.958,2.12,0.5,4,3.089232776,0,0
67,1.57,0.26,3,2.687807048,0,0
67.042,1.01,0.16,7,2.687807048,0,0
67.083,1.01,0.01,3,2.879793266,0,0
67.125,1.01,0.16,4,2.827433388,0,0
67.167,0.46,-0.54,3,3.647738137,0,0
67.208,0.46,-0.54,3,2.897246558,0,0
67.25,-0.1,-1.11,1,2.00712864,0,0
67.292,-0.1,-1.24,3,2.617993878,0,11.04
67.333,1.01,-1.38,5,3.385938749,0,116.92
67.375,2.12,-1.66,4,3.298672286,0,214.89
67.417,3.24,-2.49,3,4.066617157,0,308.92
67.458,6.01,-3.08,4,2.967059728,0,605.75
67.5,6.57,-3.09,8,3.577924967,0,468.84
67.542,7.12,-4.29,8,3.455751919,0,649.47
67.583,7.12,-4.59,10,3.333578871,0,649.67
67.625,7.12,-5.22,8,4.101523742,0,311.94
67.667,6.01,-5.6,8,4.031710572,0,355.87
67.708,4.9,-5.45,6,4.206243497,0,111.92
67.75,3.79,-5.14,4,3.787364477,0,21.97
67.792,3.24,-4.44,5,3.682644722,0,0
67.833,3.24,-3.99,5,3.316125579,0,0
67.875,3.24,-3.54,3,2.687807048,0,0
67.917,3.24,-3.54,4,5.340707511,0,0
67.958,2.68,-3.22,4,2.460914245,0,0
68,2.12,-2.96,2,2.914699851,6,0
68.042,2.12,-2.2,1,3.141592654,6,0
68.083,1.57,-2.19,3,2.408554368,6,0
68.125,1.57,-2.01,1,3.368485456,6,0
68.167,1.57,-1.67,2,1.989675347,6,0
68.208,1.01,-0.29,1,1.727875959,6,0
68.25,1.01,0.45,3,1.815142422,6,0
68.292,1.01,0.73,4,0.41887902,6,3.02
68.333,1.01,0.87,3,5.986479334,6,16.04
68.375,1.57,1.29,5,6.16101226,6,46.02
68.417,2.12,1.84,5,0.034906585,6,119.94
68.458,3.24,2.22,4,1.064650844,6,163.99
68.5,2.68,1.51,5,0.855211333,6,140.98
68.542,2.68,1.66,5,0.994837674,6,122.96
68.583,3.24,2.22,6,0.698131701,6,171.89
68.625,3.24,2.07,5,1.151917306,6,149
68.667,2.68,2.25,4,0.523598776,6,71.01
68.708,2.12,1.98,6,0.034906585,6,21.97
68.75,2.12,2.11,5,5.881759579,6,3.95
68.792,2.12,2.11,7,6.038839212,6,0
68.833,1.57,1.56,8,6.248278722,6,0
68.875,2.12,2.11,7,6.195918845,6,0
68.917,2.12,2.11,6,5.689773362,6,0
68.958,2.12,2.11,4,6.038839212,6,0
69,2.12,2.11,2,6.195918845,0,0
69.042,2.12,2.11,4,5.916666164,0,0
69.083,2.12,2.11,3,5.724679947,0,0
69.125,2.12,2.11,3,5.811946409,0,0
69.167,2.12,2.11,5,5.899212872,0,0
69.208,2.12,2.11,1,6.056292504,0,0
69.25,2.12,2.11,3,5.654866776,0,0
69.292,2.12,2.11,3,5.742133239,0,6.97
69.333,2.68,2.67,1,5.916666164,0,43
69.375,3.79,3.78,4,5.986479334,0,170.96
69.417,5.46,5.32,3,0.645771823,0,297.88
69.458,6.01,3.52,4,0.925024504,0,357.85
69.5,8.24,2.28,4,0.959931089,0,383.88
69.542,8.79,2.15,5,1.099557429,0,451.87
69.583,9.35,1.52,3,1.047197551,0,584.83
69.625,9.35,0.53,6,1.308996939,0,344.83
69.667,9.35,0.01,8,0.157079633,0,387.83
69.708,8.24,0.24,6,0.331612558,0,166.9
69.75,7.12,1.21,5,0.06981317,0,10
69.792,6.57,0.89,7,0.715584993,0,0
69.833,6.57,0.04,8,0.680678408,0,0
69.875,6.01,-0.27,8,0.645771823,0,0
69.917,4.35,0.5,6,6.126105675,0,0
69.958,4.35,-0.82,6,0.20943951,0,0
70,5.46,-1.22,11,1.029744259,0,0
70.042,3.79,-1.36,5,0.575958653,0,0
70.083,3.79,-1.16,3,1.658062789,0,0
70.125,2.12,-0.29,4,5.759586532,0,0
70.167,1.57,-1.67,5,5.881759579,0,0
70.208,1.57,-0.83,5,5.899212872,0,0
70.25,1.57,-0.83,3,0.20943951,0,0
70.292,3.24,-1.31,4,0.34906585,0,54.04
70.333,4.9,-1.97,2,5.567600314,0,265.92
70.375,6.57,-1.56,5,6.178465552,0,456.87
70.417,9.35,1.28,4,1.902408885,0,614.82
70.458,12.68,-0.21,2,0.663225116,0,663.92
70.5,14.35,-1.28,6,1.151917306,0,664.13
70.542,14.9,-2.06,5,1.850049007,0,664.33
70.583,16.01,-2.47,4,0.017453293,0,664.54
70.625,16.01,-3.98,3,5.026548246,0,240.93
70.667,16.57,-5.2,3,0.698131701,0,393.88
70.708,14.35,-5.93,2,4.799655443,0,173.98
70.75,13.24,-4.39,4,4.01425728,0,10
70.792,9.9,-2.07,4,5.707226654,0,0
70.833,8.24,-1.82,5,5.532693729,0,0
70.875,8.24,-0.76,3,2.321287905,0,0
70.917,6.57,-0.85,3,5.427973974,0,0
70.958,6.01,-0.27,1,2.14675498,0,0
71,6.01,-0.06,3,3.822271062,0,0
71.042,5.46,0.44,1,3.211405824,0,0
71.083,4.35,0.5,0,5.759586532,0,0
71.125,4.35,1.21,3,2.28638132,0,0
71.167,3.79,1.51,3,1.919862177,0,0
71.208,4.35,-0.43,6,3.508111797,0,0
71.25,4.9,0.48,10,4.136430327,0,0
71.292,5.46,2.47,4,3.228859116,0,61.02
71.333,7.12,3.55,3,1.500983157,0,182.93
71.375,8.24,2.28,10,4.08407045,0,387.83
71.417,8.79,-1.88,10,5.637413484,0,521.84
71.458,9.35,-8.67,13,5.619960191,0,668.9
71.5,9.9,-8.19,17,5.515240436,0,669.11
71.542,9.35,-5.69,18,5.585053606,0,669.32
71.583,9.35,-5.69,12,5.567600314,0,669.52
71.625,8.24,-5.92,18,5.427973974,0,163.99
71.667,8.24,-4.54,16,5.235987756,0,389.81
71.708,7.12,-5.88,10,5.480333851,0,179.91
71.75,5.46,-3.59,9,5.253441049,0,11.97
71.792,4.35,-2.94,7,5.462880559,0,0
71.833,4.35,-3.64,8,5.253441049,0,0
71.875,3.24,-5.16,2,4.171336912,0,0
71.917,2.12,-2.02,6,3.630284844,0,0
71.958,2.12,-2.39,1,2.565634,0,0
72,2.12,-4.38,2,4.485496178,0,0
72.042,1.01,-2.38,7,3.577924967,0,0
72.083,1.01,-2.38,7,3.700098014,0,0
72.125,0.46,-2.58,4,3.420845334,0,0
72.167,-0.1,-2.34,3,3.490658504,0,0
72.208,-0.1,-2.2,1,2.687807048,0,0
72.25,-0.1,-2.06,1,3.246312409,0,1.05
72.292,2.12,-0.96,2,3.071779484,0,64.04
72.333,3.79,-0.59,3,2.14675498,0,277.89
72.375,4.35,-0.24,7,2.14675498,0,467.79
72.417,7.68,-2.62,2,1.326450232,0,623.76
72.458,9.35,-3.54,2,2.268928028,0,673.89
72.5,10.46,-3.95,2,0.366519143,0,674.1
72.542,11.01,-5.44,6,5.846852994,0,674.31
72.583,12.12,-6.29,3,0.680678408,0,674.52
72.625,12.68,-5.81,3,1.832595715,0,242.9
72.667,13.24,-5.82,4,5.410520681,0,398.87
72.708,11.01,-5.87,4,5.078908123,0,183.98
72.75,9.9,-3.39,1,5.358160804,0,11.04
72.792,8.79,-3.72,3,1.954768762,0,0
72.833,7.68,-4.4,4,5.759586532,0,0
72.875,7.68,-5.04,4,0.488692191,0,0
72.917,5.46,-3.59,4,5.550147021,0,0
72.958,4.35,-2.72,4,5.724679947,0,0
73,3.24,-2.9,4,5.759586532,0,0
73.042,3.24,-3.76,4,6.23082543,0,0
73.083,3.24,-4.21,2,5.689773362,0,0
73.125,2.68,-4.74,2,5.916666164,0,0
73.167,1.57,-5.12,3,5.637413484,0,0
73.208,1.01,-5.02,5,5.462880559,0,0
73.25,0.46,-5.34,3,5.585053606,0,1.05
73.292,1.57,-4.91,3,5.689773362,0,56.02
73.333,3.79,-3.7,1,6.143558967,0,218.96
73.375,7.12,-3.13,0,6.056292504,0,380.86
73.417,9.9,0.25,3,1.989675347,0,602.73
73.458,11.57,-1.21,3,2.338741198,0,678.9
73.5,13.79,-2.18,4,2.28638132,0,679.11
73.542,15.46,-2.01,3,2.094395102,0,679.32
73.583,16.57,-4.61,2,2.49582083,0,606.8
73.625,16.01,-6.28,4,2.478367538,0,313.92
73.667,16.57,-9.31,2,2.775073511,0,324.84
73.708,15.46,-5.55,3,4.398229715,0,152.95
73.75,13.79,-5.35,3,1.884955592,0,28.01
73.792,11.57,-4.13,4,5.759586532,0,0
73.833,9.35,-2.89,5,5.794493117,0,0
73.875,7.68,-2.34,5,5.602506899,0,0
73.917,7.12,-2.05,5,5.602506899,0,0
73.958,7.12,-4.29,4,5.689773362,0,0
74,7.12,-4.29,4,5.689773362,0,0
74.042,6.57,-5.09,2,5.445427266,0,0
74.083,4.9,-3.61,5,5.602506899,0,0
74.125,4.9,-3.12,4,5.637413484,0,0
74.167,3.79,-2.59,4,5.567600314,0,0
74.208,3.79,-4.16,3,5.532693729,0,0
74.25,2.12,-1.48,6,5.637413484,0,1.05
74.292,3.79,-2.17,0,5.585053606,0,56.95
74.333,6.57,-2.56,4,5.672320069,0,283.93
74.375,10.46,0.22,0,0.715584993,0,476.86
74.417,13.24,0.95,2,1.553343034,0,634.81
74.458,15.46,-0.72,3,2.338741198,0,683.91
74.5,17.68,-3.68,3,0.575958653,0,684.12
74.542,18.24,-6.44,4,3.595378259,0,684.33
74.583,18.79,-7.52,6,0.296705973,0,684.54
74.625,18.79,-6,4,5.881759579,0,304.85
74.667,19.35,-5.54,2,6.16101226,0,405.85
74.708,17.12,-4.74,3,5.567600314,0,188.98
74.75,16.01,-4.52,2,5.899212872,0,11.04
74.792,13.24,-2.26,5,5.724679947,0,0
74.833,11.01,-2.05,6,5.777039824,0,0
74.875,11.01,-3.1,3,5.375614096,0,0
74.917,8.79,-2.17,4,5.567600314,0,0
74.958,8.79,-1.88,4,5.235987756,0,0
75,8.24,-2.39,1,1.8675023,0,0
75.042,7.12,-2.05,4,5.585053606,0,0
75.083,6.57,-1.81,2,5.550147021,0,0
75.125,4.9,-1.11,4,5.567600314,0,0
75.167,4.35,-1.22,4,5.550147021,0,0
75.208,4.35,-1.43,4,5.567600314,0,0
75.25,3.79,-1.16,2,5.602506899,0,1.05
75.292,4.9,-0.91,4,5.637413484,0,57.99
75.333,8.79,0.01,1,0.034906585,0,296.95
75.375,11.57,2.85,3,1.884955592,0,473.84
75.417,13.79,2.98,3,1.902408885,0,618.77
75.458,16.57,2.93,2,2.21656815,0,688.93
75.5,17.68,-0.55,6,2.268928028,0,689.14
75.542,19.35,-0.1,4,2.460914245,0,689.35
75.583,19.35,-1.71,6,2.530727415,0,614.82
75.625,20.46,-0.77,3,5.532693729,0,328.91
75.667,20.46,-1.95,5,4.834562028,0,403.87
75.708,18.79,-0.08,4,6.038839212,0,190.95
75.75,16.57,0.67,3,6.056292504,0,18.94
75.792,13.79,-0.26,6,5.829399702,0,0
75.833,12.68,-0.55,4,5.759586532,0,0
75.875,11.57,0.06,5,6.126105675,0,0
75.917,10.46,0.5,3,5.637413484,0,0
75.958,9.9,-1.16,3,5.619960191,0,0
76,8.24,-0.76,5,5.340707511,0,0
76.042,9.9,-1.76,2,5.515240436,0,0
76.083,8.79,-1.32,3,5.934119457,0,0
76.125,8.24,-1.55,1,5.393067389,0,0
76.167,7.68,-0.28,1,5.288347634,0,0
76.208,5.46,0.83,5,5.654866776,0,0
76.25,4.9,0.48,6,5.567600314,0,1.05
76.292,6.57,0.47,3,5.515240436,0,54.04
76.333,8.79,1.92,2,5.881759579,0,287.88
76.375,13.24,3.05,2,0.575958653,0,480.81
76.417,15.46,2.95,2,0.506145483,0,635.74
76.458,18.79,3.02,3,2.07694181,0,693.96
76.5,19.9,0.37,3,2.827433388,0,694.17
76.542,21.01,-2.12,2,4.57276264,0,694.38
76.583,21.57,-1.66,3,1.308996939,0,694.59
76.625,20.46,-1.35,5,2.42600766,0,258.94
76.667,21.01,-0.89,4,2.408554368,0,396.9
76.708,18.79,-0.58,4,2.565634,0,196.88
76.75,17.68,-1.53,6,2.513274123,0,14.99
76.792,14.9,-0.4,5,5.794493117,0,0
76.833,12.68,0.44,6,5.567600314,0,0
76.875,12.12,0.25,5,5.672320069,0,0
76.917,10.46,0.5,6,5.410520681,0,0
76.958,9.9,0.25,6,5.567600314,0,0
77,10.46,-0.36,3,5.794493117,0,0
77.042,9.35,-0.53,4,5.393067389,0,0
77.083,7.68,0.42,4,5.497787144,0,0
77.125,8.24,-0.25,4,5.759586532,0,0
77.167,7.68,-0.05,4,5.270894341,0,0
77.208,7.12,-0.34,5,5.410520681,0,0
77.25,6.57,-0.4,4,5.532693729,0,1.98
77.292,8.24,0.72,4,5.567600314,0,64.04
77.333,9.9,1.04,3,5.707226654,0,293.93
77.375,12.68,2.54,4,5.794493117,0,484.88
77.417,16.57,2.93,4,6.195918845,0,641.78
77.458,19.35,1.36,5,2.094395102,0,698.99
77.5,19.9,0.37,8,1.8675023,0,699.2
77.542,20.46,-1.95,9,2.199114858,0,699.41
77.583,19.9,-1.82,11,2.28638132,0,699.62
77.625,19.9,-4.38,12,2.024581932,0,252.9
77.667,19.35,-2.88,7,2.391101075,0,407.82
77.708,18.24,-3.21,6,2.460914245,0,202.92
77.75,16.57,-1.51,4,1.884955592,0,14.99
77.792,15.46,-0.72,3,1.396263402,0,0
77.833,12.12,0.25,6,5.550147021,0,0
77.875,12.12,0.25,5,5.532693729,0,0
77.917,10.46,-0.07,5,5.619960191,0,0
77.958,9.9,-0.3,5,5.567600314,0,0
78,9.9,-0.3,5,5.602506899,0,0
78.042,9.35,0.01,6,5.619960191,0,0
78.083,7.68,-0.05,7,5.532693729,0,0
78.125,9.35,-0.53,5,5.567600314,0,0
78.167,8.24,-0.25,8,5.445427266,0,0
78.208,7.12,0.57,4,5.707226654,0,0
78.25,9.9,-0.3,3,5.707226654,0,1.05
78.292,8.24,1.18,6,5.672320069,0,54.97
78.333,12.12,0.86,4,6.23082543,0,185.96
78.375,14.35,2.9,5,6.126105675,0,449.9
78.417,17.12,2.33,6,6.091199089,0,628.76
78.458,19.35,-0.1,10,1.919862177,0,543.8
78.5,19.35,-0.1,12,2.181661565,0,582.74
78.542,18.79,-0.08,13,2.129301687,0,436.88
78.583,18.79,0.4,9,2.094395102,0,361.92
78.625,17.68,1.64,8,1.919862177,0,187.93
78.667,17.12,1.95,8,2.024581932,0,111.92
78.708,16.57,2.58,6,1.518436449,0,46.02
78.75,15.46,1.94,4,0.855211333,0,13.95
78.792,15.46,1.94,6,2.00712864,0,0
78.833,15.46,2.95,5,0.872664626,0,0
78.875,14.9,3.7,3,1.029744259,0,0
78.917,12.68,6.28,5,1.640609497,0,0
78.958,10.46,7.16,6,5.462880559,0,0
79,9.35,8.12,6,5.689773362,7,0
79.042,9.35,8.28,8,5.777039824,7,0
79.083,9.9,7.33,4,0.034906585,7,0
79.125,9.35,8.75,9,2.303834613,7,0
79.167,7.12,6.53,12,2.303834613,7,0
79.208,7.12,6.53,7,1.099557429,7,0
79.25,6.01,5.72,4,5.724679947,7,0
79.292,6.01,6,5,6.108652382,7,13.02
79.333,6.57,6.28,8,1.989675347,7,31.96
79.375,7.12,6.37,3,1.989675347,7,44.98
79.417,7.12,6.68,5,1.535889742,7,69.97
79.458,7.12,6.37,8,1.972222055,7,121.92
79.5,7.68,6.93,7,2.199114858,7,260.92
79.542,7.68,6.31,4,0.890117919,7,170.96
79.583,8.79,8.03,2,6.265732015,7,220.94
79.625,8.24,7.94,3,2.234021443,7,79.03
79.667,6.01,5.72,3,3.159045946,7,46.02
79.708,6.01,6,6,1.553343034,7,8.02
79.75,5.46,5.45,2,5.777039824,7,6.97
79.792,4.9,4.89,6,5.794493117,7,0
79.833,4.35,4.34,4,5.881759579,7,0
79.875,3.79,3.78,5,5.864306287,7,0
79.917,3.79,3.78,2,5.724679947,7,0
79.958,3.24,3.23,4,5.794493117,7,0
80,3.79,3.78,4,5.707226654,0,0
80.042,3.24,3.23,7,5.602506899,0,0
80.083,3.79,3.78,5,5.550147021,0,0
80.125,3.79,3.78,1,5.881759579,0,0
80.167,3.79,3.78,0,0.296705973,0,0
80.208,3.24,3.23,0,0.06981317,0,0
80.25,3.24,3.23,2,2.513274123,0,1.98
80.292,3.79,3.78,3,6.143558967,0,57.99
80.333,4.9,4.89,2,0.157079633,0,171.89
80.375,5.46,5.45,3,6.126105675,0,231.86
80.417,9.35,9.05,3,1.780235837,0,506.85
80.458,9.35,6.61,1,5.270894341,0,579.83
80.5,9.9,5.68,2,4.817108736,0,211.87
80.542,11.57,4.32,3,1.064650844,0,249.88
80.583,13.24,3.33,2,3.106686069,0,583.78
80.625,13.79,-1.78,3,4.22369679,0,380.86
80.667,14.9,-0.02,3,4.415683008,0,419.79
80.708,13.79,1.44,2,4.345869837,0,247.9
80.75,11.01,2.83,6,2.705260341,0,16.04
80.792,9.9,1.55,4,2.460914245,0,0
80.833,8.79,2.15,1,5.811946409,0,0
80.875,7.68,3.16,3,5.689773362,0,0
80.917,7.12,3,3,5.672320069,0,0
80.958,7.12,3.73,2,5.654866776,0,0
81,6.01,3.68,3,5.515240436,8,0
81.042,6.01,3.68,2,5.410520681,8,0
81.083,7.12,4.77,2,1.204277184,8,0
81.125,6.01,5.12,2,1.640609497,8,0
81.167,6.57,5.05,2,2.164208272,8,0
81.208,6.01,5.27,5,1.710422667,8,0
81.25,6.57,5.52,3,1.884955592,8,1.98
81.292,6.01,5.57,3,1.570796327,8,14.99
81.333,6.01,5.57,2,1.623156204,8,54.97
81.375,5.46,4.87,4,1.902408885,8,67.99
81.417,6.01,5.12,3,0.837758041,8,89.03
81.458,5.46,5.17,3,6.213372137,8,109.95
81.5,6.01,5.72,3,0.41887902,8,99.95
81.542,6.01,5.57,4,1.396263402,8,124.94
81.583,5.46,4.87,4,0.244346095,8,106.92
81.625,4.35,4.21,7,6.021385919,8,56.95
81.667,3.79,3.78,9,5.794493117,8,59.04
81.708,3.79,3.78,8,6.056292504,8,41.96
81.75,3.79,3.78,8,5.654866776,8,5
81.792,3.79,3.78,7,5.689773362,8,0
81.833,3.79,3.78,8,5.654866776,8,0
81.875,4.35,4.34,8,5.619960191,8,0
81.917,4.35,4.34,5,5.532693729,8,0
81.958,4.35,4.34,7,5.550147021,8,0
82,4.35,4.34,6,5.777039824,1,0
82.042,4.9,4.89,1,4.834562028,1,0
82.083,4.9,4.89,2,6.021385919,1,0
82.125,4.9,4.89,0,2.303834613,1,0
82.167,4.9,4.89,1,2.984513021,1,0
82.208,4.9,4.89,2,2.251474735,1,0
82.25,4.9,4.89,0,3.577924967,1,1.05
82.292,4.9,4.89,2,3.176499239,1,18.94
82.333,5.46,5.45,3,3.630284844,1,71.01
82.375,6.01,6,4,3.385938749,1,199.9
82.417,6.57,6.28,3,2.740166926,1,261.85
82.458,8.79,5.72,6,2.111848395,1,510.8
82.5,9.35,3.54,5,3.769911184,1,282.88
82.542,9.9,3.42,8,4.188790205,1,451.87
82.583,9.35,4.96,3,4.764748858,1,501.85
82.625,8.79,3.63,8,5.410520681,1,321.94
82.667,10.46,3.5,4,3.403392041,1,450.83
82.708,9.35,2.45,4,3.822271062,1,229.89
82.75,7.68,2.77,5,3.577924967,1,21.04
82.792,6.01,2.65,5,3.473205211,1,0
82.833,5.46,2.29,3,2.583087293,1,0
82.875,4.9,2.09,1,2.28638132,1,0
82.917,4.35,2.22,3,3.316125579,1,0
82.958,3.79,2.77,2,5.358160804,1,0
83,2.68,0.9,3,5.637413484,0,0
83.042,1.57,1.15,5,5.654866776,0,0
83.083,2.12,2.11,5,5.672320069,0,0
83.125,2.68,2.67,4,5.550147021,0,0
83.167,2.12,2.11,4,5.637413484,0,0
83.208,2.12,2.11,3,0.942477796,0,0
83.25,2.12,1.98,3,5.672320069,0,1.98
83.292,3.24,3.1,3,5.864306287,0,43.93
83.333,4.9,3.24,4,5.829399702,0,170.96
83.375,7.12,4.26,3,5.934119457,0,333.91
83.417,11.01,4.25,4,1.256637061,0,667.81
83.458,11.01,2.33,6,2.21656815,0,729.18
83.5,11.01,3.08,3,0.942477796,0,489.88
83.542,11.57,2.59,7,2.042035225,0,583.78
83.583,12.12,2.3,7,1.79768913,0,508.82
83.625,11.57,-0.88,8,1.815142422,0,355.87
83.667,11.01,-1.07,6,1.954768762,0,214.89
83.708,10.46,0.22,3,1.623156204,0,166.9
83.75,9.35,0.01,4,1.029744259,0,38.93
83.792,9.35,0.01,3,1.431169987,0,0
83.833,7.68,1.95,3,5.846852994,0,0
83.875,7.12,2.03,4,5.794493117,0,0
83.917,7.12,1.62,4,5.742133239,0,0
83.958,7.68,1.53,3,0.157079633,0,0
84,8.24,1.4,4,1.832595715,7,0
84.042,8.24,1.18,8,1.850049007,7,0
84.083,7.68,1.95,7,1.815142422,7,0
84.125,7.68,2.96,5,1.658062789,7,0
84.167,6.57,4.57,5,2.234021443,7,0
84.208,5.46,4.27,2,2.775073511,7,0
84.25,4.9,4.17,3,2.862339973,7,0
84.292,2.68,2.54,6,5.585053606,7,3.02
84.333,2.12,2.11,5,5.689773362,7,10
84.375,2.12,2.11,7,5.567600314,7,31.03
84.417,2.68,2.67,7,5.393067389,7,53
84.458,4.35,4.34,3,5.131268001,7,109.02
84.5,5.46,5.02,2,3.630284844,7,152.95
84.542,6.01,5.57,3,5.951572749,7,216.87
84.583,7.12,6.53,1,1.029744259,7,219.89
84.625,6.57,6.13,4,2.111848395,7,155.97
84.667,6.57,5.98,3,2.443460953,7,104.02
84.708,7.12,6.07,3,3.054326191,7,84.96
84.75,6.57,6.13,2,2.373647783,7,28.01
84.792,6.01,5.27,2,2.164208272,7,1.05
84.833,6.01,5.12,2,2.21656815,7,0
84.875,6.01,5.72,3,2.617993878,7,0
84.917,5.46,4.87,2,3.787364477,7,0
84.958,4.9,4.89,2,6.038839212,7,0
85,4.9,4.89,0,2.914699851,0,0
85.042,3.79,3.78,2,6.038839212,0,0
85.083,3.24,3.23,1,5.846852994,0,0
85.125,3.24,3.23,3,5.689773362,0,0
85.167,3.24,3.23,4,6.091199089,0,0
85.208,2.68,2.67,4,6.283185307,0,0
85.25,2.68,2.67,4,5.934119457,0,3.02
85.292,2.68,2.67,4,6.108652382,0,64.97
85.333,3.79,3.78,3,6.056292504,0,222.91
85.375,5.46,4.57,4,5.899212872,0,298.92
85.417,8.24,2.69,4,1.012290966,0,426.88
85.458,9.9,4.07,4,0.017453293,0,560.77
85.5,9.9,3.86,7,2.00712864,0,598.78
85.542,10.46,4.39,9,2.164208272,0,645.73
85.583,10.46,3.04,6,2.28638132,0,494.87
85.625,9.9,3.2,8,2.28638132,0,307.87
85.667,9.9,4.28,9,2.164208272,0,313.92
85.708,8.79,4.23,7,2.268928028,0,124.01
85.75,8.24,4.82,3,2.652900463,0,31.03
85.792,7.68,5.66,2,2.408554368,0,0
85.833,7.12,6.37,1,5.462880559,0,0
85.875,6.57,6.28,4,5.567600314,0,0
85.917,6.57,6.42,3,5.811946409,0,0
85.958,6.57,6.42,4,5.759586532,0,0
86,6.57,6.56,2,6.038839212,1,0
86.042,5.46,4.72,4,2.548180708,1,0
86.083,4.35,3.92,5,0.157079633,1,0
86.125,2.68,2.67,7,6.073745797,1,0
86.167,2.12,2.11,5,5.759586532,1,0
86.208,2.12,2.11,5,5.654866776,1,0
86.25,2.68,2.67,5,5.619960191,1,1.05
86.292,3.24,3.23,2,4.956735076,1,21.97
86.333,3.79,3.78,4,5.689773362,1,48
86.375,4.9,4.89,4,2.21656815,1,196.88
86.417,7.12,6.97,4,4.468042885,1,299.85
86.458,8.79,6.92,3,3.94444411,1,369.82
86.5,9.35,7.3,10,2.687807048,1,402.83
86.542,11.57,5.87,7,4.64257581,1,744.63
86.583,11.01,4.02,9,3.438298626,1,692.8
86.625,11.01,3.08,9,3.351032164,1,429.79
86.667,11.01,3.79,7,4.276056667,1,440.83
86.708,9.35,3.33,5,3.351032164,1,200.95
86.75,7.12,3.18,2,2.303834613,1,28.94
86.792,6.01,1.92,2,1.762782545,1,1.05
86.833,6.57,1.3,1,1.93731547,1,0
86.875,6.57,0.26,2,3.508111797,1,0
86.917,6.01,1.36,6,2.338741198,1,0
86.958,6.01,0.77,3,4.468042885,1,0
87,5.46,-0.37,0,2.49582083,6,0
87.042,5.46,1.02,2,2.094395102,6,0
87.083,4.35,3.17,1,5.794493117,6,0
87.125,3.24,2.81,1,4.660029103,6,0
87.167,2.68,2.67,5,5.602506899,6,0
87.208,2.68,2.67,6,5.515240436,6,0
87.25,3.24,3.23,1,5.724679947,6,1.98
87.292,3.79,3.78,3,5.672320069,6,28.94
87.333,4.9,4.76,4,5.532693729,6,89.03
87.375,6.57,5.83,2,0.453785606,6,245.93
87.417,6.01,5.57,3,3.316125579,6,89.96
87.458,5.46,4.72,4,4.607669225,6,104.95
87.5,6.01,4.66,1,5.148721293,6,201.88
87.542,6.01,4.66,4,4.415683008,6,170.96
87.583,6.01,5.27,3,3.316125579,6,172.94
87.625,7.12,6.22,3,1.972222055,6,302.88
87.667,6.57,6.28,5,2.042035225,6,196.88
87.708,6.57,6.42,4,2.14675498,6,99.02
87.75,6.57,5.83,3,2.565634,6,39.98
87.792,6.01,5.42,3,2.809980096,6,1.05
87.833,5.46,5.17,3,3.071779484,6,0
87.875,5.46,5.45,5,2.844886681,6,0
87.917,5.46,5.32,3,4.22369679,6,0
87.958,4.35,4.21,3,2.408554368,6,0
88,4.35,4.34,3,2.251474735,3,0
88.042,4.35,4.34,0,2.373647783,3,0
88.083,4.35,4.21,4,3.368485456,3,0
88.125,4.35,3.92,2,6.056292504,3,0
88.167,3.79,3.78,0,4.188790205,3,0
88.208,3.79,3.78,0,5.009094953,3,0
88.25,4.35,4.34,3,5.777039824,3,3.95
88.292,4.9,4.89,2,5.637413484,3,51.95
88.333,6.57,5.68,4,6.178465552,3,237.91
88.375,6.01,5.57,1,5.724679947,3,166.9
88.417,8.79,4.99,3,1.762782545,3,308.92
88.458,8.79,4.8,5,3.630284844,3,294.86
88.5,8.79,4.61,5,1.902408885,3,454.89
88.542,8.79,5.89,8,5.951572749,3,274.87
88.583,9.35,4.37,4,2.722713633,3,286.95
88.625,12.12,3.62,2,0.802851456,3,243.95
88.667,11.01,2.83,5,4.450589593,3,352.85
88.708,9.35,3.96,5,3.804817769,3,161.9
88.75,8.24,3.89,2,3.385938749,3,36.03
88.792,7.68,4.09,2,2.879793266,3,1.05
88.833,6.57,3.55,4,5.829399702,3,0
88.875,6.01,3.68,1,5.742133239,3,0
88.917,4.9,3.71,2,4.869468613,3,0
88.958,4.9,3.08,1,4.206243497,3,0
89,3.79,3.21,4,5.550147021,0,0
89.042,3.24,2.96,3,5.707226654,0,0
89.083,2.12,2.11,2,5.375614096,0,0
89.125,1.57,1.56,2,5.462880559,0,0
89.167,1.01,1,3,5.445427266,0,0
89.208,1.01,1,1,5.358160804,0,0
89.25,1.01,1,1,0.104719755,0,8.95
89.292,2.68,2.54,0,6.16101226,0,84.96
89.333,4.9,4.61,1,2.181661565,0,323.91
89.375,8.79,4.99,2,2.07694181,0,537.76
