WHI dam release 2018 flow allocation the same as Cal/Val YC 08/14/2023,,,
",,,",,,
JDAY,Wdaml,Wdamu,SPILL
46.167,6.256,0,0
46.208,6.274,0,0
46.250,6.24,0,0
46.292,6.256,0,0
46.333,6.256,0,0
46.375,6.256,0,0
46.417,5.987,0.269,0
46.458,5.509,0.747,0
46.500,5.284,0.972,0
46.542,5.091,1.165,0
46.583,5.31,0.946,0
46.625,5.432,0.832,0
46.667,5.664,0.592,0
46.708,5.924,0.332,0
46.750,6.159,0.085,0
46.792,6.049,0.183,0
46.833,5.938,0.3,0
46.875,5.916,0.318,0
46.917,6.136,0.1,0
46.958,6.196,0.042,0
47.000,6.244,0,0
47.042,6.246,0,0
47.083,6.168,0.082,0
47.125,6.181,0.069,0
47.167,6.171,0.081,0
47.208,6.092,0.156,0
47.250,6.047,0.205,0
47.292,5.924,0.33,0
47.333,5.837,0.419,0
47.375,5.414,0.842,0
47.417,4.728,1.528,0
47.458,3.975,2.281,0
47.500,3.504,2.734,0
47.542,2.689,3.583,0
47.583,2.102,4.152,0
47.625,2.54,3.714,0
47.667,2.525,3.727,0
47.708,2.846,3.408,0
47.750,3.205,3.013,0
47.792,3.51,2.732,0
47.833,4.084,2.124,0
47.875,3.573,2.653,0
47.917,4.319,1.925,0
47.958,3.757,2.453,0
48.000,3.681,2.547,0
48.042,3.677,2.569,0
48.083,4.265,1.947,0
48.125,4.347,1.885,0
48.167,4.406,1.844,0
48.208,4.408,1.812,0
48.250,4.494,1.762,0
48.292,4.543,1.683,0
48.333,4.034,2.212,0
48.375,3.655,2.593,0
48.417,2.708,3.536,0
48.458,1.773,4.467,0
48.500,1.315,4.919,0
48.542,0.667,5.561,0
48.583,0.378,5.85,0
48.625,0.562,5.666,0
48.667,1.006,5.22,0
48.708,1.591,4.635,0
48.750,2.262,3.964,0
48.792,3.298,2.928,0
48.833,3.787,2.443,0
48.875,4.509,1.729,0
48.917,4.906,1.338,0
48.958,4.982,1.268,0
49.000,5.074,1.178,0
49.042,5.937,0.313,0
49.083,5.352,0.896,0
49.125,5.487,0.761,0
49.167,5.587,0.663,0
49.208,5.647,0.605,0
49.250,6.236,0,0
49.292,6.208,0.064,0
49.333,6.254,0,0
49.375,5.911,0.343,0
49.417,4.819,1.435,0
49.458,4.815,1.421,0
49.500,3.91,2.362,0
49.542,3.745,2.509,0
49.583,3.924,2.31,0
49.625,4.178,2.086,0
49.667,5.092,1.15,0
49.708,5.53,0.696,0
49.750,6.152,0.108,0
49.792,6.246,0,0
49.833,6.232,0,0
49.875,6.252,0,0
49.917,6.27,0,0
49.958,6.236,0,0
50.000,6.252,0,0
50.042,6.252,0,0
50.083,6.252,0,0
50.125,6.252,0,0
50.167,6.252,0,0
50.208,6.252,0,0
50.250,6.252,0,0
50.292,6.252,0,0
50.333,6.252,0,0
50.375,6.252,0,0
50.417,6.252,0,0
50.458,6.252,0,0
50.500,6.252,0,0
50.542,5.957,0.295,0
50.583,6.077,0.175,0
50.625,6.129,0.121,0
50.667,6.242,0,0
50.708,6.24,0,0
50.750,6.238,0,0
50.792,6.236,0,0
50.833,6.238,0,0
50.875,6.238,0,0
50.917,6.246,0,0
50.958,6.248,0,0
51.000,6.25,0,0
51.042,6.252,0,0
51.083,6.252,0,0
51.125,6.252,0,0
51.167,6.252,0,0
51.208,6.252,0,0
51.250,6.252,0,0
51.292,6.252,0,0
51.333,6.234,0,0
51.375,6.268,0,0
51.417,6.252,0,0
51.458,6.25,0,0
51.500,6.25,0,0
51.542,6.234,0,0
51.583,6.268,0,0
51.625,6.25,0,0
51.667,6.232,0,0
51.708,6.268,0,0
51.750,6.232,0,0
51.792,6.25,0,0
51.833,6.25,0,0
51.875,6.252,0,0
51.917,6.252,0,0
51.958,6.252,0,0
52.000,6.252,0,0
52.042,6.252,0,0
52.083,6.252,0,0
52.125,6.252,0,0
52.167,6.252,0,0
52.208,6.252,0,0
52.250,6.252,0,0
52.292,6.252,0,0
52.333,6.252,0,0
52.375,6.25,0,0
52.417,6.25,0,0
52.458,6.25,0,0
52.500,6.25,0,0
52.542,6.25,0,0
52.583,5.73,0.508,0
52.625,5.761,0.479,0
52.667,6.25,0,0
52.708,6.25,0,0
52.750,6.236,0,0
52.792,6.236,0,0
52.833,6.242,0,0
52.875,6.25,0,0
52.917,6.252,0,0
52.958,6.252,0,0
53.000,6.252,0,0
53.042,6.252,0,0
53.083,6.252,0,0
53.125,6.25,0,0
53.167,6.25,0,0
53.208,6.25,0,0
53.250,6.246,0,0
53.292,6.248,0,0
53.333,6.25,0,0
53.375,6.25,0,0
53.417,6.25,0,0
53.458,6.232,0,0
53.500,6.268,0,0
53.542,6.232,0,0
53.583,6.25,0,0
53.625,6.268,0,0
53.667,6.232,0,0
53.708,6.25,0,0
53.750,6.268,0,0
53.792,6.232,0,0
53.833,6.25,0,0
53.875,6.268,0,0
53.917,6.234,0,0
53.958,6.252,0,0
54.000,6.252,0,0
54.042,6.252,0,0
54.083,6.252,0,0
54.125,6.252,0,0
54.167,6.252,0,0
54.208,6.252,0,0
54.250,6.252,0,0
54.292,6.252,0,0
54.333,6.252,0,0
54.375,6.25,0,0
54.417,6.25,0,0
54.458,6.25,0,0
54.500,6.25,0,0
54.542,6.25,0,0
54.583,6.25,0,0
54.625,6.25,0,0
54.667,6.25,0,0
54.708,6.248,0,0
54.750,6.244,0,0
54.792,6.248,0,0
54.833,6.25,0,0
54.875,6.252,0,0
54.917,6.252,0,0
54.958,6.252,0,0
55.000,6.252,0,0
55.042,6.252,0,0
55.083,6.252,0,0
55.125,6.252,0,0
55.167,6.252,0,0
55.208,6.252,0,0
55.250,6.252,0,0
55.292,6.234,0,0
55.333,6.268,0,0
55.375,6.252,0,0
55.417,6.252,0,0
55.458,6.25,0,0
55.500,6.234,0,0
55.542,6.268,0,0
55.583,6.25,0,0
55.625,6.234,0,0
55.667,6.268,0,0
55.708,6.234,0,0
55.750,6.25,0,0
55.792,6.268,0,0
55.833,6.234,0,0
55.875,6.252,0,0
55.917,6.27,0,0
55.958,6.236,0,0
56.000,6.252,0,0
56.042,6.252,0,0
56.083,6.252,0,0
56.125,6.252,0,0
56.167,6.252,0,0
56.208,6.252,0,0
56.250,6.252,0,0
56.292,6.252,0,0
56.333,6.252,0,0
56.375,6.252,0,0
56.417,6.252,0,0
56.458,6.252,0,0
56.500,6.254,0,0
56.542,6.254,0,0
56.583,6.254,0,0
56.625,6.254,0,0
56.667,6.244,0,0
56.708,6.254,0,0
56.750,6.256,0,0
56.792,6.254,0,0
56.833,6.256,0,0
56.875,6.256,0,0
56.917,6.252,0,0
56.958,6.25,0,0
57.000,6.258,0,0
57.042,6.258,0,0
57.083,6.258,0,0
57.125,6.24,0,0
57.167,6.276,0,0
57.208,6.258,0,0
57.250,6.258,0,0
57.292,6.258,0,0
57.333,6.24,0,0
57.375,6.276,0,0
57.417,6.258,0,0
57.458,6.24,0,0
57.500,6.274,0,0
57.542,6.24,0,0
57.583,6.274,0,0
57.625,6.24,0,0
57.667,6.258,0,0
57.708,6.274,0,0
57.750,6.238,0,0
57.792,6.272,0,0
57.833,6.238,0,0
57.875,6.258,0,0
57.917,6.258,0,0
57.958,6.258,0,0
58.000,6.258,0,0
58.042,6.256,0,0
58.083,6.256,0,0
58.125,6.256,0,0
58.167,6.256,0,0
58.208,6.256,0,0
58.250,6.256,0,0
58.292,6.256,0,0
58.333,6.256,0,0
58.375,6.256,0,0
58.417,6.254,0,0
58.458,6.256,0,0
58.500,6.256,0,0
58.542,6.256,0,0
58.583,6.256,0,0
58.625,6.256,0,0
58.667,6.256,0,0
58.708,6.256,0,0
58.750,6.254,0,0
58.792,6.256,0,0
58.833,6.256,0,0
58.875,6.256,0,0
58.917,6.256,0,0
58.958,6.256,0,0
59.000,6.256,0,0
59.042,6.256,0,0
59.083,6.256,0,0
59.125,6.256,0,0
59.167,6.238,0,0
59.208,6.272,0,0
59.250,6.238,0,0
59.292,6.272,0,0
59.333,6.238,0,0
59.375,6.254,0,0
59.417,6.272,0,0
59.458,6.238,0,0
59.500,6.604,0,0
59.542,6.072,0,0
59.583,7.38,0,0
59.625,6.324,0,0
59.667,6.308,0,0
59.708,6.3,0,0
59.750,6.298,0,0
59.792,6.294,0,0
59.833,6.304,0,0
59.875,6.306,0,0
59.917,6.304,0,0
59.958,6.306,0,0
60.000,6.31,0,0
60.042,6.31,0,0
60.083,6.31,0,0
60.125,6.31,0,0
60.167,6.312,0,0
60.208,6.314,0,0
60.250,6.314,0,0
60.292,6.316,0,0
60.333,6.318,0,0
60.375,6.314,0,0
60.417,6.32,0,0
60.458,6.326,0,0
60.500,6.33,0,0
60.542,6.332,0,0
60.583,6.324,0,0
60.625,6.322,0,0
60.667,6.308,0,0
60.708,6.306,0,0
60.750,6.31,0,0
60.792,6.304,0,0
60.833,6.312,0,0
60.875,6.298,0,0
60.917,6.334,0,0
60.958,6.326,0,0
61.000,6.312,0,0
61.042,6.35,0,0
61.083,6.314,0,0
61.125,6.332,0,0
61.167,6.332,0,0
61.208,6.332,0,0
61.250,6.332,0,0
61.292,6.35,0,0
61.333,6.314,0,0
61.375,6.332,0,0
61.417,6.332,0,0
61.458,6.332,0,0
61.500,6.332,0,0
61.542,6.332,0,0
61.583,6.332,0,0
61.625,6.332,0,0
61.667,6.332,0,0
61.708,6.332,0,0
61.750,6.33,0,0
61.792,6.332,0,0
61.833,6.332,0,0
61.875,6.332,0,0
61.917,6.332,0,0
61.958,6.334,0,0
62.000,6.334,0,0
62.042,6.334,0,0
62.083,6.334,0,0
62.125,6.332,0,0
62.167,6.332,0,0
62.208,6.332,0,0
62.250,6.332,0,0
62.292,6.332,0,0
62.333,6.332,0,0
62.375,6.332,0,0
62.417,6.332,0,0
62.458,6.332,0,0
62.500,6.332,0,0
62.542,6.332,0,0
62.583,6.332,0,0
62.625,6.332,0,0
62.667,6.332,0,0
62.708,6.33,0,0
62.750,6.312,0,0
62.792,6.33,0,0
62.833,6.348,0,0
62.875,6.314,0,0
62.917,6.334,0,0
62.958,6.334,0,0
63.000,6.334,0,0
63.042,6.334,0,0
63.083,6.334,0,0
63.125,6.334,0,0
63.167,6.334,0,0
63.208,6.334,0,0
63.250,6.334,0,0
63.292,6.334,0,0
63.333,6.334,0,0
63.375,6.334,0,0
63.417,6.334,0,0
63.458,6.332,0,0
63.500,6.332,0,0
63.542,6.332,0,0
63.583,6.332,0,0
63.625,6.33,0,0
63.667,6.318,0,0
63.708,6.314,0,0
63.750,6.318,0,0
63.792,6.314,0,0
63.833,6.316,0,0
63.875,6.324,0,0
63.917,6.33,0,0
63.958,6.332,0,0
64.000,6.332,0,0
64.042,6.332,0,0
64.083,6.332,0,0
64.125,6.332,0,0
64.167,6.332,0,0
64.208,6.332,0,0
64.250,6.332,0,0
64.292,6.332,0,0
64.333,6.332,0,0
64.375,6.314,0,0
64.417,6.348,0,0
64.458,6.332,0,0
64.500,6.312,0,0
64.542,6.344,0,0
64.583,6.316,0,0
64.625,6.284,0,0
64.667,6.3,0,0
64.708,6.318,0,0
64.750,6.278,0,0
64.792,6.296,0,0
64.833,6.314,0,0
64.875,6.278,0,0
64.917,6.296,0,0
64.958,6.298,0,0
65.000,6.298,0,0
65.042,6.298,0,0
65.083,6.298,0,0
65.125,6.304,0,0
65.167,6.308,0,0
65.208,6.31,0,0
65.250,6.316,0,0
65.292,6.318,0,0
65.333,6.314,0,0
65.375,6.322,0,0
65.417,6.332,0,0
65.458,6.332,0,0
65.500,6.332,0,0
65.542,6.332,0,0
65.583,6.332,0,0
65.625,6.332,0,0
65.667,6.33,0,0
65.708,6.33,0,0
65.750,6.326,0,0
65.792,6.326,0,0
65.833,6.324,0,0
65.875,6.324,0,0
65.917,6.326,0,0
65.958,6.33,0,0
66.000,6.332,0,0
66.042,6.332,0,0
66.083,6.332,0,0
66.125,6.332,0,0
66.167,6.332,0,0
66.208,6.332,0,0
66.250,6.332,0,0
66.292,6.314,0,0
66.333,6.35,0,0
66.375,6.332,0,0
66.417,6.314,0,0
66.458,6.348,0,0
66.500,6.332,0,0
66.542,6.314,0,0
66.583,6.33,0,0
66.625,6.348,0,0
66.667,6.312,0,0
66.708,6.332,0,0
66.750,6.346,0,0
66.792,6.306,0,0
66.833,6.328,0,0
66.875,6.328,0,0
66.917,6.326,0,0
66.958,6.324,0,0
67.000,6.326,0,0
67.042,6.326,0,0
67.083,6.326,0,0
67.125,6.33,0,0
67.167,6.328,0,0
67.208,6.33,0,0
67.250,6.332,0,0
67.292,6.332,0,0
67.333,6.332,0,0
67.375,6.332,0,0
67.417,6.332,0,0
67.458,6.332,0,0
67.500,6.332,0,0
67.542,6.332,0,0
67.583,6.332,0,0
67.625,6.332,0,0
67.667,6.332,0,0
67.708,6.326,0,0
67.750,6.326,0,0
67.792,6.326,0,0
67.833,6.322,0,0
67.875,6.324,0,0
67.917,6.328,0,0
67.958,6.314,0,0
68.000,6.348,0,0
68.042,6.33,0,0
68.083,6.33,0,0
68.125,6.33,0,0
68.167,6.33,0,0
68.208,6.314,0,0
68.250,6.348,0,0
68.292,6.314,0,0
68.333,6.348,0,0
68.375,6.312,0,0
68.417,6.33,0,0
68.458,6.348,0,0
68.500,6.312,0,0
68.542,6.348,0,0
68.583,6.312,0,0
68.625,6.33,0,0
68.667,6.348,0,0
68.708,6.312,0,0
68.750,6.33,0,0
68.792,6.33,0,0
68.833,6.33,0,0
68.875,6.33,0,0
68.917,6.332,0,0
68.958,6.33,0,0
69.000,6.332,0,0
69.042,6.332,0,0
69.083,6.332,0,0
69.125,6.332,0,0
69.167,6.332,0,0
69.208,6.332,0,0
69.250,6.332,0,0
69.292,6.332,0,0
69.333,6.332,0,0
69.375,6.332,0,0
69.417,6.332,0,0
69.458,6.332,0,0
69.500,6.332,0,0
69.542,6.33,0,0
69.583,6.332,0,0
69.625,6.33,0,0
69.667,6.326,0,0
69.708,6.324,0,0
69.750,6.322,0,0
69.792,6.32,0,0
69.833,6.324,0,0
69.875,6.326,0,0
69.917,6.332,0,0
69.958,6.332,0,0
70.000,6.312,0,0
70.042,6.322,0,0
70.083,6.33,0,0
70.125,6.174,0,0
70.167,6.332,0,0
70.208,6.332,0,0
70.250,6.332,0,0
70.292,6.314,0,0
70.333,6.35,0,0
70.375,6.332,0,0
70.417,6.314,0,0
70.458,6.35,0,0
70.500,6.314,0,0
70.542,6.348,0,0
70.583,6.33,0,0
70.625,6.306,0,0
70.667,6.34,0,0
70.708,6.298,0,0
70.750,6.314,0,0
70.792,6.312,0,0
70.833,6.314,0,0
70.875,6.336,0,0
70.917,6.304,0,0
70.958,6.328,0,0
71.000,6.33,0,0
71.042,6.33,0,0
71.083,6.33,0,0
71.125,6.33,0,0
71.167,6.33,0,0
71.208,6.33,0,0
71.250,6.33,0,0
71.292,6.33,0,0
71.333,6.33,0,0
71.375,6.33,0,0
71.417,6.33,0,0
71.458,6.33,0,0
71.500,6.33,0,0
71.542,6.33,0,0
71.583,6.33,0,0
71.625,6.33,0,0
71.667,6.33,0,0
71.708,6.328,0,0
71.750,6.324,0,0
71.792,6.324,0,0
71.833,6.322,0,0
71.875,6.326,0,0
71.917,6.326,0,0
71.958,6.326,0,0
72.000,6.326,0,0
72.042,6.326,0,0
72.083,6.306,0,0
72.125,6.342,0,0
72.167,6.324,0,0
72.208,6.324,0,0
72.250,6.308,0,0
72.292,6.342,0,0
72.333,6.31,0,0
72.375,6.346,0,0
72.417,6.328,0,0
72.458,6.31,0,0
72.500,6.346,0,0
72.542,6.31,0,0
72.583,6.328,0,0
72.625,6.346,0,0
72.667,6.312,0,0
72.708,6.328,0,0
72.750,6.346,0,0
72.792,6.312,0,0
72.833,6.33,0,0
72.875,6.33,0,0
72.917,6.33,0,0
72.958,6.33,0,0
73.000,6.33,0,0
73.042,6.33,0,0
73.083,6.33,0,0
73.125,6.33,0,0
73.167,6.33,0,0
73.208,6.33,0,0
73.250,6.33,0,0
73.292,6.33,0,0
73.333,6.328,0,0
73.375,6.33,0,0
73.417,6.33,0,0
73.458,6.33,0,0
73.500,6.224,0,0
73.542,6.256,0,0
73.583,6.332,0,0
73.625,6.334,0,0
73.667,6.334,0,0
73.708,6.334,0,0
73.750,6.334,0,0
73.792,6.336,0,0
73.833,6.334,0,0
73.875,6.334,0,0
73.917,6.334,0,0
73.958,6.316,0,0
74.000,6.352,0,0
74.042,6.334,0,0
74.083,6.316,0,0
74.125,6.352,0,0
74.167,6.316,0,0
74.208,6.352,0,0
74.250,6.316,0,0
74.292,6.334,0,0
74.333,6.35,0,0
74.375,6.314,0,0
74.417,6.332,0,0
74.458,6.332,0,0
74.500,6.332,0,0
74.542,6.35,0,0
74.583,6.314,0,0
74.625,6.332,0,0
74.667,6.332,0,0
74.708,6.332,0,0
74.750,6.332,0,0
74.792,6.33,0,0
74.833,6.33,0,0
74.875,6.328,0,0
74.917,6.328,0,0
74.958,6.328,0,0
75.000,6.328,0,0
75.042,6.328,0,0
75.083,6.328,0,0
75.125,6.328,0,0
75.167,6.328,0,0
75.208,6.328,0,0
75.250,6.328,0,0
75.292,6.328,0,0
75.333,6.328,0,0
75.375,6.328,0,0
75.417,6.328,0,0
75.458,6.328,0,0
75.500,6.328,0,0
75.542,6.328,0,0
75.583,6.328,0,0
75.625,6.328,0,0
75.667,6.328,0,0
75.708,6.328,0,0
75.750,6.328,0,0
75.792,6.328,0,0
75.833,6.326,0,0
75.875,6.308,0,0
75.917,6.344,0,0
75.958,6.324,0,0
76.000,6.306,0,0
76.042,6.324,0,0
76.083,6.34,0,0
76.125,6.306,0,0
76.167,6.34,0,0
76.208,6.306,0,0
76.250,6.34,0,0
76.292,6.306,0,0
76.333,6.322,0,0
76.375,6.34,0,0
76.417,6.306,0,0
76.458,6.322,0,0
76.500,6.322,0,0
76.542,6.322,0,0
76.583,6.322,0,0
76.625,6.322,0,0
76.667,6.322,0,0
76.708,6.322,0,0
76.750,6.322,0,0
76.792,6.322,0,0
76.833,6.322,0,0
76.875,6.322,0,0
76.917,6.322,0,0
76.958,6.322,0,0
77.000,6.324,0,0
77.042,6.324,0,0
77.083,6.322,0,0
77.125,6.322,0,0
77.167,6.322,0,0
77.208,6.322,0,0
77.250,6.322,0,0
77.292,6.322,0,0
77.333,6.322,0,0
77.375,6.322,0,0
77.417,6.322,0,0
77.458,6.322,0,0
77.500,6.322,0,0
77.542,6.304,0,0
77.583,6.34,0,0
77.625,6.322,0,0
77.667,6.304,0,0
77.708,6.34,0,0
77.750,6.322,0,0
77.792,6.304,0,0
77.833,6.34,0,0
77.875,6.304,0,0
77.917,6.322,0,0
77.958,6.34,0,0
78.000,6.304,0,0
78.042,6.322,0,0
78.083,6.34,0,0
78.125,6.304,0,0
78.167,6.322,0,0
78.208,6.322,0,0
78.250,6.322,0,0
78.292,6.322,0,0
78.333,6.322,0,0
78.375,6.322,0,0
78.417,6.322,0,0
78.458,6.322,0,0
78.500,6.322,0,0
78.542,6.322,0,0
78.583,6.322,0,0
78.625,6.32,0,0
78.667,6.32,0,0
78.708,6.32,0,0
78.750,6.316,0,0
78.792,6.316,0,0
78.833,6.316,0,0
78.875,6.314,0,0
78.917,6.316,0,0
78.958,6.316,0,0
79.000,6.318,0,0
79.042,6.318,0,0
79.083,6.32,0,0
79.125,6.32,0,0
79.167,6.32,0,0
79.208,6.32,0,0
79.250,6.302,0,0
79.292,6.338,0,0
79.333,6.32,0,0
79.375,6.302,0,0
79.417,6.338,0,0
79.458,6.32,0,0
79.500,6.302,0,0
79.542,6.338,0,0
79.583,6.302,0,0
79.625,6.32,0,0
79.667,6.338,0,0
79.708,6.302,0,0
79.750,6.32,0,0
79.792,6.338,0,0
79.833,6.304,0,0
79.875,6.322,0,0
79.917,6.322,0,0
79.958,6.322,0,0
80.000,6.322,0,0
80.042,6.322,0,0
80.083,6.322,0,0
80.125,6.322,0,0
80.167,6.322,0,0
80.208,6.322,0,0
80.250,6.322,0,0
80.292,6.322,0,0
80.333,6.322,0,0
80.375,6.322,0,0
80.417,6.322,0,0
80.458,6.322,0,0
80.500,6.322,0,0
80.542,6.322,0,0
80.583,6.322,0,0
80.625,6.32,0,0
80.667,6.322,0,0
80.708,6.32,0,0
80.750,6.322,0,0
80.792,6.32,0,0
80.833,6.322,0,0
80.875,6.322,0,0
80.917,6.324,0,0
80.958,6.324,0,0
81.000,6.324,0,0
81.042,6.326,0,0
81.083,6.326,0,0
81.125,6.326,0,0
81.167,6.326,0,0
81.208,6.326,0,0
81.250,6.324,0,0
81.292,6.308,0,0
81.333,6.344,0,0
81.375,6.326,0,0
81.417,6.326,0,0
81.458,6.326,0,0
81.500,6.31,0,0
81.542,6.346,0,0
81.583,6.328,0,0
81.625,6.31,0,0
81.667,6.346,0,0
81.708,6.312,0,0
81.750,6.346,0,0
81.792,6.312,0,0
81.833,6.33,0,0
81.875,6.328,0,0
81.917,6.33,0,0
81.958,6.33,0,0
82.000,6.33,0,0
82.042,6.33,0,0
82.083,6.33,0,0
82.125,6.33,0,0
82.167,6.33,0,0
82.208,6.33,0,0
82.250,6.33,0,0
82.292,6.33,0,0
82.333,6.33,0,0
82.375,6.332,0,0
82.417,6.332,0,0
82.458,6.332,0,0
82.500,6.332,0,0
82.542,6.332,0,0
82.583,6.332,0,0
82.625,6.332,0,0
82.667,6.332,0,0
82.708,6.332,0,0
82.750,6.334,0,0
82.792,6.332,0,0
82.833,6.332,0,0
82.875,6.332,0,0
82.917,6.332,0,0
82.958,6.332,0,0
83.000,6.332,0,0
83.042,6.334,0,0
83.083,6.334,0,0
83.125,6.334,0,0
83.167,6.334,0,0
83.208,6.316,0,0
83.250,6.35,0,0
83.292,6.334,0,0
83.333,6.316,0,0
83.375,6.352,0,0
83.417,6.334,0,0
83.458,6.334,0,0
83.500,6.334,0,0
83.542,6.316,0,0
83.583,6.352,0,0
83.625,6.316,0,0
83.667,6.334,0,0
83.708,6.352,0,0
83.750,6.334,0,0
83.792,6.316,0,0
83.833,6.334,0,0
83.875,6.352,0,0
83.917,6.318,0,0
83.958,6.336,0,0
84.000,6.336,0,0
84.042,6.336,0,0
84.083,6.336,0,0
84.125,6.336,0,0
84.167,6.336,0,0
84.208,6.336,0,0
84.250,6.336,0,0
84.292,6.336,0,0
84.333,6.336,0,0
84.375,6.336,0,0
84.417,6.336,0,0
84.458,6.336,0,0
84.500,6.336,0,0
84.542,6.336,0,0
84.583,6.336,0,0
84.625,6.336,0,0
84.667,6.336,0,0
84.708,6.336,0,0
84.750,6.336,0,0
84.792,6.336,0,0
84.833,6.334,0,0
84.875,6.334,0,0
84.917,6.332,0,0
84.958,6.332,0,0
85.000,6.332,0,0
85.042,6.332,0,0
85.083,6.332,0,0
85.125,6.314,0,0
85.167,6.35,0,0
85.208,6.314,0,0
85.250,6.348,0,0
85.292,6.33,0,0
85.333,6.312,0,0
85.375,6.348,0,0
85.417,6.33,0,0
85.458,6.312,0,0
85.500,6.348,0,0
85.542,6.312,0,0
85.583,6.33,0,0
85.625,6.346,0,0
85.667,6.308,0,0
85.708,6.344,0,0
85.750,6.304,0,0
85.792,6.316,0,0
85.833,6.318,0,0
85.875,6.318,0,0
85.917,6.316,0,0
85.958,6.322,0,0
86.000,6.322,0,0
86.042,6.322,0,0
86.083,6.324,0,0
86.125,6.326,0,0
86.167,6.328,0,0
86.208,6.33,0,0
86.250,6.328,0,0
86.292,6.326,0,0
86.333,6.326,0,0
86.375,6.326,0,0
86.417,6.326,0,0
86.458,6.322,0,0
86.500,6.316,0,0
86.542,6.316,0,0
86.583,6.316,0,0
86.625,6.304,0,0
86.667,6.3,0,0
86.708,6.298,0,0
86.750,6.294,0,0
86.792,6.29,0,0
86.833,6.296,0,0
86.875,6.294,0,0
86.917,6.296,0,0
86.958,6.296,0,0
87.000,6.298,0,0
87.042,6.294,0,0
87.083,6.294,0,0
87.125,6.3,0,0
87.167,6.302,0,0
87.208,6.306,0,0
87.250,6.304,0,0
87.292,6.312,0,0
87.333,6.296,0,0
87.375,6.326,0,0
87.417,6.306,0,0
87.458,6.28,0,0
87.500,6.312,0,0
87.542,6.28,0,0
87.583,6.296,0,0
87.625,6.31,0,0
87.667,6.276,0,0
87.708,6.29,0,0
87.750,6.31,0,0
87.792,6.274,0,0
87.833,6.294,0,0
87.875,6.298,0,0
87.917,6.298,0,0
87.958,6.3,0,0
88.000,6.298,0,0
88.042,6.3,0,0
88.083,6.304,0,0
88.125,6.308,0,0
88.167,6.312,0,0
88.208,6.316,0,0
88.250,6.318,0,0
88.292,6.316,0,0
88.333,6.316,0,0
88.375,6.318,0,0
88.417,6.314,0,0
88.458,6.314,0,0
88.500,6.306,0,0
88.542,6.296,0,0
88.583,6.296,0,0
88.625,6.292,0,0
88.667,6.288,0,0
88.708,6.29,0,0
88.750,6.288,0,0
88.792,6.29,0,0
88.833,6.29,0,0
88.875,6.294,0,0
88.917,6.294,0,0
88.958,6.292,0,0
89.000,6.29,0,0
89.042,6.278,0,0
89.083,6.312,0,0
89.125,6.3,0,0
89.167,6.286,0,0
89.208,6.32,0,0
89.250,6.294,0,0
89.292,6.31,0,0
89.333,6.328,0,0
89.375,6.294,0,0
89.417,6.31,0,0
89.458,6.306,0,0
89.500,6.302,0,0
89.542,6.298,0,0
89.583,6.302,0,0
89.625,6.326,0,0
89.667,6.322,0,0
89.708,6.298,0,0
89.750,6.294,0,0
89.792,6.292,0,0
89.833,6.294,0,0
89.875,6.298,0,0
89.917,6.296,0,0
89.958,6.296,0,0
90.000,6.296,0,0
90.042,6.3,0,0
90.083,6.302,0,0
90.125,6.302,0,0
90.167,6.312,0,0
90.208,6.31,0,0
90.250,6.316,0,0
90.292,6.316,0,0
90.333,6.316,0,0
90.375,6.316,0,0
90.417,6.316,0,0
90.458,6.318,0,0
90.500,6.312,0,0
90.542,6.306,0,0
90.583,6.302,0,0
90.625,6.294,0,0
90.667,6.294,0,0
90.708,6.296,0,0
90.750,6.278,0,0
90.792,6.314,0,0
90.833,6.298,0,0
90.875,6.28,0,0
90.917,6.316,0,0
90.958,6.298,0,0
91.000,6.28,0,0
91.042,6.314,0,0
91.083,6.28,0,0
91.125,6.3,0,0
91.167,6.32,0,0
91.208,6.306,0,0
91.250,6.292,0,0
91.292,6.31,0,0
91.333,6.31,0,0
91.375,6.308,0,0
91.417,6.306,0,0
91.458,6.306,0,0
91.500,6.306,0,0
91.542,6.3,0,0
91.583,6.296,0,0
91.625,6.296,0,0
91.667,6.296,0,0
91.708,6.296,0,0
91.750,6.296,0,0
91.792,6.296,0,0
91.833,6.294,0,0
91.875,6.294,0,0
91.917,6.294,0,0
91.958,6.292,0,0
92.000,5.543,0.749,0
92.042,4.158,2.134,0
92.083,4.038,2.254,0
92.125,5.396,0.896,0
92.167,6.057,0.239,0
92.208,6.296,0,0
92.250,6.302,0,0
92.292,6.302,0,0
92.333,6.302,0,0
92.375,6.3,0,0
92.417,6.3,0,0
92.458,6.3,0,0
92.500,6.298,0,0
92.542,6.296,0,0
92.583,6.292,0,0
92.625,6.292,0,0
92.667,6.29,0,0
92.708,6.29,0,0
92.750,6.292,0,0
92.792,6.274,0,0
92.833,6.308,0,0
92.875,6.29,0,0
92.917,6.274,0,0
92.958,6.31,0,0
93.000,6.278,0,0
93.042,6.298,0,0
93.083,6.316,0,0
93.125,6.284,0,0
93.167,6.306,0,0
93.208,6.314,0,0
93.250,6.332,0,0
93.292,6.302,0,0
93.333,6.32,0,0
93.375,6.318,0,0
93.417,6.314,0,0
93.458,6.31,0,0
93.500,6.298,0,0
93.542,6.296,0,0
93.583,6.296,0,0
93.625,6.292,0,0
93.667,6.29,0,0
93.708,6.288,0,0
93.750,6.288,0,0
93.792,6.288,0,0
93.833,6.288,0,0
93.875,6.288,0,0
